since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,40.00,72
1.000,1.000,40.00,0
1.000,1.000,40.00,0
2.000,2.000,40.00,0
3.000,3.000,40.00,0
4.000,4.000,40.00,0
5.000,5.000,90.00,0
5.000,5.000,40.00,3434
6.000,6.000,40.00,27631
7.000,7.000,40.00,31414
8.000,8.000,40.00,29997
10.000,10.000,40.00,45685
11.000,11.000,40.00,185367
12.000,12.000,40.00,175609
13.000,13.000,40.00,159747
14.000,14.000,40.00,165814
15.000,15.000,40.00,178035
16.000,16.000,40.00,190264
17.000,17.000,40.00,79010
18.000,18.000,76.00,2
19.000,19.000,40.00,2
20.000,20.000,40.00,21940
21.000,21.000,40.00,22254
22.000,22.000,40.00,40424
23.000,23.000,40.00,153318
24.000,24.000,40.00,159331
25.000,25.000,40.00,157899
26.000,26.000,40.00,162756
27.000,27.000,40.00,163776
29.000,29.000,40.00,279678
31.000,31.000,40.00,166645
31.000,31.000,40.00,222253
32.000,32.000,40.00,0
32.000,32.000,74.00,0
33.000,33.000,40.00,6997
34.000,34.000,40.00,29871
35.000,35.000,40.00,31879
36.000,36.000,40.00,31015
37.000,37.000,40.00,159040
39.000,39.000,40.00,202205
40.000,40.000,40.00,203437
41.000,41.000,40.00,211206
42.000,42.000,40.00,211928
43.000,43.000,40.00,221852
45.000,45.000,40.00,67874
46.000,46.000,75.00,2
46.000,46.000,40.00,2
47.000,47.000,40.00,24320
49.000,49.000,40.00,23853
50.000,50.000,40.00,23720
51.000,51.000,40.00,23809
52.000,52.000,40.00,24167
53.000,53.000,40.00,24070
54.000,54.000,40.00,24169
55.000,55.000,40.00,25306
57.000,57.000,40.00,24158
59.000,59.000,40.00,14472
60.000,60.000,40.00,2
60.000,60.000,77.00,2
61.000,61.000,40.00,13003
62.000,62.000,40.00,18164
63.000,63.000,40.00,19216
65.000,65.000,40.00,19411
66.000,66.000,40.00,20959
67.000,67.000,40.00,20041
68.000,68.000,40.00,20272
69.000,69.000,40.00,19590
70.000,70.000,40.00,19688
71.000,71.000,40.00,19764
72.000,72.000,40.00,17822
74.000,74.000,40.00,0
74.000,74.000,75.00,0
75.000,75.000,40.00,11375
76.000,76.000,40.00,23488
77.000,77.000,40.00,23311
78.000,78.000,40.00,22777
79.000,79.000,40.00,43375
80.000,80.000,40.00,201641
81.000,81.000,40.00,187045
82.000,82.000,40.00,249825
84.000,84.000,40.00,184298
85.000,85.000,40.00,217767
87.000,87.000,40.00,76668
88.000,88.000,74.00,2
88.000,88.000,40.00,2
89.000,89.000,40.00,75742
90.000,90.000,40.00,200481
91.000,91.000,40.00,240129
92.000,92.000,40.00,207151
93.000,93.000,40.00,176410
94.000,94.000,40.00,220823
96.000,96.000,40.00,185093
97.000,97.000,40.00,181087
98.000,98.000,40.00,242904
99.000,99.000,40.00,192304
101.000,101.000,40.00,18710
102.000,102.000,77.00,18710
102.000,102.000,40.00,1659
103.000,103.000,40.00,69159
104.000,104.000,40.00,95710
105.000,105.000,40.00,127324
106.000,106.000,40.00,205049
108.000,108.000,40.00,239899
109.000,109.000,40.00,199522
110.000,110.000,40.00,198034
111.000,111.000,40.00,223592
112.000,112.000,40.00,205168
113.000,113.000,40.00,196022
114.000,114.000,40.00,158842
115.000,115.000,40.00,1
116.000,116.000,77.00,1
116.000,116.000,40.00,5720
117.000,117.000,40.00,16634
119.000,119.000,40.00,24371
120.000,120.000,40.00,102998
121.000,121.000,40.00,138310
122.000,122.000,40.00,136903
123.000,123.000,40.00,130888
124.000,124.000,40.00,136678
125.000,125.000,40.00,135461
126.000,126.000,40.00,141124
127.000,127.000,40.00,128640
129.000,129.000,40.00,33392
129.000,129.000,75.00,33392
130.000,130.000,40.00,332
131.000,131.000,40.00,40358
132.000,132.000,40.00,94218
133.000,133.000,40.00,164064
134.000,134.000,40.00,220637
135.000,135.000,40.00,146887
136.000,136.000,40.00,238993
137.000,137.000,40.00,189829
139.000,139.000,40.00,177026
140.000,140.000,40.00,202205
141.000,141.000,40.00,225289
142.000,142.000,40.00,175128
143.000,143.000,40.00,0
143.000,143.000,74.00,0
144.000,144.000,40.00,7602
145.000,145.000,40.00,28822
146.000,146.000,40.00,29825
147.000,147.000,40.00,135517
148.000,148.000,40.00,245180
149.000,149.000,40.00,222824
150.000,150.000,40.00,217517
151.000,151.000,40.00,228286
152.000,152.000,40.00,184372
154.000,154.000,40.00,247854
156.000,156.000,40.00,166518
157.000,157.000,40.00,0
157.000,157.000,76.00,0
158.000,158.000,40.00,8680
159.000,159.000,40.00,19635
160.000,160.000,40.00,19815
161.000,161.000,40.00,33258
162.000,162.000,40.00,125987
164.000,164.000,40.00,194558
165.000,165.000,40.00,203981
166.000,166.000,40.00,198330
167.000,167.000,40.00,228337
168.000,168.000,40.00,159083
170.000,170.000,40.00,43967
171.000,171.000,75.00,3
171.000,171.000,40.00,3
172.000,172.000,40.00,18568
173.000,173.000,40.00,20114
175.000,175.000,40.00,19847
176.000,176.000,40.00,19972
177.000,177.000,40.00,20097
178.000,178.000,40.00,19289
179.000,179.000,40.00,18770
180.000,180.000,40.00,19959
181.000,181.000,40.00,19418
184.000,184.000,40.00,48696
185.000,185.000,40.00,1
185.000,185.000,74.00,1
186.000,186.000,40.00,48879
187.000,187.000,40.00,89494
188.000,188.000,40.00,196196
189.000,189.000,40.00,225998
190.000,190.000,40.00,162357
191.000,191.000,40.00,152976
193.000,193.000,40.00,98423
194.000,194.000,40.00,133248
195.000,195.000,40.00,161150
196.000,196.000,40.00,143420
198.000,198.000,40.00,6615
199.000,199.000,77.00,6615
199.000,199.000,40.00,3796
200.000,200.000,40.00,37196
201.000,201.000,40.00,43201
203.000,203.000,40.00,33109
204.000,204.000,40.00,56985
205.000,205.000,40.00,61606
206.000,206.000,40.00,66879
207.000,207.000,40.00,71811
208.000,208.000,40.00,75745
209.000,209.000,40.00,75754
210.000,210.000,40.00,59636
212.000,212.000,40.00,48338
213.000,213.000,40.00,2
213.000,213.000,77.00,2
214.000,214.000,40.00,15373
215.000,215.000,40.00,33920
216.000,216.000,40.00,36561
217.000,217.000,40.00,59887
218.000,218.000,40.00,70320
219.000,219.000,40.00,61277
220.000,220.000,40.00,71525
222.000,222.000,40.00,74901
223.000,223.000,40.00,40669
224.000,224.000,40.00,44096
225.000,225.000,40.00,55666
225.000,225.000,40.00,55666
226.000,226.000,40.00,11774
227.000,227.000,75.00,11774
227.000,227.000,40.00,12302
228.000,228.000,40.00,46570
229.000,229.000,40.00,60963
230.000,230.000,40.00,57620
232.000,232.000,40.00,54677
233.000,233.000,40.00,71928
234.000,234.000,40.00,66695
235.000,235.000,40.00,66251
236.000,236.000,40.00,86462
237.000,237.000,40.00,55914
238.000,238.000,40.00,85887
239.000,239.000,40.00,38639
240.000,240.000,73.00,2
241.000,241.000,40.00,2
242.000,242.000,40.00,15478
243.000,243.000,40.00,15519
244.000,244.000,40.00,17193
245.000,245.000,40.00,29022
246.000,246.000,40.00,55587
247.000,247.000,40.00,28581
248.000,248.000,40.00,32992
249.000,249.000,40.00,26889
251.000,251.000,40.00,17151
253.000,253.000,40.00,28064
253.000,253.000,40.00,33157
254.000,254.000,40.00,1
254.000,254.000,76.00,1
255.000,255.000,40.00,5991
256.000,256.000,40.00,13035
257.000,257.000,40.00,13176
258.000,258.000,40.00,15011
259.000,259.000,40.00,24101
261.000,261.000,40.00,32033
262.000,262.000,40.00,44231
263.000,263.000,40.00,35101
264.000,264.000,40.00,36187
265.000,265.000,40.00,30462
267.000,267.000,40.00,18587
268.000,268.000,73.00,18587
268.000,268.000,40.00,2
270.000,270.000,40.00,10398
271.000,271.000,40.00,14760
272.000,272.000,40.00,16964
273.000,273.000,40.00,36364
274.000,274.000,40.00,36515
275.000,275.000,40.00,41591
276.000,276.000,40.00,56566
277.000,277.000,40.00,52747
278.000,278.000,40.00,33809
279.000,279.000,40.00,39961
281.000,281.000,40.00,26619
282.000,282.000,40.00,1
282.000,282.000,75.00,1
283.000,283.000,40.00,5854
284.000,284.000,40.00,26180
285.000,285.000,40.00,48367
286.000,286.000,40.00,41735
287.000,287.000,40.00,37277
288.000,288.000,40.00,50572
289.000,289.000,40.00,58820
291.000,291.000,40.00,28607
292.000,292.000,40.00,46997
293.000,293.000,40.00,49389
295.000,295.000,40.00,39552
296.000,296.000,76.00,39552
296.000,296.000,40.00,113
297.000,297.000,40.00,1114
298.000,298.000,40.00,4658
300.000,300.000,40.00,7709
301.000,301.000,40.00,10187
302.000,302.000,40.00,9375
303.000,303.000,40.00,13974
304.000,304.000,40.00,17750
305.000,305.000,40.00,23591
306.000,306.000,40.00,28874
307.000,307.000,40.00,6519
309.000,309.000,40.00,8193
310.000,310.000,40.00,2
310.000,310.000,76.00,2
311.000,311.000,40.00,9668
312.000,312.000,40.00,14613
313.000,313.000,40.00,17703
314.000,314.000,40.00,16208
315.000,315.000,40.00,17974
316.000,316.000,40.00,17692
317.000,317.000,40.00,31920
319.000,319.000,40.00,63268
320.000,320.000,40.00,70081
321.000,321.000,40.00,84951
323.000,323.000,40.00,19007
324.000,324.000,75.00,19007
324.000,324.000,40.00,2293
325.000,325.000,40.00,17432
326.000,326.000,40.00,36959
327.000,327.000,40.00,50973
329.000,329.000,40.00,4136
330.000,330.000,40.00,19877
331.000,331.000,40.00,70689
332.000,332.000,40.00,50554
333.000,333.000,40.00,53811
334.000,334.000,40.00,58658
335.000,335.000,40.00,35790
336.000,336.000,40.00,37882
