since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,40.00,0
1.000,1.000,40.00,1
2.000,2.000,40.00,0
3.000,3.000,40.00,0
4.000,4.000,40.00,0
5.000,5.000,40.00,0
6.000,6.000,40.00,1
7.000,7.000,68.00,1
8.000,8.000,40.00,1
9.000,9.000,40.00,0
10.000,10.000,40.00,8254
11.000,11.000,40.00,8958
12.000,12.000,40.00,4082
13.000,13.000,40.00,15492
14.000,14.000,40.00,10893
16.000,16.000,40.00,11688
17.000,17.000,40.00,15580
18.000,18.000,40.00,13716
19.000,19.000,40.00,11360
20.000,20.000,40.00,1
20.000,20.000,69.00,1
22.000,22.000,40.00,10740
23.000,23.000,40.00,13040
24.000,24.000,40.00,9122
25.000,25.000,40.00,12277
26.000,26.000,40.00,14753
27.000,27.000,40.00,12684
29.000,29.000,40.00,10039
30.000,30.000,40.00,9083
31.000,31.000,40.00,11357
33.000,33.000,40.00,3271
34.000,34.000,72.00,3
35.000,35.000,40.00,3
36.000,36.000,40.00,16725
37.000,37.000,40.00,15860
38.000,38.000,40.00,17785
39.000,39.000,40.00,14486
40.000,40.000,40.00,9183
42.000,42.000,40.00,10339
43.000,43.000,40.00,15572
44.000,44.000,40.00,15988
45.000,45.000,40.00,17507
47.000,47.000,40.00,1205
48.000,48.000,68.00,1205
49.000,49.000,40.00,3955
50.000,50.000,40.00,14387
51.000,51.000,40.00,10294
52.000,52.000,40.00,9299
53.000,53.000,40.00,11204
55.000,55.000,40.00,7303
56.000,56.000,40.00,10251
57.000,57.000,40.00,9823
57.000,57.000,40.00,9823
58.000,58.000,40.00,10936
59.000,59.000,40.00,12719
60.000,60.000,40.00,15249
60.000,60.000,40.00,15249
62.000,62.000,40.00,0
62.000,62.000,68.00,0
63.000,63.000,40.00,6356
64.000,64.000,40.00,17558
65.000,65.000,40.00,18665
66.000,66.000,40.00,14246
67.000,67.000,40.00,11502
68.000,68.000,40.00,11502
69.000,69.000,40.00,17819
70.000,70.000,40.00,17791
71.000,71.000,40.00,18363
72.000,72.000,40.00,13015
73.000,73.000,40.00,9324
75.000,75.000,40.00,7016
76.000,76.000,40.00,1
76.000,76.000,68.00,1
77.000,77.000,40.00,9418
78.000,78.000,40.00,17970
79.000,79.000,40.00,17970
79.000,79.000,40.00,15384
80.000,80.000,40.00,11637
82.000,82.000,40.00,13009
83.000,83.000,40.00,8610
84.000,84.000,40.00,10522
85.000,85.000,40.00,10097
86.000,86.000,40.00,12476
87.000,87.000,40.00,7262
89.000,89.000,40.00,6640
89.000,89.000,40.00,6640
90.000,90.000,40.00,35
90.000,90.000,69.00,35
91.000,91.000,40.00,8049
92.000,92.000,40.00,17184
93.000,93.000,40.00,14234
95.000,95.000,40.00,6460
96.000,96.000,40.00,17614
97.000,97.000,40.00,14320
98.000,98.000,40.00,17780
98.000,98.000,40.00,17780
99.000,99.000,40.00,10224
100.000,100.000,40.00,19208
101.000,101.000,40.00,17833
103.000,103.000,40.00,12747
104.000,104.000,40.00,1
104.000,104.000,68.00,1
105.000,105.000,40.00,13092
106.000,106.000,40.00,15440
107.000,107.000,40.00,17152
108.000,108.000,40.00,16440
109.000,109.000,40.00,16440
110.000,110.000,40.00,14930
111.000,111.000,40.00,10160
112.000,112.000,40.00,11887
113.000,113.000,40.00,189
