since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,40.00,38
1.000,1.000,40.00,61
2.000,2.000,40.00,61
2.000,2.000,40.00,1
3.000,3.000,40.00,916
4.000,4.000,40.00,3927
6.000,6.000,40.00,544
7.000,7.000,40.00,301
8.000,8.000,40.00,0
9.000,9.000,40.00,2445
10.000,10.000,40.00,4384
11.000,11.000,40.00,5174
12.000,12.000,40.00,3347
13.000,13.000,40.00,4269
14.000,14.000,40.00,3996
16.000,16.000,40.00,910
17.000,17.000,40.00,4994
18.000,18.000,40.00,16419
19.000,19.000,40.00,290
20.000,20.000,40.00,306
21.000,21.000,40.00,20980
22.000,22.000,40.00,9083
24.000,24.000,40.00,3329
25.000,25.000,40.00,2017
26.000,26.000,40.00,3636
27.000,27.000,40.00,4218
28.000,28.000,40.00,21442
29.000,29.000,40.00,880
30.000,30.000,40.00,285
31.000,31.000,40.00,1654
32.000,32.000,40.00,1654
33.000,33.000,40.00,0
34.000,34.000,40.00,1112
35.000,35.000,40.00,4
36.000,36.000,40.00,287
37.000,37.000,40.00,3359
38.000,38.000,40.00,279
39.000,39.000,40.00,0
40.000,40.000,40.00,280
42.000,42.000,40.00,0
42.000,42.000,40.00,0
43.000,43.000,40.00,2604
44.000,44.000,40.00,0
45.000,45.000,40.00,285
46.000,46.000,40.00,2880
47.000,47.000,40.00,0
48.000,48.000,40.00,282
50.000,50.000,40.00,277
51.000,51.000,40.00,1669
52.000,52.000,40.00,283
52.000,52.000,40.00,283
53.000,53.000,40.00,0
54.000,54.000,40.00,284
55.000,55.000,40.00,1552
56.000,56.000,40.00,0
58.000,58.000,40.00,272
59.000,59.000,40.00,1624
60.000,60.000,40.00,0
61.000,61.000,40.00,282
62.000,62.000,40.00,282
62.000,62.000,40.00,1634
63.000,63.000,40.00,0
64.000,64.000,40.00,281
65.000,65.000,40.00,0
67.000,67.000,40.00,1921
68.000,68.000,40.00,1100
69.000,69.000,40.00,0
70.000,70.000,40.00,237
71.000,71.000,40.00,1779
72.000,72.000,40.00,0
73.000,73.000,40.00,0
74.000,74.000,40.00,0
76.000,76.000,40.00,1152
77.000,77.000,40.00,230
78.000,78.000,40.00,0
78.000,78.000,40.00,0
79.000,79.000,40.00,0
80.000,80.000,40.00,346
81.000,81.000,40.00,283
82.000,82.000,40.00,0
84.000,84.000,40.00,759
85.000,85.000,40.00,0
86.000,86.000,40.00,0
87.000,87.000,40.00,824
88.000,88.000,40.00,282
89.000,89.000,40.00,282
89.000,89.000,40.00,1665
90.000,90.000,40.00,278
92.000,92.000,40.00,0
93.000,93.000,40.00,283
94.000,94.000,40.00,1569
95.000,95.000,40.00,0
96.000,96.000,40.00,283
97.000,97.000,40.00,0
98.000,98.000,40.00,282
99.000,99.000,40.00,282
99.000,99.000,40.00,1365
101.000,101.000,40.00,283
102.000,102.000,40.00,100
103.000,103.000,40.00,72
104.000,104.000,40.00,1390
105.000,105.000,40.00,285
106.000,106.000,40.00,0
107.000,107.000,40.00,1738
108.000,108.000,40.00,1738
109.000,109.000,40.00,285
110.000,110.000,40.00,866
111.000,111.000,40.00,0
112.000,112.000,40.00,1958
113.000,113.000,40.00,0
114.000,114.000,40.00,282
115.000,115.000,40.00,0
116.000,116.000,40.00,0
116.000,116.000,40.00,283
118.000,118.000,40.00,1981
119.000,119.000,40.00,0
120.000,120.000,40.00,280
121.000,121.000,40.00,1162
122.000,122.000,40.00,1263
123.000,123.000,40.00,0
124.000,124.000,40.00,0
124.000,124.000,40.00,283
126.000,126.000,40.00,0
127.000,127.000,40.00,2409
128.000,128.000,40.00,0
129.000,129.000,40.00,285
130.000,130.000,40.00,0
131.000,131.000,40.00,2452
132.000,132.000,40.00,282
133.000,133.000,40.00,0
134.000,134.000,40.00,285
136.000,136.000,40.00,1244
137.000,137.000,40.00,0
138.000,138.000,40.00,1108
139.000,139.000,40.00,281
140.000,140.000,40.00,118
141.000,141.000,40.00,675
142.000,142.000,40.00,675
142.000,142.000,40.00,140
143.000,143.000,40.00,0
145.000,145.000,40.00,281
146.000,146.000,40.00,1034
147.000,147.000,40.00,0
148.000,148.000,40.00,1885
149.000,149.000,40.00,0
150.000,150.000,40.00,283
151.000,151.000,40.00,283
151.000,151.000,40.00,1872
152.000,152.000,40.00,284
153.000,153.000,40.00,0
155.000,155.000,40.00,1161
156.000,156.000,40.00,0
157.000,157.000,40.00,283
158.000,158.000,40.00,3157
159.000,159.000,40.00,0
160.000,160.000,40.00,0
160.000,160.000,40.00,283
161.000,161.000,40.00,0
162.000,162.000,40.00,2388
164.000,164.000,40.00,0
165.000,165.000,40.00,0
166.000,166.000,40.00,1643
167.000,167.000,40.00,283
168.000,168.000,40.00,167
169.000,169.000,40.00,2148
170.000,170.000,40.00,2148
170.000,170.000,40.00,280
171.000,171.000,40.00,0
173.000,173.000,40.00,0
174.000,174.000,40.00,1220
175.000,175.000,40.00,0
176.000,176.000,40.00,286
177.000,177.000,40.00,1583
178.000,178.000,40.00,283
179.000,179.000,40.00,1627
180.000,180.000,40.00,283
182.000,182.000,40.00,0
183.000,183.000,40.00,284
184.000,184.000,40.00,1139
185.000,185.000,40.00,0
186.000,186.000,40.00,281
187.000,187.000,40.00,1146
188.000,188.000,40.00,283
189.000,189.000,40.00,1
191.000,191.000,40.00,1092
192.000,192.000,40.00,658
193.000,193.000,40.00,0
194.000,194.000,40.00,322
195.000,195.000,40.00,23
196.000,196.000,40.00,2037
197.000,197.000,40.00,392
198.000,198.000,40.00,310
200.000,200.000,40.00,33
201.000,201.000,40.00,67
202.000,202.000,40.00,2613
203.000,203.000,40.00,0
204.000,204.000,40.00,268
205.000,205.000,40.00,0
206.000,206.000,40.00,1674
208.000,208.000,40.00,112
209.000,209.000,40.00,0
210.000,210.000,40.00,1590
211.000,211.000,40.00,280
212.000,212.000,40.00,0
213.000,213.000,40.00,284
214.000,214.000,40.00,284
214.000,214.000,40.00,1396
216.000,216.000,40.00,0
217.000,217.000,40.00,161
218.000,218.000,40.00,1552
219.000,219.000,40.00,0
220.000,220.000,40.00,283
221.000,221.000,40.00,622
222.000,222.000,40.00,854
223.000,223.000,40.00,0
224.000,224.000,40.00,279
226.000,226.000,40.00,662
226.000,226.000,40.00,662
227.000,227.000,40.00,690
228.000,228.000,40.00,283
229.000,229.000,40.00,0
230.000,230.000,40.00,1369
231.000,231.000,40.00,0
232.000,232.000,40.00,284
233.000,233.000,40.00,2334
235.000,235.000,40.00,277
235.000,235.000,40.00,277
236.000,236.000,40.00,0
237.000,237.000,40.00,284
238.000,238.000,40.00,0
239.000,239.000,40.00,2084
240.000,240.000,40.00,33
241.000,241.000,40.00,1009
242.000,242.000,40.00,282
243.000,243.000,40.00,1495
245.000,245.000,40.00,1156
246.000,246.000,40.00,418
246.000,246.000,40.00,418
247.000,247.000,40.00,1631
248.000,248.000,40.00,149
249.000,249.000,40.00,286
250.000,250.000,40.00,123
251.000,251.000,40.00,347
252.000,252.000,40.00,67
254.000,254.000,40.00,0
255.000,255.000,40.00,0
256.000,256.000,40.00,675
257.000,257.000,40.00,190
