since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,40.00,100
1.000,1.000,40.00,0
2.000,2.000,40.00,0
3.000,3.000,40.00,11
5.000,5.000,40.00,904
6.000,6.000,40.00,9718
7.000,7.000,40.00,0
8.000,8.000,40.00,0
9.000,9.000,40.00,609
10.000,10.000,40.00,44881
11.000,11.000,40.00,142
12.000,12.000,40.00,21966
13.000,13.000,40.00,79262
14.000,14.000,40.00,71278
15.000,15.000,40.00,67483
17.000,17.000,40.00,52191
18.000,18.000,40.00,27176
19.000,19.000,40.00,0
20.000,20.000,40.00,0
21.000,21.000,40.00,0
22.000,22.000,40.00,40131
23.000,23.000,40.00,74733
24.000,24.000,40.00,72459
26.000,26.000,40.00,64721
27.000,27.000,40.00,63413
28.000,28.000,40.00,64753
29.000,29.000,40.00,64496
30.000,30.000,40.00,60885
31.000,31.000,40.00,63987
32.000,32.000,40.00,64576
33.000,33.000,40.00,60998
34.000,34.000,40.00,63135
35.000,35.000,40.00,57485
36.000,36.000,40.00,61246
37.000,37.000,40.00,17299
38.000,38.000,40.00,0
39.000,39.000,40.00,12590
40.000,40.000,40.00,11
42.000,42.000,40.00,11351
43.000,43.000,40.00,0
44.000,44.000,40.00,7543
45.000,45.000,40.00,0
46.000,46.000,40.00,10855
47.000,47.000,40.00,0
48.000,48.000,40.00,10094
49.000,49.000,40.00,0
50.000,50.000,40.00,8352
51.000,51.000,40.00,5913
52.000,52.000,40.00,2310
53.000,53.000,40.00,9325
54.000,54.000,40.00,0
55.000,55.000,40.00,12583
57.000,57.000,40.00,0
58.000,58.000,40.00,8732
59.000,59.000,40.00,0
60.000,60.000,40.00,9962
61.000,61.000,40.00,0
62.000,62.000,40.00,10102
63.000,63.000,40.00,33
64.000,64.000,40.00,8024
65.000,65.000,40.00,1948
66.000,66.000,40.00,6692
67.000,67.000,40.00,9522
68.000,68.000,40.00,0
69.000,69.000,40.00,11206
70.000,70.000,40.00,0
72.000,72.000,40.00,10516
73.000,73.000,40.00,0
74.000,74.000,40.00,9997
75.000,75.000,40.00,0
76.000,76.000,40.00,10778
77.000,77.000,40.00,0
78.000,78.000,40.00,12921
79.000,79.000,40.00,0
80.000,80.000,40.00,9153
81.000,81.000,40.00,428
82.000,82.000,40.00,6365
83.000,83.000,40.00,9793
84.000,84.000,40.00,0
85.000,85.000,40.00,8205
86.000,86.000,40.00,0
88.000,88.000,40.00,9495
89.000,89.000,40.00,0
90.000,90.000,40.00,10930
91.000,91.000,40.00,0
92.000,92.000,40.00,11878
93.000,93.000,40.00,0
94.000,94.000,40.00,12822
95.000,95.000,40.00,3
96.000,96.000,40.00,7678
97.000,97.000,40.00,3314
98.000,98.000,40.00,3481
99.000,99.000,40.00,8673
100.000,100.000,40.00,0
101.000,101.000,40.00,11714
103.000,103.000,40.00,0
104.000,104.000,40.00,11418
105.000,105.000,40.00,0
106.000,106.000,40.00,10656
107.000,107.000,40.00,0
108.000,108.000,40.00,9785
109.000,109.000,40.00,0
110.000,110.000,40.00,10604
111.000,111.000,40.00,340
112.000,112.000,40.00,9376
113.000,113.000,40.00,8034
114.000,114.000,40.00,415
115.000,115.000,40.00,9178
116.000,116.000,40.00,0
118.000,118.000,40.00,12715
119.000,119.000,40.00,0
120.000,120.000,40.00,10344
121.000,121.000,40.00,0
122.000,122.000,40.00,8891
123.000,123.000,40.00,0
124.000,124.000,40.00,9023
125.000,125.000,40.00,0
126.000,126.000,40.00,11905
127.000,127.000,40.00,1627
128.000,128.000,40.00,8281
129.000,129.000,40.00,6094
130.000,130.000,40.00,219
131.000,131.000,40.00,8935
132.000,132.000,40.00,0
134.000,134.000,40.00,12325
135.000,135.000,40.00,0
136.000,136.000,40.00,11477
137.000,137.000,40.00,0
138.000,138.000,40.00,10721
139.000,139.000,40.00,0
140.000,140.000,40.00,10325
141.000,141.000,40.00,0
142.000,142.000,40.00,8281
143.000,143.000,40.00,44
144.000,144.000,40.00,7727
145.000,145.000,40.00,5592
146.000,146.000,40.00,3391
147.000,147.000,40.00,10036
148.000,148.000,40.00,0
150.000,150.000,40.00,9353
151.000,151.000,40.00,0
152.000,152.000,40.00,10940
153.000,153.000,40.00,0
154.000,154.000,40.00,10770
155.000,155.000,40.00,0
156.000,156.000,40.00,10522
157.000,157.000,40.00,0
158.000,158.000,40.00,11554
159.000,159.000,40.00,0
160.000,160.000,40.00,11063
161.000,161.000,40.00,8954
162.000,162.000,40.00,0
163.000,163.000,40.00,9678
164.000,164.000,40.00,0
166.000,166.000,40.00,9785
167.000,167.000,40.00,0
168.000,168.000,40.00,11366
169.000,169.000,40.00,0
170.000,170.000,40.00,11394
171.000,171.000,40.00,0
172.000,172.000,40.00,10918
173.000,173.000,40.00,541
174.000,174.000,40.00,5268
175.000,175.000,40.00,3085
176.000,176.000,40.00,6162
177.000,177.000,40.00,8178
