since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,40.00,59
0.000,0.000,40.00,1
1.000,1.000,40.00,1
1.000,1.000,40.00,1
2.000,2.000,40.00,0
3.000,3.000,40.00,5461
4.000,4.000,40.00,672
5.000,5.000,40.00,164
6.000,6.000,40.00,128
7.000,7.000,40.00,0
8.000,8.000,40.00,63
9.000,9.000,40.00,0
10.000,10.000,40.00,3
12.000,12.000,40.00,0
13.000,13.000,40.00,2
14.000,14.000,40.00,6
15.000,15.000,40.00,0
16.000,16.000,40.00,3793
17.000,17.000,40.00,32242
18.000,18.000,40.00,45774
19.000,19.000,40.00,20828
20.000,20.000,40.00,11111
22.000,22.000,40.00,5713
23.000,23.000,40.00,2319
24.000,24.000,40.00,1735
25.000,25.000,40.00,0
26.000,26.000,40.00,1616
27.000,27.000,40.00,283
28.000,28.000,40.00,0
30.000,30.000,40.00,1857
31.000,31.000,40.00,61
32.000,32.000,40.00,321
33.000,33.000,40.00,1878
34.000,34.000,40.00,285
35.000,35.000,40.00,5
36.000,36.000,40.00,275
37.000,37.000,40.00,1106
39.000,39.000,40.00,0
40.000,40.000,40.00,280
41.000,41.000,40.00,3475
42.000,42.000,40.00,279
43.000,43.000,40.00,288
44.000,44.000,40.00,0
45.000,45.000,40.00,0
46.000,46.000,40.00,1444
48.000,48.000,40.00,0
49.000,49.000,40.00,1593
50.000,50.000,40.00,284
51.000,51.000,40.00,0
52.000,52.000,40.00,281
53.000,53.000,40.00,3391
55.000,55.000,40.00,0
56.000,56.000,40.00,284
57.000,57.000,40.00,0
58.000,58.000,40.00,2802
59.000,59.000,40.00,0
60.000,60.000,40.00,279
61.000,61.000,40.00,0
62.000,62.000,40.00,1144
64.000,64.000,40.00,0
65.000,65.000,40.00,281
66.000,66.000,40.00,1265
67.000,67.000,40.00,0
68.000,68.000,40.00,1592
69.000,69.000,40.00,0
70.000,70.000,40.00,0
71.000,71.000,40.00,282
73.000,73.000,40.00,2556
75.000,75.000,40.00,0
76.000,76.000,40.00,280
77.000,77.000,40.00,0
78.000,78.000,40.00,50
79.000,79.000,40.00,280
80.000,80.000,40.00,0
82.000,82.000,40.00,282
83.000,83.000,40.00,2549
84.000,84.000,40.00,279
85.000,85.000,40.00,0
86.000,86.000,40.00,279
87.000,87.000,40.00,2988
88.000,88.000,40.00,0
89.000,89.000,40.00,279
91.000,91.000,40.00,0
92.000,92.000,40.00,277
93.000,93.000,40.00,1684
94.000,94.000,40.00,278
95.000,95.000,40.00,0
96.000,96.000,40.00,0
97.000,97.000,40.00,281
99.000,99.000,40.00,2451
100.000,100.000,40.00,275
101.000,101.000,40.00,0
102.000,102.000,40.00,281
103.000,103.000,40.00,0
104.000,104.000,40.00,0
105.000,105.000,40.00,275
106.000,106.000,40.00,0
108.000,108.000,40.00,1028
109.000,109.000,40.00,0
110.000,110.000,40.00,278
111.000,111.000,40.00,0
112.000,112.000,40.00,0
113.000,113.000,40.00,280
114.000,114.000,40.00,0
116.000,116.000,40.00,274
117.000,117.000,40.00,2515
118.000,118.000,40.00,280
119.000,119.000,40.00,0
120.000,120.000,40.00,36
121.000,121.000,40.00,278
122.000,122.000,40.00,340
124.000,124.000,40.00,277
125.000,125.000,40.00,2153
126.000,126.000,40.00,280
127.000,127.000,40.00,0
128.000,128.000,40.00,281
129.000,129.000,40.00,0
130.000,130.000,40.00,1023
131.000,131.000,40.00,0
133.000,133.000,40.00,277
134.000,134.000,40.00,1251
135.000,135.000,40.00,0
136.000,136.000,40.00,277
137.000,137.000,40.00,0
138.000,138.000,40.00,973
139.000,139.000,40.00,0
140.000,140.000,40.00,981
142.000,142.000,40.00,277
143.000,143.000,40.00,0
144.000,144.000,40.00,1066
145.000,145.000,40.00,0
146.000,146.000,40.00,0
147.000,147.000,40.00,276
149.000,149.000,40.00,2105
150.000,150.000,40.00,280
151.000,151.000,40.00,0
152.000,152.000,40.00,282
153.000,153.000,40.00,1
154.000,154.000,40.00,0
155.000,155.000,40.00,278
156.000,156.000,40.00,0
158.000,158.000,40.00,283
159.000,159.000,40.00,0
160.000,160.000,40.00,1857
161.000,161.000,40.00,0
162.000,162.000,40.00,115
163.000,163.000,40.00,1471
164.000,164.000,40.00,0
166.000,166.000,40.00,280
167.000,167.000,40.00,0
168.000,168.000,40.00,1232
169.000,169.000,40.00,0
170.000,170.000,40.00,0
171.000,171.000,40.00,2607
172.000,172.000,40.00,0
174.000,174.000,40.00,1893
175.000,175.000,40.00,0
176.000,176.000,40.00,280
177.000,177.000,40.00,1899
178.000,178.000,40.00,0
179.000,179.000,40.00,277
180.000,180.000,40.00,0
182.000,182.000,40.00,2179
183.000,183.000,40.00,0
184.000,184.000,40.00,278
185.000,185.000,40.00,0
186.000,186.000,40.00,0
187.000,187.000,40.00,276
189.000,189.000,40.00,0
190.000,190.000,40.00,283
191.000,191.000,40.00,2791
192.000,192.000,40.00,278
193.000,193.000,40.00,0
194.000,194.000,40.00,280
195.000,195.000,40.00,0
196.000,196.000,40.00,3063
198.000,198.000,40.00,69
199.000,199.000,40.00,1093
200.000,200.000,40.00,279
201.000,201.000,40.00,0
202.000,202.000,40.00,281
203.000,203.000,40.00,2408
204.000,204.000,40.00,0
206.000,206.000,40.00,278
207.000,207.000,40.00,0
208.000,208.000,40.00,1644
209.000,209.000,40.00,0
210.000,210.000,40.00,275
211.000,211.000,40.00,2062
212.000,212.000,40.00,0
213.000,213.000,40.00,280
215.000,215.000,40.00,0
216.000,216.000,40.00,2367
217.000,217.000,40.00,0
