since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,40.00,39
0.000,0.000,40.00,0
1.000,1.000,40.00,0
2.000,2.000,40.00,1
3.000,3.000,40.00,1
3.000,3.000,40.00,0
4.000,4.000,67.00,0
5.000,5.000,40.00,5
6.000,6.000,40.00,14834
7.000,7.000,40.00,10272
8.000,8.000,40.00,9595
9.000,9.000,40.00,9179
10.000,10.000,40.00,11018
12.000,12.000,40.00,15544
13.000,13.000,40.00,11105
14.000,14.000,40.00,10956
15.000,15.000,40.00,13098
18.000,18.000,40.00,6434
18.000,18.000,72.00,6434
19.000,19.000,40.00,8740
20.000,20.000,40.00,13201
21.000,21.000,40.00,12685
22.000,22.000,40.00,7431
23.000,23.000,40.00,12713
25.000,25.000,40.00,12956
26.000,26.000,40.00,12599
27.000,27.000,40.00,11447
28.000,28.000,40.00,10249
29.000,29.000,40.00,16770
30.000,30.000,40.00,14805
32.000,32.000,40.00,0
32.000,32.000,68.00,0
33.000,33.000,40.00,7485
34.000,34.000,40.00,32863
35.000,35.000,40.00,28175
36.000,36.000,40.00,21798
38.000,38.000,40.00,27821
39.000,39.000,40.00,22475
39.000,39.000,40.00,22475
40.000,40.000,40.00,22540
41.000,41.000,40.00,20636
42.000,42.000,40.00,6473
43.000,43.000,40.00,12039
45.000,45.000,40.00,9181
46.000,46.000,40.00,1
46.000,46.000,71.00,1
47.000,47.000,40.00,5024
47.000,47.000,40.00,5024
48.000,48.000,40.00,6782
49.000,49.000,40.00,10967
50.000,50.000,40.00,14510
52.000,52.000,40.00,9513
53.000,53.000,40.00,13007
54.000,54.000,40.00,14262
55.000,55.000,40.00,19685
56.000,56.000,40.00,12857
56.000,56.000,40.00,12857
59.000,59.000,40.00,16234
60.000,60.000,73.00,875
60.000,60.000,40.00,875
61.000,61.000,40.00,8490
62.000,62.000,40.00,13304
63.000,63.000,40.00,7243
63.000,63.000,40.00,7243
65.000,65.000,40.00,8648
66.000,66.000,40.00,10381
67.000,67.000,40.00,156
68.000,68.000,40.00,4723
69.000,69.000,40.00,1228
70.000,70.000,40.00,1182
70.000,70.000,40.00,1182
73.000,73.000,40.00,345
74.000,74.000,40.00,33
74.000,74.000,40.00,33
75.000,75.000,40.00,55
76.000,76.000,40.00,47
77.000,77.000,40.00,1
79.000,79.000,40.00,56
79.000,79.000,40.00,56
80.000,80.000,40.00,22
81.000,81.000,40.00,23
82.000,82.000,40.00,22
83.000,83.000,40.00,0
84.000,84.000,40.00,2
86.000,86.000,40.00,0
87.000,87.000,40.00,313
88.000,88.000,76.00,2
88.000,88.000,40.00,2
88.000,88.000,40.00,2
89.000,89.000,40.00,22101
90.000,90.000,40.00,21100
92.000,92.000,40.00,14144
93.000,93.000,40.00,6719
94.000,94.000,40.00,10990
95.000,95.000,40.00,6066
96.000,96.000,40.00,11
97.000,97.000,40.00,11
98.000,98.000,40.00,11
99.000,99.000,40.00,243
100.000,100.000,40.00,5552
101.000,101.000,40.00,5145
102.000,102.000,79.00,5145
102.000,102.000,40.00,1430
103.000,103.000,40.00,6382
104.000,104.000,40.00,6702
107.000,107.000,40.00,9136
108.000,108.000,40.00,8311
109.000,109.000,40.00,3285
110.000,110.000,40.00,5750
111.000,111.000,40.00,5821
112.000,112.000,40.00,983
115.000,115.000,40.00,827
116.000,116.000,69.00,827
116.000,116.000,40.00,3
116.000,116.000,40.00,3
117.000,117.000,40.00,1106
118.000,118.000,40.00,861
119.000,119.000,40.00,3219
121.000,121.000,40.00,1352
122.000,122.000,40.00,810
123.000,123.000,40.00,1165
124.000,124.000,40.00,1142
125.000,125.000,40.00,1705
126.000,126.000,40.00,1006
127.000,127.000,40.00,738
129.000,129.000,40.00,772
129.000,129.000,40.00,772
130.000,130.000,89.00,772
130.000,130.000,40.00,439
131.000,131.000,40.00,436
132.000,132.000,40.00,268
133.000,133.000,40.00,212
134.000,134.000,40.00,290
136.000,136.000,40.00,480
137.000,137.000,40.00,4701
138.000,138.000,40.00,7239
139.000,139.000,40.00,7730
139.000,139.000,40.00,7730
140.000,140.000,40.00,8681
141.000,141.000,40.00,11191
142.000,142.000,40.00,4970
143.000,143.000,75.00,2
144.000,144.000,40.00,2
145.000,145.000,40.00,8237
146.000,146.000,40.00,11877
147.000,147.000,40.00,15809
148.000,148.000,40.00,19716
149.000,149.000,40.00,13287
151.000,151.000,40.00,19511
152.000,152.000,40.00,17638
153.000,153.000,40.00,15939
154.000,154.000,40.00,19005
155.000,155.000,40.00,18584
156.000,156.000,40.00,13457
157.000,157.000,71.00,13457
158.000,158.000,40.00,3
159.000,159.000,40.00,19355
