since,relative_seconds,rtt
0.000,0.000,22.92
0.007,0.007,26.87
0.017,0.017,32.75
0.027,0.027,27.90
0.037,0.037,28.77
0.047,0.047,18.80
0.057,0.057,24.72
0.067,0.067,36.47
0.077,0.077,26.49
0.087,0.087,21.42
0.097,0.097,28.22
0.107,0.107,22.59
0.117,0.117,34.40
0.127,0.127,24.20
0.137,0.137,30.11
0.147,0.147,25.23
0.157,0.157,26.27
0.167,0.167,27.93
0.177,0.177,39.46
0.187,0.187,28.99
0.197,0.197,23.52
0.207,0.207,25.23
0.217,0.217,24.94
0.227,0.227,26.14
0.237,0.237,21.63
0.247,0.247,28.16
0.257,0.257,34.68
0.267,0.267,24.66
0.277,0.277,35.26
0.287,0.287,40.63
0.297,0.297,36.31
0.307,0.307,25.66
0.317,0.317,21.16
0.327,0.327,28.21
0.337,0.337,22.16
0.347,0.347,29.14
0.357,0.357,25.07
0.367,0.367,35.77
0.377,0.377,25.78
0.387,0.387,25.56
0.397,0.397,27.74
0.407,0.407,27.74
0.417,0.417,34.92
0.427,0.427,28.94
0.437,0.437,23.98
0.457,0.457,36.54
0.477,0.477,37.58
0.487,0.487,27.34
0.497,0.497,33.20
0.507,0.507,34.81
0.517,0.517,24.73
0.527,0.527,35.24
0.537,0.537,31.02
0.547,0.547,21.08
0.557,0.557,27.31
0.567,0.567,28.03
0.577,0.577,44.37
0.587,0.587,34.22
0.597,0.597,36.11
0.607,0.607,26.29
0.617,0.617,36.79
0.627,0.627,26.53
0.637,0.637,53.54
0.647,0.647,48.43
0.657,0.657,38.33
0.667,0.667,28.54
0.677,0.677,18.52
0.687,0.687,24.24
0.697,0.697,29.85
0.707,0.707,25.27
0.717,0.717,26.09
0.727,0.727,26.93
0.736,0.736,22.77
0.747,0.747,22.63
0.757,0.757,23.44
0.767,0.767,24.27
0.776,0.776,35.55
0.787,0.787,25.35
0.797,0.797,26.33
0.807,0.807,21.31
0.817,0.817,21.80
0.827,0.827,22.57
0.837,0.837,23.52
0.847,0.847,24.32
0.857,0.857,24.93
0.867,0.867,25.56
0.877,0.877,20.88
0.887,0.887,21.47
0.897,0.897,22.65
0.907,0.907,22.81
0.917,0.917,23.93
0.927,0.927,23.97
0.937,0.937,24.92
0.947,0.947,25.39
