seqno,timestamp,lost,rtt
0,1764917877975496538,0,17.429162
1,1764917877985667724,0,23.184565
2,1764917877995641411,0,16.905081
3,1764917878005547398,0,20.434528
4,1764917878015849585,0,26.41633
5,1764917878025611972,0,24.290275
6,1764917878035491959,0,21.543438
7,1764917878045623146,0,20.316683
8,1764917878055418633,0,21.386329
9,1764917878065576719,0,27.751181
10,1764917878075805706,0,25.74875
11,1764917878085438593,0,23.811774
12,1764917878095985679,0,21.228293
13,1764917878105788567,0,18.841571
14,1764917878116020453,0,17.126193
15,1764917878125763440,0,20.146913
16,1764917878136098327,0,26.743869
17,1764917878145622014,0,23.473689
18,1764917878155848401,0,29.843688
19,1764917878165494488,0,20.250869
20,1764917878176096974,0,20.730788
21,1764917878185941461,0,23.067135
22,1764917878195952548,0,24.991061
23,1764917878205183236,0,23.507767
24,1764917878215275823,0,21.971815
25,1764917878225248610,0,19.840029
26,1764917878235476096,0,21.440631
27,1764917878245336384,0,20.033039
28,1764917878255394070,0,17.121073
29,1764917878265240957,0,29.173217
30,1764917878275661944,0,20.877238
31,1764917878285411131,0,28.471608
32,1764917878295577018,0,26.040007
33,1764917878305566205,0,23.237218
34,1764917878315363392,0,26.463605
35,1764917878325664278,0,28.66362
36,1764917878335505465,0,21.629253
37,1764917878345609752,0,20.004682
38,1764917878355794739,0,26.447287
39,1764917878365788126,0,28.465363
40,1764917878376113112,0,29.655252
41,1764917878386062399,0,28.462321
42,1764917878395715386,0,27.292716
43,1764917878405811373,0,19.77161
44,1764917878415610860,0,21.811358
45,1764917878425720047,0,19.722496
46,1764917878435341834,0,21.826086
47,1764917878445606021,0,27.90595
48,1764917878455552608,0,17.99114
49,1764917878465493895,0,24.25229
50,1764917878475677281,0,21.75249
51,1764917878485780368,0,27.833793
52,1764917878495555455,0,21.916368
53,1764917878505286942,0,19.920645
54,1764917878515608929,0,25.442803
55,1764917878525305816,0,23.36579
56,1764917878535478203,0,20.977181
57,1764917878545327590,0,27.253424
58,1764917878555371277,0,25.199321
59,1764917878565427464,0,19.10903
60,1764917878575452350,0,21.071358
61,1764917878585429037,0,22.86629
62,1764917878595479824,0,21.090992
63,1764917878605402111,0,27.427813
64,1764917878615506298,0,25.033623
65,1764917878625452585,0,19.040753
66,1764917878635523972,0,21.135247
67,1764917878645548058,0,19.062589
68,1764917878655368146,0,21.755869
69,1764917878665434732,0,27.374538
70,1764917878675702419,0,17.117468
71,1764917878685593706,0,24.451064
72,1764917878695256993,0,30.227153
73,1764917878705626280,0,27.249569
74,1764917878715512967,0,26.64432
75,1764917878725567153,0,23.139152
76,1764917878735568340,0,17.228162
77,1764917878745447227,0,23.259129
78,1764917878765063202,0,23.605988
79,1764917878775589188,0,25.183276
80,1764917878785811274,0,30.926227
81,1764917878795781661,0,20.968361
82,1764917878805535249,0,23.91082
83,1764917878815265436,0,20.79567
84,1764917878825834822,0,27.332595
85,1764917878835778109,0,25.487727
86,1764917878845543496,0,19.611105
87,1764917878855574183,0,20.872628
88,1764917878865451670,0,28.959034
89,1764917878875570057,0,18.865843
90,1764917878885700143,0,19.671038
91,1764917878895821030,0,25.750215
92,1764917878905583717,0,23.670452
93,1764917878916102503,0,29.926098
94,1764917878925975391,0,27.301155
95,1764917878936191577,0,25.080816
96,1764917878945448065,0,23.643713
97,1764917878955672852,0,17.519212
98,1764917878965929838,0,23.350357
99,1764917878976137925,0,20.862056
100,1764917878985205413,0,27.966857
101,1764917878995735599,0,26.1844
102,1764917879005666586,0,24.29531
103,1764917879015613673,0,20.631678
104,1764917879025483460,0,28.240148
105,1764917879035659147,0,20.735495
106,1764917879045307434,0,20.243618
107,1764917879055687420,0,21.244224
108,1764917879065730007,0,23.147252
109,1764917879075443394,0,21.588551
110,1764917879085737481,0,28.565695
111,1764917879095622168,0,25.564244
112,1764917879105768755,0,23.78146
113,1764917879115821741,0,33.437549
114,1764917879126053728,0,23.237009
115,1764917879135244816,0,30.114213
116,1764917879146061802,0,24.149876
117,1764917879155731089,0,25.468595
118,1764917879165187577,0,31.366241
119,1764917879175729463,0,20.850232
120,1764917879185696650,0,22.570072
121,1764917879195679837,0,20.885195
122,1764917879205649724,0,28.328657
123,1764917879215648610,0,24.662495
124,1764917879225308398,0,23.400882
125,1764917879235607484,0,20.879579
126,1764917879245741671,0,22.844952
127,1764917879255254558,0,25.378534
128,1764917879265293045,0,27.716651
129,1764917879275188832,0,21.53685
130,1764917879285707419,0,26.983817
131,1764917879295382406,0,21.192779
132,1764917879305347193,0,23.214047
133,1764917879315400280,0,25.104372
134,1764917879325397766,0,23.05044
135,1764917879335393753,0,21.112827
136,1764917879345420740,0,19.095036
137,1764917879355431527,0,21.070998
138,1764917879365401514,0,23.103392
139,1764917879375419601,0,24.285538
140,1764917879385407488,0,31.604593
141,1764917879395480475,0,21.549177
142,1764917879405402361,0,27.164915
143,1764917879415765448,0,16.83138
144,1764917879425286535,0,19.338354
145,1764917879435480822,0,17.139067
146,1764917879445737809,0,30.899367
147,1764917879455535196,0,21.114634
148,1764917879465598083,0,18.894237
149,1764917879475350170,0,16.46194
150,1764917879485681356,0,24.267128
151,1764917879495296544,0,17.548481
152,1764917879505524530,0,23.682255
153,1764917879515340617,0,26.729635
154,1764917879525619204,0,27.129136
155,1764917879535763590,0,25.057909
156,1764917879545442978,0,23.129156
157,1764917879555611064,0,20.902376
158,1764917879565582851,0,19.022511
159,1764917879575522038,0,20.44439
160,1764917879585731625,0,26.758945
161,1764917879595496912,0,24.908187
162,1764917879605441699,0,23.727836
163,1764917879615766785,0,20.327163
164,1764917879625579973,0,20.093528
165,1764917879635710959,0,16.677696
166,1764917879645467847,0,19.360076
167,1764917879655618933,0,17.469384
168,1764917879665581120,0,19.606891
169,1764917879675624107,0,29.705213
170,1764917879685349894,0,28.374903
171,1764917879695952380,0,25.79141
172,1764917879705536868,0,24.747275
173,1764917879715388155,0,21.925209
174,1764917879725533641,0,24.776777
175,1764917879736081328,0,20.887249
176,1764917879745924315,0,27.249882
177,1764917879755746002,0,25.689811
178,1764917879765714489,0,23.418949
179,1764917879776009975,0,29.139229
180,1764917879785686163,0,19.489698
181,1764917879796048549,0,17.849466
182,1764917879805292937,0,28.212593
183,1764917879815591023,0,21.489221
184,1764917879825433310,0,24.836391
185,1764917879835640997,0,30.25408
186,1764917879846012783,0,19.914792
187,1764917879855660571,0,17.579871
188,1764917879865897157,0,19.016314
189,1764917879876079944,0,24.486989
190,1764917879885385632,0,31.087947
191,1764917879895945418,0,29.638897
192,1764917879905639805,0,28.079305
193,1764917879915643792,0,25.331091
194,1764917879925290479,0,24.501644
195,1764917879935384266,0,21.466307
196,1764917879945681353,0,23.178701
197,1764917879955351940,0,21.695657
198,1764917879965561527,0,19.438091
199,1764917879975574713,0,26.318754
200,1764917879985165901,0,24.956325
201,1764917879995318888,0,21.167444
202,1764917880005438974,0,19.880505
203,1764917880016286060,0,24.968999
204,1764917880025548248,0,19.362953
205,1764917880035823034,0,24.857198
206,1764917880045712421,0,23.191631
207,1764917880055686508,0,28.709584
208,1764917880065216096,0,19.20926
209,1764917880075394882,0,16.334644
210,1764917880085864169,0,21.93881
211,1764917880095420356,0,16.419964
212,1764917880105429443,0,18.605821
213,1764917880115449530,0,20.478667
214,1764917880125236717,0,22.812493
215,1764917880135387904,0,16.175258
216,1764917880145348991,0,23.043102
217,1764917880155407477,0,20.741404
218,1764917880165486964,0,18.548575
219,1764917880175484051,0,20.323569
220,1764917880185441638,0,18.165836
221,1764917880195518725,0,16.335323
222,1764917880205511212,0,18.490073
223,1764917880215293499,0,20.637769
224,1764917880225509085,0,27.824517
225,1764917880235939072,0,25.582093
226,1764917880245494859,0,22.861423
227,1764917880255805546,0,16.037397
228,1764917880265469133,0,18.491133
229,1764917880275490420,0,16.177716
230,1764917880285473507,0,27.001105
231,1764917880305156181,0,27.369469
232,1764917880315486767,0,20.608245
233,1764917880325679154,0,23.217942
234,1764917880335736741,0,20.369381
235,1764917880345444028,0,22.830396
236,1764917880355659615,0,33.30804
237,1764917880365702402,0,23.287343
238,1764917880375831888,0,25.587076
239,1764917880385938275,0,18.515231
240,1764917880395723262,0,25.307609
241,1764917880405654249,0,28.073584
242,1764917880415807436,0,20.406723
243,1764917880425610423,0,30.866445
244,1764917880435687110,0,29.183095
245,1764917880445755097,0,27.196073
246,1764917880455749283,0,25.042611
247,1764917880465462571,0,30.689337
248,1764917880475457558,0,20.727955
249,1764917880485547044,0,26.963766
250,1764917880496101330,0,16.440813
251,1764917880505646718,0,26.994733
252,1764917880515582705,0,20.927053
253,1764917880525740492,0,22.753746
254,1764917880535571879,0,20.554734
255,1764917880545458566,0,22.292054
256,1764917880555497853,0,16.533321
257,1764917880565586339,0,22.611855
258,1764917880575437126,0,16.720216
259,1764917880585480613,0,18.494427
260,1764917880595494200,0,20.465171
261,1764917880605308687,0,27.298393
262,1764917880615574374,0,24.254833
263,1764917880625296661,0,22.741245
264,1764917880635462548,0,20.361002
265,1764917880645345135,0,22.146283
266,1764917880655256722,0,20.200047
267,1764917880665470108,0,22.064218
268,1764917880675415895,0,15.936943
269,1764917880685424382,0,22.547785
270,1764917880695346469,0,30.013306
271,1764917880705448756,0,22.943142
272,1764917880715439443,0,17.169198
273,1764917880725421130,0,28.128598
274,1764917880735715716,0,17.847755
275,1764917880745550503,0,31.501963
276,1764917880755764890,0,25.150377
277,1764917880765713777,0,27.325449
278,1764917880775450164,0,24.825954
279,1764917880785424851,0,22.843044
280,1764917880795320838,0,21.287032
281,1764917880805671624,0,22.89303
282,1764917880815578111,0,20.90172
283,1764917880825553998,0,23.057045
284,1764917880835454685,0,25.109431
285,1764917880845496372,0,22.997387
286,1764917880855440059,0,17.072736
287,1764917880865451446,0,23.122023
288,1764917880875443833,0,24.596876
289,1764917880885470720,0,18.530794
290,1764917880905251294,0,23.246398
291,1764917880915668980,0,20.813599
292,1764917880925492767,0,18.545298
293,1764917880935491454,0,16.952072
294,1764917880945387541,0,22.794409
295,1764917880955456728,0,20.149798
296,1764917880965495615,0,22.921329
297,1764917880975380002,0,20.893229
298,1764917880985430288,0,27.001631
299,1764917880995444675,0,17.002557
300,1764917881005410762,0,19.001068
301,1764917881015467549,0,17.050874
302,1764917881025452936,0,22.759216
303,1764917881035474023,0,20.972936
304,1764917881045544210,0,26.955295
305,1764917881055377197,0,24.595406
306,1764917881065502583,0,22.52662
307,1764917881075541270,0,20.214966
308,1764917881085547457,0,22.651591
309,1764917881095507844,0,19.896845
310,1764917881105531831,0,26.694789
311,1764917881115460218,0,16.779363
312,1764917881125508805,0,21.895476
313,1764917881135519392,0,20.099546
314,1764917881145516378,0,18.10974
315,1764917881155513865,0,16.766651
316,1764917881165546252,0,26.806474
317,1764917881175453639,0,20.686241
318,1764917881185552726,0,22.771832
319,1764917881195508013,0,20.875502
320,1764917881205522300,0,18.224214
321,1764917881215535187,0,26.759611
322,1764917881225542973,0,23.786446
323,1764917881236107760,0,20.784538
324,1764917881246308346,0,18.933002
325,1764917881256149533,0,24.488637
326,1764917881265389521,0,27.568171
327,1764917881275856607,0,26.005091
328,1764917881285854694,0,26.921882
329,1764917881295309082,0,21.35156
330,1764917881305405369,0,20.053269
331,1764917881315345056,0,17.639536
332,1764917881325343942,0,19.174301
333,1764917881335375729,0,25.485727
334,1764917881345815816,0,23.900494
335,1764917881355866402,0,29.414571
336,1764917881365314190,0,19.984034
337,1764917881375662276,0,16.921343
338,1764917881385389564,0,19.862092
339,1764917881395949950,0,17.190793
340,1764917881405459937,0,20.256318
341,1764917881416045723,0,29.507602
342,1764917881425894611,0,27.654441
343,1764917881435337898,0,25.545809
344,1764917881445726985,0,23.33695
345,1764917881455869071,0,20.793119
346,1764917881465354259,0,18.872964
347,1764917881475552345,0,16.801394
348,1764917881485592932,0,18.638999
349,1764917881495564319,0,24.773758
350,1764917881505429406,0,30.668982
351,1764917881515489893,0,20.617465
352,1764917881525455380,0,26.794086
353,1764917881535495267,0,16.766869
354,1764917881545364054,0,18.676665
355,1764917881555499540,0,17.056987
356,1764917881565482827,0,23.043107
357,1764917881575468014,0,21.213028
358,1764917881585672401,0,18.814625
359,1764917881595638688,0,24.261276
360,1764917881605563075,0,22.163704
361,1764917881615389962,0,17.157954
362,1764917881625453949,0,22.797858
363,1764917881635671235,0,20.886066
364,1764917881645312923,0,18.720969
365,1764917881655565509,0,16.527131
366,1764917881665458796,0,23.135943
367,1764917881675385483,0,21.627419
368,1764917881685747470,0,18.719071
369,1764917881695781056,0,16.940014
370,1764917881705561644,0,19.26529
371,1764917881715758430,0,17.932301
372,1764917881725606417,0,23.279242
373,1764917881735354205,0,21.1695
374,1764917881745627091,0,20.214325
375,1764917881755514978,0,18.842296
376,1764917881765907264,0,19.376891
377,1764917881775723552,0,17.701446
378,1764917881785555139,0,19.585608
379,1764917881796017025,0,21.044545
380,1764917881805306613,0,19.852822
381,1764917881815613399,0,17.937714
382,1764917881825374986,0,24.056826
383,1764917881835966872,0,20.914614
384,1764917881845396860,0,19.993606
385,1764917881856068046,0,16.931994
386,1764917881865558934,0,23.180565
387,1764917881875728120,0,26.525821
388,1764917881885448208,0,23.814368
389,1764917881895484394,0,20.811604
390,1764917881906076881,0,19.244126
391,1764917881916091167,0,17.975498
392,1764917881925496455,0,27.801646
393,1764917881935526742,0,17.776421
394,1764917881945827028,0,22.923728
395,1764917881956051115,0,20.583401
396,1764917881965610602,0,27.366243
397,1764917881975436690,0,25.517052
398,1764917881985505176,0,23.4112
399,1764917881995332163,0,17.413524
400,1764917882005403850,0,19.592217
401,1764917882015250437,0,21.135234
402,1764917882025449224,0,19.779979
403,1764917882035291911,0,25.964017
404,1764917882045343798,0,23.934832
405,1764917882055357485,0,21.812279
406,1764917882066117671,0,19.386642
407,1764917882076125257,0,20.792079
408,1764917882085717645,0,19.676317
409,1764917882095992231,0,21.173553
410,1764917882105564419,0,20.295679
411,1764917882115774405,0,21.331764
412,1764917882125954992,0,19.449241
413,1764917882135444680,0,17.821399
414,1764917882145584166,0,23.895968
415,1764917882156010953,0,24.823478
416,1764917882165443540,0,23.250126
417,1764917882175562527,0,20.974293
418,1764917882185390914,0,18.937126
419,1764917882195416501,0,17.13033
420,1764917882205368188,0,23.136578
421,1764917882215378375,0,21.129703
422,1764917882225355262,0,18.717702
423,1764917882235366848,0,21.040988
424,1764917882245232136,0,27.323731
425,1764917882255450222,0,25.132108
426,1764917882265485209,0,23.009824
427,1764917882275463096,0,21.203777
428,1764917882285451583,0,19.037844
429,1764917882295606169,0,16.297631
430,1764917882305459557,0,19.151353
431,1764917882315463343,0,24.658328
432,1764917882325464430,0,22.769353
433,1764917882335450617,0,21.05427
434,1764917882345345104,0,19.158408
435,1764917882355540791,0,25.159536
436,1764917882365441178,0,23.028113
437,1764917882375458365,0,21.0342
438,1764917882385507051,0,23.032052
439,1764917882395500138,0,17.068281
440,1764917882405550225,0,19.09344
441,1764917882415552712,0,17.388433
442,1764917882425775699,0,22.916404
443,1764917882435569986,0,21.190702
444,1764917882445841872,0,18.942338
445,1764917882455631759,0,17.202462
446,1764917882465746146,0,19.62404
447,1764917882475500033,0,24.521733
448,1764917882485483120,0,22.614765
449,1764917882495271907,0,21.086063
450,1764917882505617194,0,18.945908
451,1764917882515771081,0,17.647717
452,1764917882525929867,0,19.087421
453,1764917882535648854,0,26.309522
454,1764917882545520942,0,23.578364
455,1764917882556074728,0,29.163658
456,1764917882565644715,0,28.604677
457,1764917882575797902,0,18.478703
458,1764917882585388289,0,24.757122
459,1764917882595605676,0,21.172798
460,1764917882605549163,0,20.377199
461,1764917882615845549,0,21.100626
462,1764917882625468737,0,23.720804
463,1764917882635694623,0,17.389837
464,1764917882645447610,0,23.387771
465,1764917882655790697,0,21.145832
466,1764917882665766884,0,19.100749
