since,relative_seconds,rtt
0.000,0.000,19.17
0.009,0.009,22.56
0.019,0.019,20.73
0.029,0.029,18.42
0.039,0.039,16.08
0.049,0.049,22.33
0.059,0.059,20.80
0.079,0.079,21.51
0.089,0.089,27.44
0.099,0.099,24.48
0.109,0.109,22.87
0.119,0.119,20.54
0.129,0.129,18.55
0.139,0.139,29.00
0.149,0.149,34.50
0.159,0.159,33.40
0.169,0.169,34.13
0.179,0.179,29.12
0.189,0.189,19.20
0.199,0.199,25.36
0.209,0.209,21.92
0.219,0.219,20.57
0.229,0.229,24.49
0.239,0.239,30.00
0.249,0.249,30.64
0.259,0.259,29.58
0.269,0.269,23.63
0.279,0.279,16.69
0.289,0.289,18.96
0.299,0.299,25.87
0.309,0.309,22.20
0.319,0.319,24.47
0.329,0.329,18.71
0.339,0.339,20.35
0.349,0.349,26.74
0.359,0.359,20.68
0.369,0.369,18.87
0.379,0.379,26.49
0.389,0.389,23.79
0.399,0.399,24.49
0.409,0.409,22.06
0.419,0.419,20.41
0.429,0.429,20.42
0.439,0.439,16.65
0.449,0.449,22.96
0.459,0.459,18.10
0.469,0.469,18.26
0.479,0.479,28.35
0.489,0.489,26.89
0.499,0.499,17.10
0.509,0.509,19.90
0.519,0.519,20.44
0.529,0.529,22.46
0.539,0.539,17.97
0.549,0.549,18.63
0.559,0.559,20.74
0.569,0.569,19.00
0.579,0.579,21.17
0.589,0.589,19.80
0.599,0.599,25.65
0.609,0.609,20.12
0.619,0.619,16.82
0.629,0.629,28.51
0.639,0.639,29.14
0.649,0.649,27.01
0.659,0.659,20.62
0.669,0.669,18.79
0.679,0.679,16.87
0.689,0.689,26.94
0.699,0.699,24.14
0.709,0.709,30.30
0.719,0.719,24.46
0.728,0.728,18.65
0.739,0.739,16.52
0.749,0.749,18.67
0.759,0.759,16.64
0.769,0.769,18.57
0.779,0.779,24.68
0.789,0.789,18.52
0.799,0.799,20.78
0.809,0.809,22.21
0.819,0.819,16.15
0.829,0.829,18.32
0.839,0.839,21.18
0.849,0.849,21.80
0.859,0.859,16.96
0.869,0.869,26.57
0.879,0.879,20.04
0.889,0.889,19.42
0.899,0.899,16.46
0.909,0.909,18.54
0.919,0.919,16.16
0.929,0.929,18.40
0.939,0.939,16.35
0.949,0.949,23.47
0.959,0.959,20.55
0.969,0.969,18.22
0.979,0.979,16.45
0.989,0.989,22.77
0.999,0.999,29.65
1.009,1.009,30.56
1.019,1.019,20.57
1.029,1.029,18.46
1.040,1.040,24.16
1.049,1.049,18.48
1.060,1.060,20.13
1.069,1.069,23.19
1.079,1.079,16.93
1.089,1.089,19.80
1.099,1.099,25.84
1.109,1.109,26.57
1.119,1.119,20.43
1.129,1.129,18.97
1.139,1.139,24.05
1.149,1.149,26.63
1.159,1.159,20.52
1.169,1.169,19.00
1.179,1.179,16.40
1.189,1.189,18.34
1.199,1.199,16.64
1.209,1.209,22.85
1.219,1.219,20.45
1.229,1.229,18.76
1.239,1.239,16.46
1.249,1.249,19.87
1.259,1.259,17.41
1.269,1.269,24.03
1.279,1.279,18.02
1.289,1.289,19.49
1.299,1.299,20.57
1.309,1.309,23.13
1.320,1.320,28.40
1.329,1.329,19.08
1.339,1.339,20.61
1.349,1.349,26.48
1.359,1.359,20.16
1.369,1.369,30.87
1.379,1.379,20.83
1.389,1.389,30.38
1.399,1.399,24.01
1.409,1.409,17.82
1.419,1.419,20.26
1.429,1.429,18.33
1.439,1.439,16.09
1.449,1.449,22.10
1.459,1.459,28.26
1.469,1.469,22.17
1.479,1.479,24.13
1.489,1.489,26.09
1.499,1.499,20.20
1.509,1.509,22.24
1.519,1.519,16.23
1.529,1.529,19.24
1.539,1.539,20.16
1.549,1.549,30.03
1.559,1.559,20.29
1.569,1.569,22.01
1.579,1.579,20.35
1.589,1.589,18.12
1.599,1.599,15.98
1.609,1.609,26.38
1.619,1.619,25.85
1.629,1.629,18.28
1.639,1.639,15.91
1.649,1.649,18.07
1.659,1.659,16.30
1.669,1.669,18.42
1.679,1.679,16.46
1.689,1.689,27.23
1.699,1.699,28.99
1.709,1.709,18.75
1.719,1.719,20.47
1.729,1.729,18.95
1.739,1.739,18.02
1.749,1.749,19.62
1.759,1.759,17.10
1.769,1.769,22.96
1.779,1.779,16.51
1.789,1.789,22.19
1.799,1.799,16.05
1.809,1.809,18.10
1.819,1.819,15.80
1.829,1.829,21.54
1.839,1.839,23.72
1.849,1.849,17.76
1.859,1.859,19.83
1.869,1.869,21.81
1.879,1.879,16.12
1.889,1.889,17.80
1.899,1.899,19.90
1.909,1.909,17.93
1.919,1.919,15.85
1.929,1.929,17.79
1.939,1.939,15.77
1.949,1.949,17.90
1.959,1.959,23.91
1.969,1.969,17.76
1.979,1.979,15.70
1.989,1.989,21.84
1.999,1.999,19.77
2.009,2.009,17.52
2.019,2.019,15.91
2.029,2.029,17.77
2.039,2.039,15.72
2.049,2.049,25.98
2.059,2.059,15.91
