since,relative_seconds,rtt
0.000,0.000,21.18
0.009,0.009,20.70
0.019,0.019,24.06
0.029,0.029,21.38
0.039,0.039,27.49
0.049,0.049,17.80
0.059,0.059,19.84
0.069,0.069,16.93
0.079,0.079,19.67
0.089,0.089,18.56
0.099,0.099,27.47
0.109,0.109,25.29
0.119,0.119,31.67
0.129,0.129,21.48
0.139,0.139,23.14
0.149,0.149,21.03
0.159,0.159,18.76
0.168,0.168,16.86
0.178,0.178,18.77
0.188,0.188,20.76
0.198,0.198,18.99
0.208,0.208,16.86
0.219,0.219,18.73
0.228,0.228,20.90
0.238,0.238,23.21
0.249,0.249,29.17
0.258,0.258,27.19
0.269,0.269,20.61
0.279,0.279,18.64
0.289,0.289,16.95
0.298,0.298,24.58
0.309,0.309,20.30
0.318,0.318,19.23
0.329,0.329,28.43
0.339,0.339,22.56
0.349,0.349,20.54
0.358,0.358,22.66
0.369,0.369,21.46
0.379,0.379,27.75
0.388,0.388,26.45
0.399,0.399,30.83
0.409,0.409,24.89
0.419,0.419,28.04
0.429,0.429,17.98
0.439,0.439,26.75
0.449,0.449,16.84
0.459,0.459,24.16
0.469,0.469,30.56
0.479,0.479,23.07
0.489,0.489,26.24
0.499,0.499,27.12
0.508,0.508,24.98
0.518,0.518,31.58
0.529,0.529,21.34
0.539,0.539,26.53
0.549,0.549,25.21
0.559,0.559,22.74
0.569,0.569,21.01
0.579,0.579,22.63
0.588,0.588,21.67
0.598,0.598,19.50
0.609,0.609,24.83
0.619,0.619,23.37
0.629,0.629,29.96
0.639,0.639,28.28
0.649,0.649,37.04
0.659,0.659,27.34
0.669,0.669,17.13
0.678,0.678,32.31
0.689,0.689,29.63
0.699,0.699,27.74
0.708,0.708,33.99
0.719,0.719,23.94
0.728,0.728,22.06
0.739,0.739,31.51
0.749,0.749,21.90
0.759,0.759,27.27
0.769,0.769,26.64
0.779,0.779,23.57
0.789,0.789,21.26
0.799,0.799,28.40
0.808,0.808,21.16
0.819,0.819,28.25
0.829,0.829,18.20
0.839,0.839,23.21
0.849,0.849,20.57
0.859,0.859,26.87
0.868,0.868,25.59
0.878,0.878,23.50
0.888,0.888,17.50
0.898,0.898,22.61
0.908,0.908,29.00
0.918,0.918,35.21
0.928,0.928,25.39
0.938,0.938,23.20
0.948,0.948,21.46
0.958,0.958,23.42
0.968,0.968,22.29
0.978,0.978,19.64
0.988,0.988,24.74
0.999,0.999,23.35
1.009,1.009,20.52
1.019,1.019,27.15
1.028,1.028,28.90
1.038,1.038,18.99
1.049,1.049,24.51
1.059,1.059,31.58
1.069,1.069,30.31
1.079,1.079,27.67
1.088,1.088,26.87
1.099,1.099,23.39
1.109,1.109,21.63
1.119,1.119,27.81
1.128,1.128,20.94
