since,relative_seconds,rtt
0.000,0.000,40.51
0.010,0.010,51.24
0.020,0.020,41.44
0.030,0.030,31.47
0.040,0.040,40.92
0.050,0.050,39.05
0.060,0.060,29.08
0.070,0.070,26.57
0.079,0.079,33.29
0.089,0.089,38.62
0.099,0.099,28.63
0.109,0.109,39.17
0.119,0.119,37.15
0.129,0.129,27.21
0.139,0.139,20.94
0.149,0.149,27.31
0.160,0.160,37.16
0.170,0.170,46.83
0.179,0.179,46.39
0.190,0.190,36.28
0.200,0.200,29.79
0.210,0.210,26.97
0.220,0.220,20.32
0.230,0.230,23.13
0.240,0.240,28.84
0.250,0.250,48.47
0.259,0.259,38.57
0.269,0.269,28.65
0.280,0.280,40.70
0.290,0.290,39.74
0.299,0.299,29.90
0.309,0.309,31.19
0.320,0.320,48.85
0.329,0.329,39.05
0.340,0.340,38.04
0.350,0.350,35.10
0.360,0.360,25.06
0.370,0.370,27.34
0.380,0.380,29.35
0.389,0.389,49.19
0.400,0.400,54.64
0.410,0.410,44.72
0.420,0.420,34.55
0.430,0.430,30.36
0.440,0.440,24.97
0.450,0.450,28.63
0.460,0.460,33.18
0.470,0.470,43.68
0.480,0.480,33.55
0.490,0.490,23.46
0.500,0.500,20.95
0.509,0.509,36.12
0.520,0.520,49.19
0.530,0.530,39.62
0.540,0.540,29.39
0.550,0.550,51.18
0.560,0.560,61.23
0.569,0.569,51.57
0.579,0.579,41.50
0.590,0.590,31.14
0.600,0.600,37.51
0.609,0.609,51.08
0.620,0.620,40.57
0.630,0.630,31.04
0.640,0.640,29.38
0.650,0.650,38.72
0.660,0.660,45.46
0.669,0.669,35.77
0.680,0.680,25.13
0.690,0.690,30.99
0.700,0.700,40.83
0.710,0.710,31.17
0.720,0.720,45.78
0.730,0.730,39.71
0.740,0.740,29.82
0.750,0.750,31.10
0.759,0.759,25.17
0.769,0.769,27.09
0.780,0.780,32.66
0.789,0.789,38.96
0.799,0.799,28.96
0.809,0.809,30.77
0.819,0.819,40.84
0.829,0.829,30.84
0.839,0.839,20.82
0.849,0.849,22.83
0.859,0.859,112.15
0.869,0.869,102.21
0.879,0.879,92.20
0.890,0.890,82.07
0.899,0.899,78.44
0.960,0.960,23.22
0.969,0.969,24.44
0.980,0.980,24.33
0.999,0.999,36.46
1.009,1.009,37.94
1.019,1.019,28.09
1.030,1.030,38.90
1.040,1.040,28.81
1.050,1.050,22.88
1.060,1.060,25.00
1.070,1.070,30.25
1.080,1.080,20.44
1.090,1.090,20.94
1.100,1.100,20.99
1.110,1.110,22.31
1.120,1.120,23.00
1.130,1.130,22.91
1.140,1.140,24.74
1.149,1.149,30.47
1.160,1.160,30.94
1.170,1.170,31.34
1.180,1.180,32.52
1.190,1.190,22.31
1.200,1.200,22.64
1.210,1.210,24.12
1.220,1.220,25.66
1.230,1.230,25.38
1.239,1.239,20.66
1.250,1.250,31.43
1.260,1.260,32.28
1.269,1.269,28.84
1.280,1.280,27.54
1.290,1.290,29.88
1.300,1.300,29.93
1.310,1.310,30.42
1.320,1.320,41.50
1.330,1.330,31.62
1.340,1.340,31.88
1.349,1.349,27.47
1.360,1.360,27.78
1.370,1.370,23.16
1.379,1.379,29.72
1.389,1.389,30.17
1.399,1.399,20.36
1.409,1.409,20.60
1.420,1.420,21.11
1.429,1.429,27.31
1.439,1.439,27.98
1.450,1.450,28.48
1.460,1.460,29.08
1.470,1.470,51.03
1.479,1.479,41.14
1.489,1.489,41.79
1.499,1.499,31.78
1.509,1.509,32.55
1.519,1.519,27.70
1.529,1.529,28.59
1.539,1.539,29.24
1.549,1.549,40.43
1.560,1.560,30.22
1.570,1.570,41.89
1.580,1.580,42.86
1.590,1.590,38.16
1.599,1.599,28.35
1.610,1.610,28.76
1.620,1.620,29.02
1.630,1.630,40.34
1.640,1.640,40.93
1.650,1.650,41.79
1.659,1.659,32.17
1.670,1.670,32.43
1.680,1.680,27.91
1.690,1.690,28.49
1.700,1.700,29.64
1.710,1.710,19.65
1.720,1.720,30.54
1.730,1.730,31.12
1.740,1.740,31.72
1.749,1.749,33.87
1.760,1.760,28.18
1.770,1.770,40.16
1.780,1.780,29.91
1.790,1.790,40.76
1.800,1.800,41.28
1.810,1.810,41.92
1.820,1.820,31.97
1.829,1.829,33.62
1.840,1.840,28.00
1.850,1.850,28.58
1.859,1.859,29.83
1.879,1.879,31.57
1.889,1.889,31.83
1.900,1.900,44.43
1.909,1.909,34.76
1.920,1.920,28.22
1.930,1.930,29.17
1.940,1.940,29.56
1.950,1.950,30.09
1.959,1.959,31.25
1.970,1.970,42.01
1.980,1.980,31.73
1.990,1.990,28.05
2.000,2.000,27.78
2.010,2.010,24.64
2.020,2.020,24.57
2.030,2.030,30.01
2.040,2.040,31.15
2.050,2.050,42.23
2.060,2.060,32.39
2.070,2.070,37.92
2.080,2.080,28.27
2.090,2.090,24.09
2.100,2.100,30.23
2.110,2.110,41.25
2.120,2.120,41.71
2.129,2.129,42.54
2.139,2.139,32.56
2.150,2.150,28.49
2.160,2.160,34.72
2.170,2.170,24.78
2.180,2.180,24.22
2.190,2.190,30.16
2.200,2.200,20.14
2.210,2.210,20.26
2.220,2.220,21.36
2.229,2.229,22.16
2.239,2.239,27.77
2.249,2.249,23.13
2.260,2.260,23.73
2.269,2.269,29.83
2.279,2.279,19.81
2.289,2.289,20.39
2.299,2.299,21.36
2.309,2.309,21.89
2.319,2.319,22.48
2.329,2.329,23.75
2.340,2.340,23.83
2.349,2.349,24.62
2.359,2.359,25.24
2.370,2.370,20.03
2.380,2.380,21.56
2.390,2.390,22.12
2.400,2.400,22.41
2.409,2.409,24.29
2.420,2.420,24.35
2.429,2.429,19.03
2.440,2.440,19.26
2.450,2.450,20.23
2.469,2.469,22.71
2.480,2.480,23.14
2.499,2.499,24.61
2.510,2.510,24.69
2.519,2.519,20.08
2.530,2.530,20.35
2.540,2.540,21.11
2.549,2.549,21.98
2.560,2.560,22.69
2.570,2.570,29.74
2.580,2.580,24.12
2.590,2.590,26.39
2.600,2.600,26.78
2.610,2.610,20.46
2.620,2.620,32.55
2.630,2.630,21.85
2.640,2.640,23.04
2.650,2.650,23.47
2.660,2.660,24.55
2.670,2.670,26.31
2.680,2.680,24.94
2.690,2.690,20.11
2.699,2.699,21.61
2.710,2.710,22.17
2.720,2.720,23.00
2.730,2.730,24.61
2.739,2.739,25.43
2.749,2.749,25.38
2.760,2.760,25.47
2.769,2.769,21.04
2.779,2.779,21.86
2.790,2.790,21.95
2.800,2.800,22.39
2.810,2.810,23.76
2.820,2.820,24.60
2.830,2.830,24.20
2.840,2.840,25.15
2.850,2.850,20.59
2.860,2.860,21.16
2.869,2.869,22.53
2.880,2.880,22.99
2.889,2.889,24.50
2.899,2.899,25.62
2.910,2.910,25.36
2.920,2.920,30.92
2.930,2.930,20.69
2.939,2.939,21.41
2.950,2.950,21.72
2.960,2.960,22.01
2.969,2.969,28.43
2.980,2.980,23.80
2.999,2.999,20.20
3.009,3.009,20.54
3.019,3.019,21.32
3.030,3.030,43.03
3.040,3.040,33.01
3.050,3.050,23.04
3.060,3.060,23.97
3.070,3.070,24.52
3.080,3.080,20.07
3.090,3.090,20.22
3.099,3.099,21.71
3.110,3.110,21.86
3.120,3.120,22.21
3.129,3.129,23.22
3.140,3.140,24.37
3.150,3.150,20.31
3.160,3.160,19.66
3.169,3.169,20.43
3.180,3.180,31.78
3.190,3.190,21.49
3.200,3.200,22.24
3.209,3.209,23.33
3.220,3.220,29.13
3.230,3.230,19.09
3.240,3.240,19.88
3.250,3.250,20.47
3.260,3.260,21.12
3.270,3.270,33.56
3.279,3.279,23.87
3.290,3.290,23.50
3.300,3.300,29.99
3.309,3.309,30.25
3.319,3.319,20.33
3.330,3.330,20.57
3.340,3.340,48.23
3.350,3.350,38.42
3.360,3.360,39.04
3.370,3.370,28.95
3.380,3.380,30.60
3.390,3.390,30.52
3.400,3.400,30.87
3.410,3.410,30.60
3.420,3.420,38.56
3.430,3.430,37.81
3.440,3.440,28.32
3.450,3.450,29.03
3.460,3.460,29.59
3.470,3.470,30.07
3.480,3.480,30.91
3.490,3.490,42.55
3.500,3.500,42.41
3.510,3.510,32.60
3.519,3.519,28.38
3.530,3.530,28.63
3.540,3.540,29.13
3.549,3.549,30.02
3.560,3.560,30.23
3.569,3.569,31.50
3.580,3.580,21.42
3.589,3.589,27.87
3.599,3.599,29.61
3.609,3.609,24.97
3.620,3.620,29.81
3.630,3.630,30.09
3.640,3.640,30.02
3.650,3.650,41.43
3.660,3.660,31.36
3.670,3.670,37.67
3.679,3.679,27.96
3.689,3.689,23.02
3.699,3.699,23.96
3.709,3.709,29.90
3.720,3.720,19.88
3.729,3.729,20.42
3.739,3.739,21.20
3.750,3.750,21.48
3.760,3.760,33.25
3.769,3.769,23.39
3.779,3.779,24.10
3.790,3.790,24.27
3.800,3.800,19.54
3.810,3.810,20.19
3.819,3.819,21.18
3.830,3.830,21.83
3.840,3.840,22.39
3.850,3.850,23.11
3.860,3.860,23.59
3.870,3.870,24.72
3.880,3.880,20.41
3.890,3.890,20.69
3.900,3.900,31.82
3.910,3.910,27.20
3.919,3.919,28.97
3.930,3.930,22.82
3.940,3.940,24.15
3.950,3.950,24.96
3.960,3.960,19.90
3.970,3.970,20.70
3.980,3.980,21.60
3.989,3.989,22.40
4.000,4.000,22.16
4.010,4.010,24.40
4.019,4.019,24.83
4.030,4.030,30.07
4.039,4.039,26.28
4.050,4.050,25.97
4.060,4.060,21.26
4.070,4.070,33.30
4.080,4.080,23.25
4.090,4.090,23.48
4.100,4.100,25.50
4.110,4.110,24.99
4.120,4.120,26.57
4.130,4.130,20.84
4.140,4.140,21.39
4.150,4.150,22.02
4.160,4.160,23.16
4.170,4.170,25.07
4.179,4.179,24.79
4.190,4.190,25.25
4.200,4.200,31.01
4.210,4.210,20.87
4.219,4.219,21.94
4.229,4.229,22.32
4.240,4.240,22.53
4.250,4.250,23.07
4.259,4.259,29.93
4.270,4.270,19.66
4.280,4.280,30.72
4.289,4.289,20.99
4.299,4.299,21.18
4.309,4.309,21.60
4.319,4.319,22.30
4.329,4.329,23.13
4.339,4.339,23.79
4.349,4.349,19.09
4.359,4.359,19.72
4.369,4.369,32.32
4.379,4.379,22.43
4.389,4.389,22.95
4.400,4.400,22.30
4.410,4.410,23.02
4.420,4.420,23.95
4.430,4.430,24.27
4.440,4.440,25.19
4.450,4.450,20.31
4.460,4.460,26.31
4.470,4.470,27.22
4.480,4.480,22.77
4.490,4.490,23.60
4.500,4.500,23.73
4.509,4.509,24.32
4.520,4.520,24.92
4.529,4.529,20.38
4.540,4.540,20.80
4.550,4.550,21.48
4.560,4.560,28.10
4.570,4.570,25.20
4.580,4.580,26.08
4.590,4.590,25.58
4.600,4.600,26.99
4.610,4.610,21.64
4.620,4.620,28.92
4.630,4.630,22.95
4.640,4.640,23.86
4.650,4.650,25.30
4.660,4.660,36.53
4.670,4.670,26.46
4.680,4.680,26.61
4.689,4.689,29.10
4.700,4.700,28.37
4.710,4.710,28.29
4.720,4.720,25.34
4.730,4.730,24.67
4.740,4.740,26.44
4.750,4.750,26.75
4.760,4.760,26.69
4.770,4.770,26.59
4.779,4.779,21.81
4.790,4.790,22.26
4.800,4.800,22.85
4.810,4.810,23.56
4.820,4.820,25.62
4.829,4.829,25.45
4.839,4.839,25.91
4.850,4.850,26.36
4.859,4.859,27.07
4.870,4.870,27.76
4.880,4.880,23.07
4.890,4.890,23.64
4.899,4.899,25.94
4.910,4.910,26.25
4.920,4.920,25.60
4.930,4.930,21.12
4.940,4.940,21.04
4.950,4.950,22.48
4.960,4.960,28.12
4.969,4.969,24.18
4.979,4.979,24.97
4.990,4.990,25.90
4.999,4.999,20.62
5.010,5.010,20.69
5.020,5.020,21.37
5.030,5.030,22.16
5.039,5.039,22.92
5.050,5.050,22.72
5.059,5.059,23.91
5.069,5.069,29.94
5.079,5.079,19.92
5.089,5.089,20.45
5.099,5.099,21.25
5.109,5.109,27.22
5.119,5.119,27.84
5.129,5.129,23.11
5.139,5.139,23.74
5.149,5.149,29.94
5.160,5.160,19.86
5.170,5.170,20.57
5.179,5.179,37.40
5.190,5.190,27.17
5.200,5.200,29.13
5.210,5.210,30.06
5.220,5.220,28.93
5.230,5.230,29.49
5.240,5.240,30.55
5.250,5.250,20.59
5.259,5.259,21.60
5.270,5.270,39.05
5.279,5.279,29.29
5.290,5.290,28.61
5.300,5.300,29.68
5.310,5.310,29.65
5.319,5.319,30.57
5.329,5.329,20.62
5.340,5.340,21.72
5.350,5.350,22.15
5.359,5.359,33.79
5.370,5.370,23.42
5.380,5.380,29.75
5.390,5.390,29.79
5.400,5.400,30.38
5.410,5.410,31.77
5.420,5.420,21.43
5.430,5.430,21.94
5.440,5.440,22.79
5.450,5.450,25.28
5.460,5.460,25.81
5.470,5.470,26.18
5.480,5.480,20.20
5.490,5.490,20.63
5.499,5.499,22.25
5.510,5.510,21.90
5.519,5.519,23.96
5.530,5.530,23.48
5.540,5.540,25.06
5.550,5.550,25.62
5.560,5.560,30.58
5.569,5.569,21.04
5.579,5.579,22.20
