seqno,timestamp,lost,rtt
0,1764960037920243608,0,19.69606
1,1764960037930798495,0,29.486147
2,1764960037940012883,0,32.222324
3,1764960037949826171,0,22.465123
4,1764960037960270158,0,23.892486
5,1764960037970116645,0,25.566939
6,1764960037980143433,0,23.596884
7,1764960037990422920,0,25.266035
8,1764960038000166507,0,23.683409
9,1764960038010060195,0,25.466493
10,1764960038020165582,0,31.457631
11,1764960038030161070,0,25.374098
12,1764960038040022957,0,27.606522
13,1764960038050178945,0,25.319713
14,1764960038060198332,0,23.63817
15,1764960038070166520,0,25.330913
16,1764960038080138307,0,23.404262
17,1764960038090043995,0,22.305922
18,1764960038100168782,0,23.560328
19,1764960038110267469,0,21.519407
20,1764960038120191457,0,23.807458
21,1764960038130088244,0,21.877872
22,1764960038140247232,0,27.187132
23,1764960038150455119,0,16.994342
24,1764960038160176707,0,23.794146
25,1764960038170625094,0,25.820174
26,1764960038180081182,0,24.925972
27,1764960038190423669,0,21.659393
28,1764960038200523056,0,27.866144
29,1764960038210341044,0,21.118942
30,1764960038220525231,0,23.475016
31,1764960038230336119,0,29.157371
32,1764960038240321106,0,23.152479
33,1764960038250247494,0,21.436091
34,1764960038260209481,0,19.049697
35,1764960038270234969,0,17.491122
36,1764960038280181156,0,15.125264
37,1764960038290177944,0,25.285101
38,1764960038300243231,0,27.159261
39,1764960038310261518,0,26.37406
40,1764960038320308406,0,27.912381
41,1764960038330411493,0,25.570251
42,1764960038340262981,0,27.517679
43,1764960038350430868,0,17.367751
44,1764960038360350356,0,24.222005
45,1764960038370157243,0,18.190147
46,1764960038380223131,0,27.841336
47,1764960038390363618,0,33.79064
48,1764960038400382505,0,31.677477
49,1764960038410619892,0,25.842727
50,1764960038420616580,0,23.471332
51,1764960038430614867,0,21.202658
52,1764960038440621555,0,19.693642
53,1764960038450630642,0,21.402309
54,1764960038460487430,0,24.971644
55,1764960038470565117,0,21.558095
56,1764960038480468505,0,23.644306
57,1764960038490069593,0,27.051691
58,1764960038500498580,0,23.67992
59,1764960038510480767,0,17.611286
60,1764960038520462655,0,23.688194
61,1764960038530477142,0,21.306803
62,1764960038540143330,0,27.960048
63,1764960038550570916,0,21.220907
64,1764960038560530304,0,23.56379
65,1764960038570386191,0,18.185494
66,1764960038580651678,0,24.291932
67,1764960038590266066,0,30.688213
68,1764960038600533953,0,24.987989
69,1764960038610534540,0,21.140766
70,1764960038620287428,0,27.870318
71,1764960038630007115,0,21.810029
72,1764960038640620602,0,27.483361
73,1764960038650464989,0,21.851188
74,1764960038660547776,0,27.522205
75,1764960038670383264,0,21.604558
76,1764960038680343251,0,23.693381
77,1764960038690357738,0,21.326709
78,1764960038700452225,0,27.754171
79,1764960038710383913,0,26.656712
80,1764960038720576300,0,23.160744
81,1764960038729831188,0,21.834345
82,1764960038740381975,0,23.71837
83,1764960038750497962,0,18.31815
84,1764960038760097749,0,23.323222
85,1764960038770331636,0,33.042678
86,1764960038780271524,0,23.082563
87,1764960038790061611,0,24.979707
88,1764960038800036199,0,19.054301
89,1764960038809938886,0,25.346088
90,1764960038819991373,0,19.2902
91,1764960038830087060,0,25.278662
92,1764960038840061848,0,15.312629
93,1764960038850153535,0,21.124565
94,1764960038860157122,0,19.004863
95,1764960038870130709,0,21.132389
96,1764960038880183596,0,19.5557
97,1764960038890104184,0,22.387854
98,1764960038900109571,0,19.117962
99,1764960038910202058,0,20.986321
100,1764960038920168146,0,19.192616
101,1764960038930172433,0,26.369508
102,1764960038940188720,0,19.327569
103,1764960038950268707,0,21.419108
104,1764960038960238494,0,19.472167
105,1764960038970572481,0,25.070176
106,1764960038980241569,0,19.587738
107,1764960038990286056,0,18.662094
108,1764960039000221044,0,24.273675
109,1764960039010159531,0,25.586184
110,1764960039020384118,0,20.035993
111,1764960039030446205,0,21.123777
112,1764960039040292792,0,24.866642
