seqno,timestamp,lost,rtt
0,1764972710823626502,0,27.844431
1,1764972710833892813,0,33.536347
2,1764972710843631522,0,23.808342
3,1764972710853627932,0,21.763038
4,1764972710863633142,0,19.72687
5,1764972710873639752,0,17.787099
6,1764972710883587062,0,19.779586
7,1764972710893636772,0,17.769576
8,1764972710903499082,0,24.146569
9,1764972710913960192,0,29.353823
10,1764972710923501202,0,19.827555
11,1764972710933679512,0,25.420795
12,1764972710943567021,0,27.911409
13,1764972710953733932,0,25.504167
14,1764972710963640141,0,24.947798
15,1764972710973710751,0,21.592419
16,1764972710983759961,0,20.069054
17,1764972710993935071,0,20.910292
18,1764972711003591881,0,19.490786
19,1764972711013642691,0,21.934062
20,1764972711023671501,0,19.897629
21,1764972711033495611,0,19.22982
22,1764972711043747421,0,27.978473
23,1764972711054034031,0,25.127154
24,1764972711063795141,0,32.042639
25,1764972711073912151,0,21.954047
26,1764972711083823561,0,23.308437
27,1764972711094383171,0,25.937374
28,1764972711103499680,0,24.122753
29,1764972711113911191,0,22.593528
30,1764972711123991201,0,32.354226
31,1764972711133422010,0,29.789803
32,1764972711143406220,0,19.837635
33,1764972711153977130,0,17.577464
34,1764972711163699440,0,24.948028
35,1764972711174220850,0,21.359107
36,1764972711184232460,0,19.324206
37,1764972711193885070,0,17.6651
38,1764972711203571679,0,20.249827
39,1764972711213882790,0,18.394933
40,1764972711223678299,0,24.820601
41,1764972711233708509,0,30.118445
42,1764972711244098720,0,19.839799
43,1764972711254126130,0,20.774803
44,1764972711263612339,0,27.855564
45,1764972711273847849,0,25.828138
46,1764972711283381059,0,20.782273
47,1764972711294032469,0,21.103465
48,1764972711303544879,0,19.991641
49,1764972711313920989,0,18.693576
50,1764972711323707799,0,19.80402
51,1764972711333654609,0,21.800145
52,1764972711343705419,0,25.043803
53,1764972711353732628,0,22.546701
54,1764972711363874439,0,19.91207
55,1764972711373462348,0,18.673303
56,1764972711384020559,0,24.291165
57,1764972711393563968,0,26.980903
58,1764972711404122578,0,20.208177
59,1764972711414079888,0,26.165951
60,1764972711423482498,0,29.416256
61,1764972711433912808,0,28.722657
62,1764972711444177918,0,18.496153
63,1764972711453607128,0,18.739384
64,1764972711463614838,0,19.807429
65,1764972711473703248,0,17.560576
66,1764972711483580657,0,22.975375
67,1764972711493745967,0,25.372389
68,1764972711503450177,0,23.607594
69,1764972711513458987,0,29.55933
70,1764972711523361797,0,35.693466
71,1764972711533325707,0,25.739391
72,1764972711543310417,0,22.561606
73,1764972711553471627,0,16.426913
74,1764972711563547337,0,31.314173
75,1764972711573494947,0,21.388031
76,1764972711583561657,0,19.502217
77,1764972711593490666,0,17.50182
78,1764972711603499176,0,23.522103
79,1764972711613550286,0,20.139596
80,1764972711623612896,0,18.438932
81,1764972711633593506,0,16.363294
82,1764972711643557116,0,27.600272
83,1764972711653602626,0,28.264988
84,1764972711673359046,0,20.516064
85,1764972711683623556,0,18.275487
86,1764972711693664966,0,20.090489
87,1764972711703622476,0,22.235928
88,1764972711713636886,0,24.425598
89,1764972711723641696,0,22.413019
90,1764972711733659305,0,20.324561
91,1764972711743626615,0,26.557619
92,1764972711753605125,0,16.598593
93,1764972711763660435,0,22.643634
94,1764972711773671045,0,20.439704
95,1764972711783702455,0,18.389667
96,1764972711793557465,0,16.624871
97,1764972711803673575,0,18.606243
98,1764972711813452185,0,17.032526
99,1764972711823484495,0,22.747539
100,1764972711833689605,0,20.88032
101,1764972711843707615,0,22.041511
102,1764972711853675525,0,20.070963
103,1764972711863735335,0,22.336545
104,1764972711873695744,0,24.494088
105,1764972711883679054,0,18.49525
106,1764972711893699264,0,25.03776
107,1764972711903625374,0,26.934647
108,1764972711913690484,0,20.455388
109,1764972711923721794,0,26.537667
110,1764972711933711404,0,20.449733
111,1764972711943611914,0,18.544008
112,1764972711953448724,0,20.607882
113,1764972711963642534,0,22.193253
114,1764972711973678244,0,24.523194
115,1764972711983738054,0,30.383427
116,1764972711993613463,0,24.525479
117,1764972712003455273,0,18.761162
118,1764972712013721283,0,16.554074
119,1764972712023646793,0,22.178173
120,1764972712033692903,0,24.26838
121,1764972712043773213,0,22.040733
122,1764972712053669723,0,16.262643
123,1764972712063681833,0,18.491991
124,1764972712073664143,0,24.347332
125,1764972712083740353,0,26.503936
126,1764972712093732863,0,20.390839
127,1764972712103699273,0,18.512259
128,1764972712113521882,0,20.464845
129,1764972712123744293,0,26.301555
130,1764972712133718002,0,24.311477
131,1764972712143723912,0,24.209003
132,1764972712153658722,0,20.229343
133,1764972712163694932,0,18.445034
