seqno,timestamp,lost,rtt
0,1764961243085638762,0,43.781642
1,1764961243095655151,0,49.95595
2,1764961243104879241,0,40.683209
3,1764961243115171529,0,35.339546
4,1764961243124762718,0,40.050287
5,1764961243135201606,0,29.747894
6,1764961243145216495,0,36.38627
7,1764961243155399684,0,33.979632
8,1764961243165084273,0,27.543232
9,1764961243175262062,0,29.193167
10,1764961243185114450,0,22.933132
11,1764961243194959039,0,25.484277
12,1764961243204731628,0,35.549582
13,1764961243214873217,0,33.723418
14,1764961243224657606,0,23.962275
15,1764961243234840895,0,37.50239
16,1764961243244911283,0,35.066038
17,1764961243254824072,0,25.17679
18,1764961243264915161,0,24.077263
19,1764961243274921650,0,28.794651
20,1764961243284965938,0,39.034189
21,1764961243294959127,0,37.21398
22,1764961243304860616,0,27.336796
23,1764961243315139004,0,20.669293
24,1764961243324936593,0,39.889634
25,1764961243334930382,0,37.088911
26,1764961243345130171,0,26.918258
27,1764961243354986360,0,25.093233
28,1764961243364897348,0,43.69164
29,1764961243375101837,0,48.939349
30,1764961243385049626,0,47.475204
31,1764961243395093515,0,37.452918
32,1764961243405333203,0,35.248817
33,1764961243414813792,0,25.741555
34,1764961243424986681,0,27.209856
35,1764961243434856070,0,20.608254
36,1764961243445061058,0,30.632915
37,1764961243455346047,0,37.636676
38,1764961243465243736,0,43.722073
39,1764961243475140325,0,33.85601
40,1764961243485216013,0,39.206188
41,1764961243495343702,0,41.10062
42,1764961243505280691,0,31.193365
43,1764961243515341579,0,29.175925
44,1764961243525012369,0,24.408075
45,1764961243535016857,0,25.386406
46,1764961243545060746,0,31.865334
47,1764961243555093035,0,38.738712
48,1764961243565031824,0,28.840323
49,1764961243575616812,0,25.339212
50,1764961243585353701,0,36.323597
51,1764961243595135390,0,38.217567
52,1764961243605271778,0,28.120937
53,1764961243615323667,0,21.10175
54,1764961243625558956,0,40.101926
55,1764961243635039445,0,33.988422
56,1764961243644916034,0,24.162714
57,1764961243655246522,0,41.109354
58,1764961243664870612,0,40.867491
59,1764961243674815500,0,33.531944
60,1764961243685248089,0,23.13922
61,1764961243695263377,0,25.662177
62,1764961243705052466,0,31.74625
63,1764961243715052955,0,39.163478
64,1764961243725318944,0,28.940017
65,1764961243735324632,0,38.491212
66,1764961243745294521,0,43.482967
67,1764961243755143110,0,50.068296
68,1764961243765291799,0,49.171525
69,1764961243775300487,0,39.209993
70,1764961243785025977,0,30.806326
71,1764961243795182765,0,20.681866
72,1764961243805375854,0,23.288673
73,1764961243814925943,0,26.838903
