since,relative_seconds,rtt
0.000,0.000,34.33
0.009,0.009,37.54
0.017,0.017,28.80
0.028,0.028,29.98
0.038,0.038,27.30
0.048,0.048,26.17
0.058,0.058,31.33
0.068,0.068,30.31
0.078,0.078,27.79
0.088,0.088,20.97
0.098,0.098,24.44
0.108,0.108,30.16
0.118,0.118,24.93
0.128,0.128,26.76
0.138,0.138,27.47
0.148,0.148,25.11
0.158,0.158,28.65
0.168,0.168,18.69
0.178,0.178,43.67
0.188,0.188,33.38
0.198,0.198,23.37
0.208,0.208,21.84
0.218,0.218,30.98
0.228,0.228,30.52
0.238,0.238,28.62
0.248,0.248,25.48
0.258,0.258,31.67
0.268,0.268,21.67
0.278,0.278,28.85
0.288,0.288,27.03
0.298,0.298,24.67
0.308,0.308,21.15
0.318,0.318,31.04
0.328,0.328,37.34
0.338,0.338,27.70
0.348,0.348,20.99
0.358,0.358,27.45
0.369,0.369,24.63
0.378,0.378,23.12
0.388,0.388,21.23
0.398,0.398,24.10
0.408,0.408,24.46
0.418,0.418,26.51
0.428,0.428,28.63
0.438,0.438,30.47
0.448,0.448,28.52
0.458,0.458,26.71
0.468,0.468,24.77
0.478,0.478,26.84
0.488,0.488,28.74
0.498,0.498,30.46
0.508,0.508,25.00
0.518,0.518,27.20
0.528,0.528,25.22
0.538,0.538,23.71
0.548,0.548,29.51
0.558,0.558,27.85
0.568,0.568,25.93
0.578,0.578,23.70
0.588,0.588,21.12
0.598,0.598,31.67
0.608,0.608,30.04
0.618,0.618,26.86
0.628,0.628,20.43
0.638,0.638,26.82
0.648,0.648,28.59
0.658,0.658,26.74
0.668,0.668,20.22
0.678,0.678,22.39
0.688,0.688,20.43
0.698,0.698,30.64
0.708,0.708,37.04
0.718,0.718,35.95
0.728,0.728,26.06
0.738,0.738,23.15
0.748,0.748,24.78
0.758,0.758,22.41
0.768,0.768,20.53
0.778,0.778,23.64
0.788,0.788,24.74
0.798,0.798,26.36
0.808,0.808,20.55
0.818,0.818,22.27
0.828,0.828,32.94
0.838,0.838,26.54
0.848,0.848,20.48
0.859,0.859,27.90
0.869,0.869,28.98
0.878,0.878,30.87
0.888,0.888,26.38
0.908,0.908,25.52
0.918,0.918,31.23
0.929,0.929,32.70
0.938,0.938,23.34
0.948,0.948,20.80
0.958,0.958,30.99
0.968,0.968,24.93
0.978,0.978,22.59
0.988,0.988,21.14
0.998,0.998,22.52
1.008,1.008,26.10
1.018,1.018,31.20
1.029,1.029,20.96
1.038,1.038,26.76
1.048,1.048,20.79
1.058,1.058,22.81
1.068,1.068,20.80
1.078,1.078,22.94
1.088,1.088,21.48
1.098,1.098,28.19
1.109,1.109,25.96
1.118,1.118,23.45
1.128,1.128,32.95
1.138,1.138,26.72
1.148,1.148,21.05
1.159,1.159,28.53
1.168,1.168,26.50
1.178,1.178,24.39
1.188,1.188,35.23
1.198,1.198,35.49
1.208,1.208,24.97
1.218,1.218,26.92
1.228,1.228,21.42
1.238,1.238,26.53
1.248,1.248,24.63
1.258,1.258,22.57
1.268,1.268,25.20
1.278,1.278,27.32
1.288,1.288,24.77
1.298,1.298,22.72
1.308,1.308,21.42
1.318,1.318,27.73
1.328,1.328,28.27
1.338,1.338,23.70
1.348,1.348,25.66
1.358,1.358,22.83
1.368,1.368,20.60
1.378,1.378,22.69
1.388,1.388,25.08
1.398,1.398,38.73
1.408,1.408,36.71
1.418,1.418,26.37
1.428,1.428,20.60
1.438,1.438,30.55
1.448,1.448,32.43
1.458,1.458,22.56
1.469,1.469,28.13
1.478,1.478,27.86
1.488,1.488,33.83
