since,relative_seconds,rtt
0.000,0.000,26.87
0.010,0.010,24.58
0.020,0.020,21.07
0.030,0.030,24.23
0.040,0.040,17.03
0.050,0.050,19.86
0.060,0.060,21.40
0.070,0.070,23.47
0.080,0.080,21.35
0.090,0.090,20.09
0.100,0.100,18.81
0.110,0.110,19.11
0.120,0.120,21.02
0.130,0.130,19.75
0.140,0.140,28.29
0.150,0.150,18.97
0.159,0.159,25.04
0.170,0.170,22.90
0.180,0.180,20.48
0.190,0.190,19.23
0.200,0.200,16.39
0.210,0.210,29.21
0.220,0.220,18.93
0.229,0.229,25.20
0.240,0.240,17.62
0.250,0.250,20.38
0.260,0.260,18.30
0.270,0.270,25.64
0.280,0.280,17.78
0.290,0.290,23.70
0.300,0.300,21.29
0.310,0.310,18.86
0.320,0.320,16.83
0.329,0.329,23.03
0.339,0.339,17.09
0.349,0.349,19.11
0.359,0.359,20.98
0.369,0.369,22.06
0.379,0.379,15.89
0.390,0.390,21.88
0.400,0.400,19.84
0.409,0.409,21.72
0.419,0.419,15.96
0.430,0.430,17.74
0.440,0.440,15.63
0.450,0.450,17.66
0.459,0.459,15.95
0.469,0.469,22.68
0.480,0.480,15.83
0.490,0.490,18.97
0.500,0.500,24.30
0.510,0.510,22.02
0.520,0.520,15.94
0.530,0.530,19.41
0.540,0.540,17.01
0.559,0.559,16.86
0.570,0.570,30.11
0.580,0.580,20.23
0.590,0.590,19.55
0.600,0.600,16.14
0.609,0.609,38.30
0.620,0.620,28.23
0.630,0.630,26.72
0.640,0.640,25.35
0.650,0.650,22.17
0.660,0.660,24.79
0.670,0.670,19.19
0.680,0.680,20.20
0.690,0.690,26.73
0.700,0.700,24.61
0.710,0.710,22.70
0.720,0.720,20.32
0.730,0.730,18.78
0.739,0.739,17.46
0.750,0.750,22.02
0.759,0.759,20.88
0.770,0.770,22.87
0.779,0.779,21.18
0.790,0.790,19.60
0.799,0.799,17.11
0.810,0.810,18.34
0.820,0.820,17.91
0.830,0.830,19.15
0.840,0.840,20.43
0.850,0.850,19.70
0.860,0.860,17.03
0.870,0.870,22.56
0.880,0.880,16.33
0.890,0.890,18.90
0.900,0.900,25.36
0.910,0.910,35.30
0.920,0.920,25.35
0.930,0.930,22.77
0.939,0.939,29.82
0.950,0.950,19.45
0.960,0.960,17.43
0.969,0.969,19.65
0.980,0.980,20.93
0.990,0.990,19.22
1.000,1.000,20.72
1.010,1.010,26.91
1.019,1.019,17.02
1.029,1.029,19.03
1.039,1.039,17.03
1.049,1.049,22.90
1.070,1.070,18.90
1.080,1.080,24.38
1.100,1.100,15.83
1.110,1.110,22.19
1.120,1.120,19.79
1.130,1.130,18.65
1.160,1.160,19.85
1.170,1.170,18.62
1.180,1.180,16.13
1.199,1.199,23.93
1.210,1.210,21.65
1.220,1.220,19.77
1.230,1.230,18.48
1.239,1.239,17.13
1.249,1.249,22.24
1.260,1.260,17.15
1.270,1.270,18.58
1.279,1.279,20.39
1.290,1.290,19.00
1.300,1.300,20.30
1.310,1.310,17.73
1.320,1.320,17.36
1.330,1.330,18.91
1.340,1.340,19.88
1.350,1.350,19.52
1.360,1.360,16.56
1.370,1.370,19.11
1.380,1.380,19.81
1.390,1.390,19.51
1.400,1.400,17.17
1.409,1.409,28.36
1.420,1.420,18.03
1.429,1.429,22.78
1.439,1.439,21.26
1.450,1.450,18.64
1.460,1.460,17.80
1.470,1.470,22.06
1.480,1.480,20.04
1.490,1.490,18.83
1.500,1.500,20.32
1.510,1.510,18.39
1.520,1.520,17.54
1.530,1.530,18.39
1.540,1.540,20.09
1.550,1.550,18.87
1.560,1.560,17.31
1.570,1.570,26.44
1.580,1.580,16.45
1.590,1.590,18.84
1.600,1.600,20.26
1.610,1.610,18.36
1.620,1.620,23.70
1.639,1.639,18.30
1.650,1.650,24.57
1.660,1.660,21.58
1.670,1.670,19.08
1.680,1.680,16.92
1.699,1.699,20.70
1.720,1.720,16.06
1.729,1.729,18.66
1.749,1.749,23.17
1.769,1.769,17.85
1.779,1.779,19.84
1.799,1.799,15.87
1.809,1.809,21.71
1.819,1.819,19.81
1.830,1.830,17.73
1.839,1.839,15.81
1.849,1.849,21.88
1.860,1.860,15.66
1.870,1.870,17.63
1.880,1.880,19.83
1.890,1.890,25.62
1.900,1.900,19.72
1.910,1.910,17.73
1.920,1.920,19.70
1.930,1.930,17.75
1.940,1.940,15.70
1.950,1.950,17.72
1.960,1.960,15.55
1.970,1.970,17.64
1.980,1.980,15.67
1.990,1.990,25.62
1.999,1.999,15.73
2.010,2.010,25.65
2.020,2.020,15.72
2.030,2.030,24.28
2.040,2.040,20.89
2.050,2.050,26.89
2.060,2.060,25.21
2.070,2.070,22.76
2.080,2.080,19.69
2.090,2.090,18.95
2.100,2.100,15.85
2.110,2.110,17.95
2.120,2.120,15.95
2.130,2.130,21.86
2.140,2.140,19.81
2.150,2.150,18.06
2.160,2.160,16.15
2.170,2.170,17.98
2.180,2.180,20.68
2.190,2.190,17.72
2.200,2.200,15.78
2.220,2.220,15.80
2.229,2.229,22.57
2.240,2.240,20.48
2.250,2.250,17.69
2.260,2.260,15.87
2.270,2.270,21.81
2.280,2.280,19.64
2.290,2.290,17.70
2.299,2.299,19.95
2.309,2.309,19.14
2.319,2.319,16.82
2.330,2.330,19.05
2.340,2.340,16.08
2.360,2.360,19.91
2.369,2.369,18.82
2.380,2.380,17.26
2.390,2.390,22.11
2.400,2.400,20.26
2.410,2.410,18.61
2.420,2.420,18.17
2.430,2.430,25.88
2.440,2.440,15.78
2.450,2.450,21.49
2.460,2.460,15.72
2.469,2.469,18.61
2.480,2.480,19.72
2.490,2.490,17.81
2.499,2.499,15.89
2.510,2.510,22.91
2.519,2.519,19.90
2.530,2.530,18.05
2.539,2.539,15.95
2.590,2.590,17.91
2.599,2.599,23.88
2.610,2.610,22.00
2.620,2.620,16.93
2.630,2.630,17.61
2.640,2.640,19.82
2.650,2.650,18.65
2.660,2.660,15.93
2.670,2.670,21.74
2.690,2.690,17.90
2.700,2.700,15.91
2.710,2.710,17.76
2.720,2.720,15.76
2.730,2.730,18.03
2.740,2.740,19.53
2.750,2.750,17.61
2.770,2.770,21.90
2.790,2.790,19.26
2.800,2.800,15.97
2.810,2.810,21.92
2.820,2.820,16.75
2.830,2.830,22.25
2.840,2.840,19.78
2.850,2.850,19.46
2.860,2.860,16.51
2.869,2.869,19.61
2.880,2.880,16.25
2.890,2.890,22.10
2.900,2.900,21.05
2.910,2.910,27.21
2.920,2.920,17.58
2.929,2.929,22.75
2.949,2.949,18.96
2.970,2.970,18.57
2.990,2.990,21.97
3.000,3.000,20.20
3.010,3.010,22.54
3.020,3.020,20.38
3.030,3.030,18.27
3.040,3.040,16.08
3.050,3.050,22.17
3.060,3.060,37.30
3.069,3.069,34.77
3.079,3.079,24.71
3.090,3.090,18.73
3.100,3.100,17.10
3.110,3.110,22.90
3.119,3.119,35.74
3.130,3.130,25.51
3.140,3.140,19.81
3.150,3.150,21.94
3.159,3.159,20.22
3.170,3.170,21.85
3.180,3.180,20.11
3.190,3.190,26.53
3.210,3.210,22.60
3.220,3.220,27.79
3.240,3.240,15.88
3.250,3.250,17.80
3.260,3.260,16.17
3.270,3.270,21.69
3.280,3.280,19.75
3.290,3.290,17.78
3.299,3.299,24.47
3.309,3.309,18.00
3.320,3.320,16.01
3.330,3.330,18.08
3.340,3.340,16.02
3.350,3.350,26.21
3.360,3.360,16.23
3.370,3.370,22.41
3.380,3.380,20.76
3.390,3.390,18.21
3.400,3.400,19.96
3.410,3.410,19.13
3.419,3.419,15.96
3.430,3.430,17.80
3.440,3.440,19.85
3.450,3.450,25.93
3.460,3.460,24.36
3.469,3.469,18.00
3.480,3.480,16.93
3.490,3.490,21.63
3.500,3.500,19.70
3.510,3.510,25.84
3.520,3.520,15.93
3.530,3.530,22.23
3.540,3.540,19.80
3.550,3.550,18.19
3.560,3.560,20.43
3.570,3.570,18.50
3.580,3.580,16.06
3.590,3.590,21.76
3.600,3.600,19.87
3.609,3.609,26.47
3.620,3.620,16.33
3.630,3.630,19.11
3.640,3.640,17.02
3.650,3.650,17.86
3.660,3.660,19.69
3.670,3.670,18.51
3.679,3.679,16.09
3.690,3.690,22.04
3.700,3.700,17.18
3.710,3.710,18.31
3.720,3.720,28.83
3.730,3.730,18.84
3.740,3.740,17.46
3.750,3.750,21.79
3.760,3.760,32.33
3.770,3.770,22.27
3.780,3.780,20.56
3.790,3.790,18.33
3.800,3.800,16.04
3.810,3.810,34.41
3.820,3.820,24.64
3.830,3.830,22.05
3.840,3.840,15.93
3.850,3.850,18.42
3.860,3.860,20.35
3.870,3.870,22.27
3.890,3.890,18.64
3.900,3.900,25.51
3.909,3.909,23.05
3.920,3.920,20.81
3.930,3.930,19.80
3.940,3.940,16.61
3.950,3.950,18.08
3.960,3.960,24.26
3.970,3.970,29.85
3.979,3.979,35.97
3.989,3.989,26.10
3.999,3.999,15.99
4.010,4.010,17.96
4.019,4.019,19.90
4.030,4.030,21.85
4.039,4.039,19.86
4.050,4.050,18.10
4.059,4.059,15.95
4.070,4.070,25.82
4.080,4.080,23.48
4.089,4.089,21.91
4.100,4.100,20.20
4.109,4.109,18.12
4.120,4.120,16.28
4.130,4.130,21.65
4.139,4.139,20.33
4.150,4.150,18.88
4.160,4.160,16.20
4.170,4.170,25.84
4.179,4.179,16.18
4.190,4.190,21.74
4.200,4.200,44.32
4.210,4.210,34.39
4.220,4.220,24.46
4.230,4.230,17.99
4.239,4.239,16.95
4.250,4.250,21.55
4.260,4.260,21.18
4.270,4.270,19.24
4.289,4.289,22.80
4.300,4.300,24.18
4.310,4.310,18.93
4.319,4.319,20.48
4.330,4.330,19.38
4.340,4.340,17.09
4.349,4.349,22.56
4.360,4.360,29.22
4.370,4.370,18.63
4.380,4.380,17.96
4.390,4.390,18.25
4.400,4.400,16.56
4.409,4.409,22.58
4.420,4.420,19.93
4.430,4.430,18.50
4.440,4.440,17.25
4.450,4.450,19.80
4.460,4.460,17.41
4.470,4.470,23.25
4.480,4.480,20.95
4.489,4.489,19.82
4.500,4.500,17.81
4.510,4.510,31.28
4.520,4.520,20.70
4.530,4.530,19.62
4.540,4.540,17.32
4.550,4.550,19.89
4.560,4.560,16.82
4.570,4.570,31.44
4.579,4.579,21.68
4.590,4.590,18.83
4.599,4.599,21.98
4.610,4.610,19.93
4.620,4.620,18.37
4.630,4.630,24.70
4.640,4.640,21.16
4.650,4.650,18.18
4.660,4.660,16.24
4.670,4.670,19.33
4.680,4.680,16.88
4.690,4.690,18.42
4.700,4.700,17.12
4.709,4.709,26.32
4.720,4.720,19.92
4.730,4.730,21.83
4.740,4.740,19.75
4.749,4.749,17.96
4.759,4.759,15.86
4.770,4.770,17.87
4.780,4.780,15.79
4.790,4.790,21.91
4.800,4.800,20.22
4.810,4.810,18.36
4.820,4.820,16.36
4.829,4.829,22.51
4.840,4.840,24.32
4.850,4.850,18.37
4.860,4.860,16.21
4.870,4.870,26.56
4.880,4.880,25.02
4.890,4.890,22.53
4.900,4.900,20.64
4.910,4.910,18.33
4.920,4.920,16.07
4.929,4.929,22.63
