since,relative_seconds,rtt
0.000,0.000,30.54
0.010,0.010,20.83
0.020,0.020,28.38
0.030,0.030,23.92
0.040,0.040,21.78
0.049,0.049,27.98
0.060,0.060,30.49
0.070,0.070,24.28
0.080,0.080,25.92
0.090,0.090,19.78
0.100,0.100,22.15
0.109,0.109,24.09
0.120,0.120,21.93
0.129,0.129,15.78
0.140,0.140,27.12
0.150,0.150,23.85
0.160,0.160,21.97
0.169,0.169,15.65
0.180,0.180,26.14
0.189,0.189,28.21
0.200,0.200,21.69
0.209,0.209,20.02
0.220,0.220,22.27
0.229,0.229,19.82
0.240,0.240,22.28
0.249,0.249,20.08
0.259,0.259,21.98
0.269,0.269,19.98
0.280,0.280,26.19
0.289,0.289,28.24
0.299,0.299,30.56
0.310,0.310,24.62
0.320,0.320,25.86
0.330,0.330,19.39
0.340,0.340,22.96
0.349,0.349,20.16
0.360,0.360,25.81
0.370,0.370,24.41
0.379,0.379,19.54
0.390,0.390,16.75
0.400,0.400,22.36
0.410,0.410,16.23
0.420,0.420,22.30
0.430,0.430,32.48
0.440,0.440,26.21
0.450,0.450,21.09
0.460,0.460,22.63
0.470,0.470,19.80
0.479,0.479,22.08
0.490,0.490,20.17
0.500,0.500,22.47
0.509,0.509,20.32
0.520,0.520,26.19
0.530,0.530,19.71
0.539,0.539,22.23
0.550,0.550,19.88
0.560,0.560,22.07
0.570,0.570,20.25
0.580,0.580,22.75
0.590,0.590,19.89
0.599,0.599,31.17
0.610,0.610,20.58
0.620,0.620,19.10
0.629,0.629,20.64
0.640,0.640,35.37
0.650,0.650,25.06
0.660,0.660,23.41
0.670,0.670,25.09
0.680,0.680,19.63
0.690,0.690,32.41
0.700,0.700,22.68
0.710,0.710,20.02
0.720,0.720,30.02
0.730,0.730,20.14
0.740,0.740,21.97
0.750,0.750,23.91
0.760,0.760,21.72
0.769,0.769,16.03
0.779,0.779,21.74
0.789,0.789,27.85
0.799,0.799,21.72
0.809,0.809,23.50
0.819,0.819,21.65
0.829,0.829,23.91
0.839,0.839,25.85
0.849,0.849,27.68
0.859,0.859,21.73
0.869,0.869,23.89
0.879,0.879,21.94
0.890,0.890,23.79
0.900,0.900,21.68
0.909,0.909,23.75
0.920,0.920,21.44
0.929,0.929,15.56
0.939,0.939,21.66
0.949,0.949,27.76
0.960,0.960,21.84
0.969,0.969,16.40
0.980,0.980,21.54
0.989,0.989,20.01
1.000,1.000,22.03
1.009,1.009,19.89
1.020,1.020,21.50
1.029,1.029,19.96
1.040,1.040,21.97
1.049,1.049,20.07
1.059,1.059,26.17
1.070,1.070,25.65
1.080,1.080,26.19
1.090,1.090,19.87
1.100,1.100,21.68
1.110,1.110,28.58
1.120,1.120,27.00
1.129,1.129,24.63
1.140,1.140,18.37
1.150,1.150,20.34
1.160,1.160,22.27
1.170,1.170,24.03
1.180,1.180,21.82
1.190,1.190,25.36
1.200,1.200,21.92
1.210,1.210,24.43
1.220,1.220,27.46
1.230,1.230,25.02
1.240,1.240,26.50
