since,relative_seconds,rtt
0.000,0.000,26.52
0.009,0.009,28.82
0.019,0.019,34.98
0.029,0.029,36.65
0.039,0.039,26.56
0.049,0.049,25.88
0.059,0.059,27.51
0.069,0.069,28.06
0.079,0.079,34.36
0.089,0.089,34.70
0.099,0.099,24.35
0.109,0.109,30.48
0.119,0.119,26.16
0.129,0.129,25.71
0.139,0.139,42.69
0.149,0.149,33.37
0.159,0.159,23.22
0.169,0.169,23.47
0.179,0.179,23.70
0.189,0.189,24.48
0.199,0.199,25.32
0.209,0.209,25.79
0.218,0.218,26.65
0.229,0.229,27.30
0.239,0.239,33.13
0.249,0.249,35.04
0.259,0.259,25.02
0.269,0.269,25.89
0.279,0.279,37.85
0.289,0.289,27.94
0.299,0.299,26.33
0.309,0.309,27.59
0.319,0.319,27.90
0.329,0.329,28.61
0.339,0.339,23.68
0.349,0.349,24.52
0.359,0.359,25.12
0.378,0.378,21.77
0.389,0.389,33.65
0.399,0.399,23.37
0.409,0.409,23.79
0.419,0.419,23.89
0.429,0.429,25.40
0.439,0.439,25.62
0.449,0.449,26.46
0.459,0.459,21.30
0.469,0.469,22.27
0.479,0.479,28.29
0.489,0.489,29.54
0.499,0.499,24.09
0.509,0.509,25.90
0.519,0.519,26.93
0.529,0.529,26.68
0.539,0.539,20.87
0.549,0.549,21.90
0.559,0.559,22.87
0.568,0.568,24.03
0.579,0.579,24.67
0.589,0.589,35.26
0.599,0.599,25.54
0.609,0.609,25.88
0.619,0.619,26.74
0.629,0.629,27.15
0.639,0.639,29.41
0.659,0.659,25.04
0.669,0.669,40.88
0.679,0.679,31.13
0.689,0.689,25.70
0.699,0.699,26.66
0.709,0.709,28.00
0.719,0.719,28.87
0.729,0.729,24.27
0.739,0.739,34.80
0.749,0.749,47.28
0.759,0.759,41.41
0.769,0.769,30.83
0.779,0.779,31.51
0.789,0.789,27.56
0.799,0.799,33.66
0.809,0.809,28.55
0.819,0.819,23.93
0.829,0.829,24.46
0.839,0.839,25.40
0.849,0.849,25.70
0.859,0.859,36.96
0.869,0.869,32.03
0.879,0.879,32.86
0.889,0.889,22.91
0.899,0.899,23.74
0.909,0.909,24.42
0.919,0.919,35.54
0.929,0.929,30.81
0.939,0.939,31.50
0.949,0.949,26.87
0.959,0.959,32.96
0.969,0.969,23.06
0.979,0.979,34.81
0.989,0.989,24.85
0.999,0.999,27.10
1.009,1.009,20.35
1.019,1.019,20.75
1.029,1.029,26.86
1.039,1.039,32.75
1.049,1.049,28.16
1.059,1.059,23.39
1.069,1.069,24.41
1.079,1.079,41.24
1.089,1.089,31.37
1.099,1.099,27.22
1.109,1.109,28.57
1.118,1.118,28.77
1.129,1.129,23.82
1.139,1.139,24.25
1.149,1.149,24.59
1.159,1.159,36.80
1.169,1.169,30.73
1.179,1.179,21.08
1.189,1.189,28.52
1.199,1.199,28.91
1.209,1.209,24.10
1.219,1.219,24.66
1.229,1.229,24.36
1.239,1.239,26.04
1.249,1.249,36.02
1.259,1.259,31.19
1.269,1.269,21.60
1.279,1.279,22.17
1.289,1.289,22.71
1.299,1.299,23.55
1.309,1.309,24.11
1.319,1.319,35.49
1.328,1.328,36.38
1.339,1.339,26.20
1.349,1.349,21.52
1.359,1.359,22.28
1.369,1.369,22.78
1.379,1.379,45.03
1.389,1.389,35.00
1.399,1.399,30.98
1.409,1.409,20.97
1.419,1.419,20.73
1.429,1.429,26.86
1.439,1.439,32.70
1.449,1.449,33.73
1.459,1.459,23.57
1.469,1.469,29.42
1.488,1.488,25.60
1.499,1.499,26.07
1.509,1.509,26.96
1.519,1.519,32.68
1.529,1.529,33.40
1.539,1.539,23.35
1.549,1.549,24.28
1.559,1.559,26.32
1.569,1.569,35.99
1.579,1.579,26.07
1.589,1.589,26.88
1.599,1.599,27.37
1.609,1.609,22.93
1.619,1.619,23.45
1.629,1.629,24.22
1.639,1.639,24.85
1.649,1.649,25.54
1.659,1.659,26.10
1.669,1.669,27.05
1.679,1.679,33.08
1.689,1.689,23.10
1.699,1.699,23.32
1.709,1.709,34.91
1.719,1.719,30.88
1.729,1.729,32.17
1.739,1.739,21.92
1.749,1.749,37.23
1.759,1.759,27.25
1.769,1.769,28.17
1.779,1.779,24.78
1.789,1.789,24.66
1.799,1.799,29.96
1.809,1.809,25.72
1.819,1.819,27.50
1.828,1.828,27.39
1.839,1.839,27.95
1.849,1.849,23.22
1.859,1.859,24.84
1.869,1.869,24.97
1.879,1.879,35.88
1.889,1.889,26.17
1.898,1.898,31.91
1.909,1.909,27.37
1.919,1.919,28.69
1.929,1.929,23.39
1.939,1.939,25.67
1.949,1.949,25.32
