since,relative_seconds,rtt
0.000,0.000,45.41
0.010,0.010,92.41
0.019,0.019,83.28
0.029,0.029,73.28
0.040,0.040,62.96
0.050,0.050,52.89
0.060,0.060,75.98
0.099,0.099,36.38
0.109,0.109,52.95
0.119,0.119,67.02
0.129,0.129,57.05
0.139,0.139,47.03
0.149,0.149,36.96
0.159,0.159,27.00
0.169,0.169,38.47
0.190,0.190,58.38
0.199,0.199,66.11
0.209,0.209,56.14
0.219,0.219,46.02
0.230,0.230,36.01
0.239,0.239,26.14
0.249,0.249,41.24
0.260,0.260,59.48
0.270,0.270,49.17
0.280,0.280,70.04
0.290,0.290,60.12
0.300,0.300,50.12
0.310,0.310,67.46
0.320,0.320,57.37
0.330,0.330,47.19
0.340,0.340,37.57
0.350,0.350,46.21
0.360,0.360,36.38
0.380,0.380,39.44
0.390,0.390,49.11
0.400,0.400,38.79
0.410,0.410,29.19
0.419,0.419,19.65
0.430,0.430,23.10
0.439,0.439,20.03
0.449,0.449,23.56
0.459,0.459,20.22
0.469,0.469,34.85
0.479,0.479,30.80
0.490,0.490,27.18
0.499,0.499,30.90
0.510,0.510,27.39
0.519,0.519,37.76
0.530,0.530,27.21
0.540,0.540,40.92
0.549,0.549,31.27
0.559,0.559,34.45
0.570,0.570,24.09
0.580,0.580,40.94
0.590,0.590,30.90
0.599,0.599,21.14
0.610,0.610,24.99
0.620,0.620,24.13
0.630,0.630,27.67
0.640,0.640,30.72
0.650,0.650,35.28
0.660,0.660,51.36
0.670,0.670,40.89
0.680,0.680,31.27
0.690,0.690,51.55
0.699,0.699,55.87
0.710,0.710,45.15
0.720,0.720,35.59
0.730,0.730,25.41
0.740,0.740,21.37
0.750,0.750,24.28
0.760,0.760,21.41
0.770,0.770,29.48
0.780,0.780,19.69
0.790,0.790,36.19
0.800,0.800,26.56
0.810,0.810,28.73
0.819,0.819,32.38
0.830,0.830,28.82
0.840,0.840,26.47
0.850,0.850,25.89
0.859,0.859,36.14
0.870,0.870,33.02
0.880,0.880,36.66
0.889,0.889,26.98
0.899,0.899,23.09
0.909,0.909,19.34
0.920,0.920,33.80
0.929,0.929,24.15
0.939,0.939,33.16
0.949,0.949,30.03
0.959,0.959,19.90
0.969,0.969,23.12
0.979,0.979,20.00
0.990,0.990,23.16
0.999,0.999,30.57
1.010,1.010,42.14
1.020,1.020,45.47
1.030,1.030,35.45
1.040,1.040,32.17
1.050,1.050,22.04
1.060,1.060,25.09
1.069,1.069,22.05
1.080,1.080,27.55
1.090,1.090,45.04
1.100,1.100,35.34
1.110,1.110,25.13
1.119,1.119,28.04
1.130,1.130,24.85
1.140,1.140,20.88
1.150,1.150,18.17
1.160,1.160,24.99
1.170,1.170,29.40
1.179,1.179,33.86
1.190,1.190,23.63
1.199,1.199,27.42
1.210,1.210,23.39
1.219,1.219,20.65
1.230,1.230,33.66
1.240,1.240,30.51
1.249,1.249,20.76
1.260,1.260,23.92
1.270,1.270,20.25
1.280,1.280,23.59
1.290,1.290,20.85
1.300,1.300,31.18
1.310,1.310,21.05
1.320,1.320,34.87
1.330,1.330,24.53
1.340,1.340,27.99
1.350,1.350,31.45
1.360,1.360,21.61
1.369,1.369,25.15
1.379,1.379,29.60
1.390,1.390,28.43
1.400,1.400,32.06
1.410,1.410,35.67
1.420,1.420,25.56
1.430,1.430,29.08
1.440,1.440,26.95
1.450,1.450,22.15
1.460,1.460,25.97
1.469,1.469,25.19
1.480,1.480,24.22
1.490,1.490,27.26
1.499,1.499,23.67
1.510,1.510,26.26
1.520,1.520,30.57
1.530,1.530,20.85
1.539,1.539,23.01
1.550,1.550,21.82
1.560,1.560,27.31
1.570,1.570,23.75
1.579,1.579,47.86
1.590,1.590,37.26
1.600,1.600,35.10
1.610,1.610,24.73
1.620,1.620,39.01
1.630,1.630,40.68
1.639,1.639,31.26
1.650,1.650,20.94
1.660,1.660,30.70
1.670,1.670,34.29
1.680,1.680,24.25
1.690,1.690,20.46
1.700,1.700,26.15
1.710,1.710,30.44
1.720,1.720,33.47
1.729,1.729,23.62
1.739,1.739,27.83
1.749,1.749,44.28
1.759,1.759,34.19
1.769,1.769,24.10
1.780,1.780,38.47
1.790,1.790,28.51
1.800,1.800,31.24
1.809,1.809,70.69
1.819,1.819,60.72
1.830,1.830,50.63
1.840,1.840,40.62
1.849,1.849,30.71
1.870,1.870,52.39
1.880,1.880,42.60
1.889,1.889,53.49
1.900,1.900,43.33
1.910,1.910,33.38
1.920,1.920,23.32
1.930,1.930,41.97
1.940,1.940,39.92
1.950,1.950,40.97
1.960,1.960,31.27
1.970,1.970,21.28
1.980,1.980,20.03
1.990,1.990,21.35
2.000,2.000,27.11
2.010,2.010,40.25
2.019,2.019,57.40
2.030,2.030,46.89
2.040,2.040,36.95
2.050,2.050,52.26
2.059,2.059,55.40
2.080,2.080,35.10
2.090,2.090,24.82
2.100,2.100,20.32
2.110,2.110,30.43
2.119,2.119,20.93
2.130,2.130,37.04
2.140,2.140,51.91
2.149,2.149,42.40
2.160,2.160,31.80
2.170,2.170,28.80
2.179,2.179,31.91
2.199,2.199,19.20
2.209,2.209,36.07
2.220,2.220,32.28
2.230,2.230,22.34
2.240,2.240,19.04
2.250,2.250,32.56
2.260,2.260,37.70
2.270,2.270,27.56
2.279,2.279,30.41
2.290,2.290,19.66
2.300,2.300,23.36
2.310,2.310,26.80
2.320,2.320,34.16
2.330,2.330,29.51
2.339,2.339,33.69
2.350,2.350,36.88
2.360,2.360,26.97
2.370,2.370,22.96
2.380,2.380,26.65
2.389,2.389,32.57
2.400,2.400,36.84
2.410,2.410,27.13
2.420,2.420,29.58
2.429,2.429,34.09
2.439,2.439,36.79
2.449,2.449,26.63
2.459,2.459,39.84
2.469,2.469,44.03
2.479,2.479,33.98
2.489,2.489,24.05
2.499,2.499,28.01
2.509,2.509,45.46
2.519,2.519,57.11
2.529,2.529,47.14
2.540,2.540,37.01
2.549,2.549,27.25
2.560,2.560,32.02
2.570,2.570,36.05
2.580,2.580,74.66
2.590,2.590,92.56
2.600,2.600,82.53
2.610,2.610,72.79
2.620,2.620,62.77
2.630,2.630,52.82
2.660,2.660,49.26
2.670,2.670,52.48
2.679,2.679,52.49
2.690,2.690,42.30
2.699,2.699,32.55
2.719,2.719,33.33
2.730,2.730,37.20
2.740,2.740,27.29
2.750,2.750,29.65
2.760,2.760,32.77
2.770,2.770,23.11
2.780,2.780,29.55
2.790,2.790,40.42
2.799,2.799,31.11
2.809,2.809,21.14
2.820,2.820,50.95
2.830,2.830,40.72
2.840,2.840,31.11
2.850,2.850,20.59
2.860,2.860,53.25
2.870,2.870,56.64
2.880,2.880,46.66
2.889,2.889,37.16
2.900,2.900,26.71
2.910,2.910,44.17
2.920,2.920,34.15
2.929,2.929,55.62
2.940,2.940,85.45
2.950,2.950,75.82
2.960,2.960,66.01
2.969,2.969,91.72
2.980,2.980,81.57
2.990,2.990,71.74
3.000,3.000,89.39
3.010,3.010,79.40
3.020,3.020,69.41
3.030,3.030,59.19
3.070,3.070,31.10
3.079,3.079,39.91
3.090,3.090,35.75
3.100,3.100,25.67
3.110,3.110,35.29
3.120,3.120,45.18
3.130,3.130,34.80
3.140,3.140,24.98
3.150,3.150,45.10
3.160,3.160,42.48
3.169,3.169,32.61
3.189,3.189,32.16
3.199,3.199,22.20
3.209,3.209,25.99
3.219,3.219,29.19
3.229,3.229,19.15
3.240,3.240,22.43
3.249,3.249,31.24
3.260,3.260,21.15
3.270,3.270,30.88
3.279,3.279,21.12
3.290,3.290,24.93
3.299,3.299,27.97
3.310,3.310,17.59
3.320,3.320,21.36
3.330,3.330,20.42
3.340,3.340,23.63
3.350,3.350,26.70
3.359,3.359,24.02
3.370,3.370,20.11
3.380,3.380,23.39
3.390,3.390,27.61
3.400,3.400,27.67
3.409,3.409,31.63
3.420,3.420,28.32
3.430,3.430,38.77
3.440,3.440,28.92
3.449,3.449,37.78
3.460,3.460,35.72
3.470,3.470,25.80
3.480,3.480,26.82
3.490,3.490,30.61
3.500,3.500,34.53
3.510,3.510,24.69
3.520,3.520,27.92
3.530,3.530,23.72
3.540,3.540,19.30
3.550,3.550,33.12
3.559,3.559,92.34
3.570,3.570,82.00
3.580,3.580,148.01
3.590,3.590,138.56
3.600,3.600,128.28
3.610,3.610,118.31
3.630,3.630,98.07
3.670,3.670,100.26
3.680,3.680,116.80
3.690,3.690,106.84
3.700,3.700,96.83
3.710,3.710,86.88
3.730,3.730,66.96
3.749,3.749,64.62
3.760,3.760,54.36
3.789,3.789,68.46
3.799,3.799,58.56
3.809,3.809,88.57
3.819,3.819,78.55
3.829,3.829,68.45
3.839,3.839,71.72
3.850,3.850,61.67
3.860,3.860,51.70
3.900,3.900,24.97
3.910,3.910,41.70
3.920,3.920,49.10
3.930,3.930,39.06
3.940,3.940,28.96
3.950,3.950,32.28
3.960,3.960,42.25
3.970,3.970,52.31
3.980,3.980,42.32
3.990,3.990,32.27
4.000,4.000,46.48
4.010,4.010,49.69
4.020,4.020,39.73
4.030,4.030,42.34
4.040,4.040,32.17
4.050,4.050,36.71
4.060,4.060,26.79
4.070,4.070,30.31
4.080,4.080,20.35
4.090,4.090,23.10
4.100,4.100,24.50
4.109,4.109,28.13
4.120,4.120,29.56
4.130,4.130,33.55
4.140,4.140,49.82
4.150,4.150,71.47
4.160,4.160,61.52
4.169,4.169,51.62
4.180,4.180,41.50
