since,relative_seconds,rtt
0.000,0.000,23.31
0.009,0.009,24.84
0.019,0.019,25.73
0.029,0.029,26.43
0.039,0.039,20.97
0.049,0.049,28.01
0.059,0.059,34.20
0.069,0.069,34.99
0.079,0.079,30.02
0.089,0.089,26.10
0.099,0.099,20.76
0.109,0.109,26.50
0.119,0.119,27.16
0.129,0.129,28.59
0.139,0.139,24.04
0.149,0.149,29.33
0.159,0.159,40.07
0.169,0.169,30.05
0.179,0.179,26.73
0.189,0.189,37.91
0.199,0.199,43.35
0.209,0.209,33.02
0.219,0.219,23.26
0.229,0.229,66.68
0.239,0.239,56.70
0.249,0.249,46.71
0.259,0.259,36.77
0.269,0.269,26.72
0.279,0.279,43.17
0.289,0.289,33.24
0.309,0.309,45.34
0.319,0.319,56.81
0.329,0.329,46.80
0.339,0.339,36.75
0.349,0.349,37.01
0.359,0.359,37.68
0.369,0.369,27.63
0.379,0.379,33.90
0.389,0.389,34.59
0.399,0.399,56.55
0.409,0.409,57.18
0.419,0.419,47.31
0.429,0.429,37.31
0.439,0.439,27.29
0.449,0.449,43.92
0.459,0.459,56.39
0.469,0.469,46.45
0.479,0.479,36.41
0.489,0.489,26.23
0.499,0.499,25.79
0.509,0.509,38.32
0.519,0.519,55.46
0.529,0.529,45.21
0.539,0.539,35.28
0.549,0.549,25.48
0.559,0.559,35.51
0.569,0.569,47.86
0.579,0.579,37.89
0.589,0.589,27.73
0.599,0.599,27.56
0.610,0.610,43.72
0.619,0.619,33.90
0.629,0.629,29.18
0.639,0.639,29.88
0.649,0.649,24.90
0.659,0.659,30.94
0.669,0.669,31.66
0.679,0.679,21.79
0.689,0.689,28.06
0.699,0.699,23.06
0.709,0.709,23.84
0.719,0.719,24.31
0.729,0.729,25.12
0.739,0.739,20.24
0.749,0.749,26.58
0.759,0.759,26.91
0.769,0.769,33.37
0.779,0.779,33.68
0.789,0.789,23.47
0.799,0.799,24.48
0.809,0.809,25.96
0.819,0.819,26.35
0.829,0.829,20.78
0.839,0.839,26.99
0.849,0.849,23.38
0.859,0.859,24.28
0.869,0.869,29.50
0.879,0.879,24.69
0.889,0.889,30.72
0.899,0.899,25.63
0.909,0.909,25.40
0.919,0.919,21.34
0.929,0.929,21.56
0.939,0.939,22.19
0.949,0.949,30.28
0.959,0.959,30.06
0.969,0.969,24.32
0.979,0.979,20.19
0.989,0.989,27.61
0.999,0.999,27.07
1.009,1.009,28.67
1.019,1.019,34.97
1.029,1.029,35.80
1.039,1.039,25.51
1.049,1.049,35.96
1.059,1.059,35.48
1.070,1.070,48.05
1.079,1.079,38.61
1.089,1.089,44.72
1.099,1.099,44.09
1.109,1.109,34.48
1.119,1.119,24.25
1.129,1.129,46.39
1.139,1.139,46.80
1.149,1.149,37.28
1.169,1.169,33.78
1.179,1.179,23.38
1.189,1.189,35.33
1.199,1.199,35.73
1.209,1.209,36.01
1.219,1.219,25.93
1.229,1.229,37.91
1.239,1.239,27.44
1.249,1.249,55.95
1.259,1.259,57.12
1.270,1.270,66.56
1.279,1.279,57.07
1.290,1.290,46.60
1.299,1.299,37.26
1.309,1.309,37.24
1.319,1.319,53.62
1.329,1.329,43.61
1.339,1.339,33.89
1.349,1.349,35.50
1.359,1.359,46.78
1.369,1.369,36.96
1.379,1.379,26.53
1.389,1.389,37.51
1.399,1.399,39.02
1.409,1.409,43.80
1.419,1.419,33.93
1.429,1.429,23.96
1.439,1.439,24.50
1.449,1.449,24.64
1.459,1.459,36.35
1.469,1.469,53.14
1.479,1.479,43.24
1.489,1.489,33.22
1.499,1.499,23.30
1.509,1.509,29.15
1.519,1.519,24.40
1.529,1.529,25.14
1.549,1.549,26.49
1.559,1.559,54.91
1.569,1.569,54.44
1.579,1.579,44.76
1.589,1.589,34.64
1.599,1.599,24.75
1.609,1.609,25.16
1.619,1.619,24.64
1.629,1.629,25.97
1.639,1.639,28.63
1.649,1.649,27.49
1.659,1.659,23.01
1.669,1.669,22.88
1.679,1.679,29.24
1.689,1.689,24.83
1.699,1.699,19.70
1.709,1.709,20.21
1.719,1.719,20.83
1.729,1.729,27.61
1.739,1.739,33.93
1.749,1.749,34.48
1.759,1.759,24.69
1.769,1.769,24.59
1.779,1.779,24.93
1.789,1.789,26.17
1.799,1.799,37.69
1.809,1.809,44.36
1.829,1.829,24.62
1.839,1.839,35.53
1.849,1.849,35.84
1.859,1.859,26.10
1.869,1.869,37.46
1.879,1.879,27.36
1.889,1.889,43.78
1.899,1.899,44.51
1.909,1.909,45.96
1.919,1.919,35.96
1.929,1.929,26.43
1.939,1.939,25.16
1.949,1.949,26.30
1.959,1.959,49.30
1.970,1.970,43.15
1.979,1.979,45.16
1.989,1.989,35.85
1.999,1.999,25.70
2.009,2.009,26.59
2.019,2.019,47.27
2.029,2.029,63.21
2.039,2.039,53.29
2.049,2.049,43.05
2.059,2.059,33.01
2.069,2.069,22.96
2.079,2.079,24.98
2.089,2.089,25.91
2.099,2.099,25.68
2.109,2.109,48.21
2.119,2.119,53.18
2.129,2.129,54.63
2.139,2.139,45.27
2.149,2.149,34.63
2.159,2.159,24.92
2.169,2.169,26.47
2.179,2.179,26.26
2.189,2.189,26.71
2.199,2.199,27.31
2.209,2.209,28.05
2.219,2.219,33.78
2.229,2.229,29.29
2.239,2.239,24.51
2.249,2.249,35.83
2.259,2.259,25.88
2.269,2.269,37.41
2.279,2.279,53.86
2.289,2.289,43.87
2.299,2.299,33.81
2.309,2.309,34.50
2.319,2.319,24.47
2.329,2.329,25.57
2.339,2.339,36.62
2.349,2.349,53.24
2.359,2.359,43.06
2.369,2.369,32.81
