seqno,timestamp,lost,rtt
0,1764944981823420137,0,22.154539
1,1764944981834056023,0,23.493272
2,1764944981843034711,0,20.423468
3,1764944981853486097,0,36.33938
4,1764944981863627584,0,26.238173
5,1764944981873175171,0,16.684654
6,1764944981883469657,0,18.957829
7,1764944981893593744,0,18.776674
8,1764944981903588231,0,19.328318
9,1764944981913713017,0,19.820832
10,1764944981923318205,0,20.527904
11,1764944981933648991,0,15.33874
12,1764944981943726278,0,15.760374
13,1764944981953305465,0,16.953064
14,1764944981963269752,1,
15,1764944981973198738,0,64.829555
16,1764944981983279125,0,74.566024
17,1764944981993247212,0,64.636284
18,1764944982003298399,0,54.583597
19,1764944982013262285,0,54.094292
20,1764944982023300572,0,44.078217
21,1764944982033320559,1,
22,1764944982043234846,1,
23,1764944982053749432,0,20.655628
24,1764944982063338619,0,30.539863
25,1764944982073434606,0,24.873032
26,1764944982083398092,0,19.463401
27,1764944982093643179,0,20.38414
28,1764944982103321166,0,18.976413
29,1764944982113336353,0,17.075105
30,1764944982123461139,0,27.144397
31,1764944982133653026,0,16.966936
32,1764944982143319613,0,18.809776
33,1764944982153463399,0,16.603362
34,1764944982163364886,0,18.61936
35,1764944982173298973,0,20.695857
36,1764944982183405560,0,19.161563
37,1764944982193550946,0,16.714513
38,1764944982203555433,0,23.941108
39,1764944982213640720,0,20.475457
40,1764944982223313807,0,19.717511
41,1764944982233572993,0,17.018042
42,1764944982243286280,0,19.998281
43,1764944982253754866,0,16.919973
44,1764944982263433954,0,19.900499
45,1764944982273631840,0,20.966296
46,1764944982283477027,0,19.174559
47,1764944982293993713,0,18.09309
48,1764944982303661300,0,19.181934
49,1764944982313687087,0,18.067484
50,1764944982323584674,0,23.476708
51,1764944982333430861,0,21.058126
52,1764944982343667647,0,19.082441
53,1764944982354060433,0,16.810661
54,1764944982363438721,0,19.044133
55,1764944982373345708,0,16.965791
56,1764944982383676594,0,22.627005
57,1764944982393589481,0,20.541295
58,1764944982403786667,0,18.88746
59,1764944982413794654,0,16.722029
60,1764944982423345641,0,19.480016
61,1764944982442978015,0,19.319032
62,1764944982453442002,0,17.828114
63,1764944982463586088,0,19.710677
64,1764944982473615875,0,16.710103
65,1764944982483464562,0,19.686291
66,1764944982493787148,0,16.570643
67,1764944982503305035,0,19.34524
68,1764944982513127322,0,18.26339
69,1764944982523610008,0,18.848875
70,1764944982533758595,0,17.954422
71,1764944982543638382,0,19.295101
72,1764944982553482869,0,17.854613
73,1764944982563385956,0,19.385667
74,1764944982573792142,0,16.721584
75,1764944982583438929,0,20.00201
76,1764944982593313016,0,17.036862
77,1764944982603559602,0,18.366237
78,1764944982613756389,0,20.029657
79,1764944982623254376,0,18.50532
80,1764944982633390063,0,17.343677
81,1764944982643360549,0,18.258466
82,1764944982653421436,0,20.213789
83,1764944982663274123,0,18.400011
84,1764944982673281510,0,16.30915
85,1764944982683241797,0,18.313999
86,1764944982693299083,0,16.272942
87,1764944982703327870,0,18.203503
88,1764944982713334257,0,16.213987
89,1764944982723281643,0,18.23412
90,1764944982733299030,0,16.204335
91,1764944982743321917,0,18.210991
92,1764944982753381703,0,16.140933
93,1764944982763363490,0,18.228154
94,1764944982773348777,0,16.251899
95,1764944982783377964,0,18.427154
96,1764944982793427350,0,16.106189
97,1764944982803341137,0,18.234007
98,1764944982813375524,0,16.130978
99,1764944982823367311,0,14.222957
100,1764944982833458797,0,16.163308
101,1764944982843387484,0,18.141044
102,1764944982853430971,0,16.099698
103,1764944982863425057,0,14.084369
104,1764944982873433544,0,16.13095
105,1764944982883395231,0,18.185545
106,1764944982893395018,0,16.241323
107,1764944982913226691,0,17.391183
108,1764944982923565078,0,19.508966
109,1764944982933767964,0,17.369725
110,1764944982943423751,0,18.938056
111,1764944982953411438,0,16.38051
112,1764944982963726824,0,22.313051
113,1764944982973690611,0,20.307616
114,1764944982983852098,0,22.673406
115,1764944982993655285,0,20.329018
116,1764944983003482171,0,18.492431
117,1764944983013544358,0,17.591526
118,1764944983023368345,0,24.009838
119,1764944983034047531,0,20.369342
120,1764944983043813218,0,19.590608
121,1764944983053821205,0,17.18461
122,1764944983063567592,0,19.264892
123,1764944983073655778,0,16.580565
124,1764944983083492765,0,19.00947
125,1764944983093949551,0,16.757942
126,1764944983103539439,0,18.790062
127,1764944983113141326,0,18.36781
128,1764944983123760312,0,19.721475
129,1764944983133541299,0,16.868307
130,1764944983143642485,0,19.319254
131,1764944983153675572,0,18.319914
