since,relative_seconds,rtt
0.000,0.000,24.69
0.009,0.009,28.08
0.018,0.018,39.01
0.028,0.028,28.79
0.038,0.038,18.92
0.048,0.048,25.03
0.058,0.058,26.22
0.068,0.068,25.51
0.078,0.078,26.82
0.088,0.088,27.25
0.098,0.098,27.79
0.108,0.108,29.16
0.118,0.118,19.55
0.128,0.128,25.65
0.138,0.138,25.25
0.148,0.148,26.08
0.158,0.158,27.56
0.168,0.168,39.31
0.178,0.178,29.26
0.188,0.188,18.90
0.198,0.198,19.58
0.208,0.208,26.02
0.218,0.218,27.25
0.229,0.229,25.71
0.238,0.238,26.79
0.248,0.248,28.96
0.258,0.258,29.23
0.268,0.268,28.56
0.278,0.278,34.91
0.288,0.288,25.18
0.298,0.298,26.43
0.309,0.309,26.33
0.318,0.318,27.40
0.329,0.329,26.39
0.338,0.338,37.70
0.348,0.348,27.95
0.358,0.358,17.80
0.368,0.368,23.71
0.378,0.378,24.39
0.388,0.388,24.98
0.398,0.398,25.93
0.408,0.408,26.52
0.418,0.418,16.48
0.428,0.428,17.13
0.438,0.438,17.72
0.448,0.448,23.50
0.458,0.458,24.76
0.468,0.468,24.92
0.478,0.478,25.71
0.488,0.488,26.54
0.498,0.498,16.43
0.508,0.508,28.32
0.518,0.518,18.36
0.528,0.528,24.22
0.538,0.538,24.29
0.548,0.548,26.37
0.558,0.558,26.06
0.568,0.568,26.54
0.578,0.578,16.53
0.588,0.588,16.87
0.598,0.598,17.48
0.608,0.608,23.78
0.618,0.618,24.54
0.628,0.628,25.33
0.638,0.638,25.75
0.648,0.648,27.96
0.658,0.658,17.66
0.668,0.668,18.73
0.678,0.678,23.31
0.688,0.688,19.44
0.698,0.698,20.59
0.708,0.708,31.01
0.718,0.718,31.28
0.729,0.729,31.54
0.738,0.738,33.24
0.749,0.749,22.64
0.758,0.758,23.49
0.768,0.768,19.44
0.778,0.778,19.67
0.788,0.788,41.20
0.798,0.798,31.27
0.809,0.809,31.79
0.818,0.818,34.77
0.829,0.829,23.97
0.838,0.838,24.00
0.848,0.848,24.43
0.858,0.858,26.28
0.868,0.868,26.89
0.879,0.879,26.04
0.888,0.888,28.40
0.898,0.898,28.80
0.908,0.908,28.61
0.918,0.918,18.54
0.928,0.928,24.25
0.938,0.938,24.98
0.948,0.948,26.22
0.958,0.958,26.70
0.968,0.968,28.11
0.978,0.978,17.48
0.988,0.988,18.24
0.999,0.999,18.01
1.008,1.008,30.10
1.018,1.018,20.09
1.028,1.028,20.88
1.038,1.038,20.95
