seqno,timestamp,lost,rtt
0,1764926313812878634,0,19.105691
1,1764926313822841922,0,21.489836
2,1764926313832517311,0,19.387314
3,1764926313842373700,0,18.46269
4,1764926313852859487,0,23.987994
5,1764926313862574976,0,29.073293
6,1764926313872534464,0,19.124969
7,1764926313882396553,0,26.479778
8,1764926313892611641,0,19.626755
9,1764926313902654629,0,25.316115
10,1764926313912330418,0,23.216922
11,1764926313922712506,0,20.879976
12,1764926313932598195,0,19.452351
13,1764926313942908683,0,25.204162
14,1764926313952805771,0,22.652406
15,1764926313962839959,0,20.548587
16,1764926313972580348,0,19.358768
17,1764926313982937236,0,23.568333
18,1764926313992719125,0,17.719592
19,1764926314002694613,0,15.781489
20,1764926314012545602,0,21.830428
21,1764926314022544490,0,19.998475
22,1764926314032450678,0,21.811607
23,1764926314042487567,0,15.856749
24,1764926314052439155,0,21.72163
25,1764926314062481744,0,23.822341
26,1764926314072494032,0,17.921417
27,1764926314082371620,0,15.909186
28,1764926314092511509,0,17.736398
29,1764926314102546497,0,24.348249
30,1764926314112410885,0,23.380744
31,1764926314122822573,0,23.261302
32,1764926314132480062,0,19.023395
33,1764926314142553650,0,16.322941
34,1764926314152719539,0,17.933857
35,1764926314162370427,0,15.799278
36,1764926314172835515,0,22.207766
37,1764926314182417504,0,29.131576
38,1764926314192563492,0,21.987582
39,1764926314202606781,0,20.476132
40,1764926314212821069,0,19.424431
41,1764926314222675257,0,15.523397
42,1764926314232365346,0,23.104792
43,1764926314243017334,0,28.574688
44,1764926314252870722,0,26.494283
45,1764926314262338311,0,24.843326
46,1764926314272606999,0,18.508987
47,1764926314282583987,0,16.559603
48,1764926314292402276,0,23.212011
49,1764926314302433764,0,16.732503
50,1764926314312700152,0,19.489542
51,1764926314322513641,0,17.686238
52,1764926314332272430,0,18.856439
53,1764926314342547918,0,17.881206
54,1764926314352335006,0,18.829527
55,1764926314362885194,0,20.415085
56,1764926314372689983,0,19.580168
57,1764926314382583271,0,17.637181
58,1764926314392376960,0,24.209437
59,1764926314402865948,0,20.468907
60,1764926314412732036,0,19.082436
61,1764926314422813724,0,20.55482
62,1764926314432661013,0,19.987623
63,1764926314442612201,0,26.465849
64,1764926314452823489,0,23.287017
65,1764926314462810478,0,20.627166
66,1764926314472792466,0,20.203054
67,1764926314483037954,0,26.047482
68,1764926314492664443,0,23.409599
69,1764926314502850031,0,20.398435
70,1764926314512719520,0,22.942084
71,1764926314522731808,0,20.795373
72,1764926314532404297,0,20.215331
73,1764926314542671885,0,25.395842
74,1764926314552392274,0,23.239182
75,1764926314563000661,0,20.509886
76,1764926314572901950,0,18.910691
77,1764926314582356939,0,18.402049
78,1764926314592592427,0,19.321042
79,1764926314602556615,0,26.340206
80,1764926314612548704,0,23.597653
81,1764926314622760292,0,20.515868
82,1764926314632587880,0,19.957291
83,1764926314643261768,0,25.306452
84,1764926314652387657,0,24.671278
85,1764926314662955445,0,24.797376
86,1764926314672182934,0,24.848381
87,1764926314682811122,0,20.950022
88,1764926314692475911,0,20.112605
89,1764926314702715399,0,26.153662
90,1764926314712433287,0,23.403241
91,1764926314723012575,0,20.548674
92,1764926314732474064,0,19.729023
93,1764926314742778952,0,20.838736
94,1764926314752364641,0,19.170028
95,1764926314762852129,0,24.320293
96,1764926314772720017,0,22.345783
97,1764926314782537306,0,20.433734
98,1764926314792510294,0,18.56339
99,1764926314802413283,0,24.583903
100,1764926314812277571,0,18.732502
101,1764926314822410260,0,16.595216
102,1764926314832323748,0,22.718844
103,1764926314842193937,0,20.760268
104,1764926314852454525,0,26.621793
105,1764926314862432913,0,16.651605
106,1764926314872445501,0,22.532853
107,1764926314882296490,0,20.871747
108,1764926314892520578,0,22.589149
109,1764926314902357067,0,20.767738
110,1764926314912390255,0,18.600607
111,1764926314922462743,0,24.429054
112,1764926314932532731,0,22.568215
113,1764926314942556020,0,20.487212
114,1764926314952631408,0,18.438154
115,1764926314962507997,0,17.533159
116,1764926314972479985,0,19.95456
117,1764926314982510273,0,17.40194
118,1764926314992500862,0,23.846621
119,1764926315002693950,0,20.369504
120,1764926315012667338,0,18.968907
121,1764926315022910026,0,17.650101
122,1764926315032830715,0,22.720545
123,1764926315042856003,0,24.537453
124,1764926315052828992,0,23.867725
125,1764926315062653380,0,20.901751
126,1764926315072635568,0,19.548466
127,1764926315082327257,0,17.975346
128,1764926315092348546,0,23.253487
129,1764926315102976433,0,20.699744
130,1764926315112879322,0,18.821168
131,1764926315122867810,0,20.403846
132,1764926315132715699,0,26.701025
133,1764926315142700287,0,25.719541
134,1764926315152565475,0,24.179621
135,1764926315162536464,0,20.752796
136,1764926315172729052,0,27.743843
137,1764926315182300641,0,18.194528
138,1764926315192659229,0,19.022455
139,1764926315202831217,0,24.974674
140,1764926315212783105,0,23.337803
141,1764926315222955994,0,29.084865
142,1764926315232560982,0,19.512592
143,1764926315242763071,0,25.852593
144,1764926315252754959,0,23.303293
145,1764926315262820847,0,25.022964
146,1764926315272470636,0,23.573903
147,1764926315282945524,0,20.838856
148,1764926315292742512,0,19.640139
149,1764926315303090800,0,24.637183
150,1764926315312287390,0,23.39749
151,1764926315322638078,0,20.481413
152,1764926315332225367,0,27.303769
153,1764926315342483555,0,20.932557
154,1764926315362027132,0,17.493858
155,1764926315372416220,0,24.180228
156,1764926315382682308,0,20.436685
157,1764926315392709196,0,19.353366
158,1764926315402504585,0,17.09346
159,1764926315412337373,0,23.87889
160,1764926315422589461,0,25.125457
161,1764926315432567950,0,22.714226
162,1764926315442767638,0,20.745764
163,1764926315452350227,0,18.973764
164,1764926315462904614,0,24.2981
165,1764926315472529803,0,22.552737
166,1764926315482326792,0,20.57805
167,1764926315492388280,0,18.655482
168,1764926315502300269,0,20.619504
169,1764926315512232057,0,26.837605
170,1764926315522491945,0,16.585936
171,1764926315532468534,0,22.580251
172,1764926315542491422,0,20.466328
173,1764926315552432410,0,18.605207
174,1764926315562308399,0,16.83424
175,1764926315572502687,0,19.185447
176,1764926315582367576,0,24.534806
177,1764926315592813163,0,22.236203
178,1764926315602617152,0,20.350726
179,1764926315612492740,0,18.544217
180,1764926315622493229,0,16.616514
181,1764926315632474417,0,22.723905
182,1764926315642370606,0,20.701465
183,1764926315652565994,0,23.363877
184,1764926315662684282,0,20.356002
185,1764926315672554271,0,18.867058
186,1764926315682457459,0,16.992173
187,1764926315692605647,0,23.918698
188,1764926315702711536,0,20.575996
189,1764926315712486024,0,19.361878
190,1764926315722902012,0,20.584751
191,1764926315732627601,0,27.636852
192,1764926315742722089,0,25.424099
193,1764926315752691377,0,22.964228
194,1764926315762902966,0,20.630591
195,1764926315772624354,0,19.83321
196,1764926315782822842,0,25.549739
197,1764926315792578031,0,23.416904
198,1764926315802597819,0,25.579693
199,1764926315812904907,0,23.32819
200,1764926315822540496,0,20.794715
201,1764926315832785284,0,19.534383
202,1764926315843044972,0,24.5053
203,1764926315852516961,0,24.33109
204,1764926315863026649,0,20.439833
205,1764926315872340238,0,19.911725
206,1764926315882549026,0,20.68545
207,1764926315892405615,0,19.170123
208,1764926315903005703,0,24.830797
209,1764926315912702991,0,22.700842
210,1764926315922988079,0,20.513944
211,1764926315932443968,0,18.426593
212,1764926315942786156,0,20.223548
213,1764926315952316645,0,19.168152
214,1764926315962944733,0,19.482763
215,1764926315972728921,0,18.557932
216,1764926315982558110,0,17.034288
217,1764926315992624998,0,18.745115
218,1764926316002611287,0,16.820345
219,1764926316012798775,0,21.608226
220,1764926316023089263,0,19.333764
221,1764926316032654552,0,18.720182
222,1764926316042591840,0,17.466353
223,1764926316052639228,0,17.702543
224,1764926316063018116,0,23.359705
225,1764926316072613805,0,21.741955
226,1764926316082637694,0,29.470896
227,1764926316092703582,0,22.140934
228,1764926316102820270,0,19.662223
229,1764926316112273659,0,19.817491
230,1764926316122280047,0,25.44837
231,1764926316132165936,0,23.340746
232,1764926316142696924,0,28.522529
233,1764926316152247313,0,22.781716
234,1764926316162557701,0,20.152368
235,1764926316172442589,0,22.152361
236,1764926316182318278,0,20.348499
237,1764926316192442066,0,18.464363
238,1764926316202426054,0,16.129546
239,1764926316212415743,0,18.406913
240,1764926316222420131,0,16.275485
241,1764926316232433419,0,18.657474
242,1764926316242447808,0,20.133183
243,1764926316252415196,0,18.324657
244,1764926316262546984,0,16.653218
245,1764926316272483873,0,18.955198
246,1764926316282590561,0,16.430097
247,1764926316292665049,0,22.486386
248,1764926316302516638,0,20.232824
249,1764926316312532626,0,18.87754
250,1764926316322408115,0,17.206929
251,1764926316332507503,0,19.452789
252,1764926316342544791,0,24.160922
253,1764926316352504380,0,18.119836
254,1764926316362357368,0,16.48712
255,1764926316372588256,0,18.259217
256,1764926316382592545,0,17.231205
257,1764926316392815033,0,23.953848
258,1764926316402559821,0,17.297329
259,1764926316412485710,0,20.085887
260,1764926316422536098,0,21.192758
261,1764926316432733286,0,19.636442
262,1764926316443142374,0,20.49977
263,1764926316452526163,0,23.233038
264,1764926316462693052,0,20.892072
265,1764926316473039239,0,19.0347
266,1764926316482492028,0,21.082763
267,1764926316492588517,0,27.38554
268,1764926316503049005,0,24.962664
269,1764926316512451894,0,23.131318
270,1764926316522441482,0,21.169761
271,1764926316542315459,0,18.856092
272,1764926316552854147,0,19.734866
273,1764926316562870835,0,24.922391
274,1764926316572496424,0,24.44982
275,1764926316582940812,0,20.595965
276,1764926316592560300,0,26.87605
277,1764926316602452989,0,17.003183
278,1764926316612706277,0,22.725254
279,1764926316622711765,0,20.539977
280,1764926316632913554,0,18.886127
281,1764926316642770642,0,28.436584
282,1764926316652462431,0,18.766118
283,1764926316662345319,0,16.812649
284,1764926316672534707,0,23.555589
285,1764926316683023795,0,20.83257
286,1764926316692929984,0,18.843569
287,1764926316702869472,0,20.728423
288,1764926316712662661,0,19.393599
289,1764926316722935649,0,24.571138
290,1764926316732147438,0,23.070285
291,1764926316742630626,0,20.402044
292,1764926316752468914,0,18.689333
293,1764926316762417303,0,16.673024
294,1764926316772346291,0,22.671758
295,1764926316782296780,0,16.655442
296,1764926316792364968,0,22.51358
297,1764926316802383356,0,20.49689
298,1764926316812371145,0,18.600187
299,1764926316822388333,0,16.608631
300,1764926316832376721,0,22.618614
301,1764926316842399510,0,20.562236
302,1764926316852496998,0,18.538382
303,1764926316872195175,0,26.856129
304,1764926316882452263,0,16.607886
305,1764926316892510652,0,22.540085
306,1764926316902519640,0,20.43908
307,1764926316912520828,0,18.015154
308,1764926316922523517,0,16.499394
309,1764926316932496505,0,18.456575
310,1764926316952341582,0,22.634109
311,1764926316962513770,0,20.412833
312,1764926316972544458,0,18.513971
313,1764926316982539847,0,16.456315
314,1764926316992486835,0,22.442347
315,1764926317002506324,0,20.373913
316,1764926317012536212,0,18.413989
317,1764926317022527400,0,16.550936
318,1764926317032497589,0,18.54726
319,1764926317042554977,0,16.571774
320,1764926317052507565,0,22.536184
321,1764926317062532054,0,20.407308
322,1764926317072606242,0,18.700194
323,1764926317082558130,0,16.830173
324,1764926317092603119,0,19.664944
325,1764926317102631107,0,16.722838
326,1764926317112473496,0,22.647952
327,1764926317122700884,0,20.443171
328,1764926317132536772,0,18.711445
329,1764926317142638061,0,17.794312
330,1764926317152641949,0,22.687798
331,1764926317162982437,0,20.338314
332,1764926317172714526,0,22.711732
333,1764926317182767614,0,20.664199
334,1764926317192867302,0,18.909654
335,1764926317202742291,0,17.065635
336,1764926317212626279,0,23.097068
337,1764926317222939567,0,28.995807
338,1764926317232798056,0,19.169132
339,1764926317242501444,0,18.208495
340,1764926317252576733,0,28.17586
341,1764926317262543221,0,18.246589
342,1764926317272971509,0,23.18721
343,1764926317282754098,0,20.694217
344,1764926317292833986,0,19.513697
345,1764926317302956974,0,25.701987
346,1764926317312501563,0,23.244654
347,1764926317322736351,0,26.302048
348,1764926317332340840,0,24.799744
349,1764926317342503128,0,20.950363
350,1764926317352539316,0,19.105267
351,1764926317362936704,0,25.924969
352,1764926317372684893,0,22.855952
353,1764926317383002381,0,20.508117
354,1764926317392422870,0,19.164989
355,1764926317412333147,0,19.830766
356,1764926317422712635,0,25.330926
357,1764926317432314524,0,23.710883
358,1764926317442526912,0,21.150691
359,1764926317452595700,0,28.093301
360,1764926317462816388,0,17.900801
361,1764926317472905876,0,19.217472
362,1764926317482445765,0,25.163596
363,1764926317492623153,0,23.536147
364,1764926317502864042,0,20.646495
365,1764926317512356431,0,19.803499
366,1764926317523115618,0,17.006492
367,1764926317532303407,0,23.788919
368,1764926317543002095,0,20.354721
369,1764926317552509584,0,23.177803
370,1764926317562932272,0,20.508482
371,1764926317572254561,0,18.967555
372,1764926317582544349,0,16.685084
373,1764926317592451037,0,22.611913
374,1764926317602529926,0,20.465119
375,1764926317612440414,0,18.656472
376,1764926317622292903,0,16.821346
377,1764926317632486291,0,18.561523
378,1764926317642302379,0,16.813115
379,1764926317652537467,0,22.546698
380,1764926317662349756,0,20.736743
381,1764926317672559944,0,19.286898
382,1764926317682468333,0,16.838174
383,1764926317692714321,0,22.357224
384,1764926317702632209,0,16.33541
385,1764926317712568698,0,22.593593
386,1764926317722462686,0,20.485868
387,1764926317732767574,0,18.35833
388,1764926317742508563,0,16.587222
389,1764926317752363451,0,23.787564
390,1764926317762319740,0,20.851228
391,1764926317772568628,0,18.528884
392,1764926317782603016,0,20.58155
393,1764926317792509605,0,19.188377
394,1764926317802849793,0,16.375002
395,1764926317812848381,0,22.527538
396,1764926317822678070,0,20.387533
397,1764926317832379758,0,18.863122
398,1764926317842922246,0,20.310227
399,1764926317852724735,0,18.616306
400,1764926317862656823,0,25.975879
401,1764926317872715211,0,23.00817
402,1764926317882821000,0,20.36292
403,1764926317892577888,0,19.821841
404,1764926317902579277,0,25.556428
405,1764926317912544865,0,23.147362
406,1764926317922760653,0,20.863489
407,1764926317932825541,0,22.964298
408,1764926317942440630,0,21.149035
409,1764926317952856118,0,19.749947
410,1764926317962333207,0,17.694797
411,1764926317972513195,0,23.774244
412,1764926317982700183,0,21.361217
413,1764926317992524572,0,19.205529
414,1764926318002878460,0,20.800958
