seqno,timestamp,lost,rtt
0,1764970902875741205,0,213.711886
1,1764970902885919292,0,203.538045
2,1764970902895683779,0,193.776407
3,1764970902905442367,0,184.020114
4,1764970902915456954,1,
5,1764970902925634141,1,
6,1764970902935588329,1,
7,1764970902945472916,0,143.94984
8,1764970902956178503,1,
9,1764970902965803690,1,
10,1764970902975804278,0,269.545442
11,1764970902985860265,0,259.542931
12,1764970902995958252,0,249.438363
13,1764970903005560140,0,239.846898
14,1764970903015507827,0,229.904087
15,1764970903025518914,1,
16,1764970903035688201,1,
17,1764970903045462489,1,
18,1764970903055662776,1,
19,1764970903065306064,1,
20,1764970903075727450,1,
21,1764970903085649938,1,
22,1764970903095631925,0,252.905925
23,1764970903105669612,0,242.893354
24,1764970903115832899,0,232.731859
25,1764970903125793287,0,222.773699
26,1764970903135392774,0,213.175826
27,1764970903145798261,1,
28,1764970903155531949,1,
29,1764970903165928936,1,
30,1764970903176019623,1,
31,1764970903185993010,1,
32,1764970903196063197,1,
33,1764970903205621185,1,
34,1764970903215315973,1,
35,1764970903225830859,0,207.969192
36,1764970903236060446,0,197.742615
37,1764970903245540834,0,188.234028
38,1764970903255763521,0,178.041108
39,1764970903265978608,0,167.827727
40,1764970903275655096,1,
41,1764970903285479384,1,
42,1764970903295481571,1,
43,1764970903305498758,1,
44,1764970903315502745,1,
45,1764970903325509233,1,
46,1764970903335527620,1,
47,1764970903345462607,1,
48,1764970903355483594,1,
49,1764970903365508682,1,
50,1764970903375452669,1,
51,1764970903385509456,0,120.157168
52,1764970903395516044,0,110.187534
53,1764970903405766230,0,99.94254
54,1764970903415390518,0,90.321646
55,1764970903425637305,0,80.078289
56,1764970903435579493,1,
57,1764970903445640580,1,
58,1764970903455568367,1,
59,1764970903465571654,1,
60,1764970903475786941,1,
61,1764970903485905729,0,121.434408
62,1764970903495951816,0,111.390033
63,1764970903505810203,0,101.532499
64,1764970903515598091,0,91.745811
65,1764970903525373178,1,
66,1764970903535584665,1,
67,1764970903545583153,1,
68,1764970903555527440,0,51.78889
69,1764970903565561927,1,
70,1764970903575570814,1,
71,1764970903585522602,0,170.724328
