seqno,timestamp,lost,rtt
0,1764897996879034557,0,25.964325
1,1764897996889277242,0,26.865653
2,1764897996899787326,0,26.816141
3,1764897996909737212,0,27.281869
4,1764897996919548998,0,28.969497
5,1764897996929355683,0,28.165318
6,1764897996939472168,0,28.354597
7,1764897996949239954,0,29.280075
8,1764897996958860540,0,30.445017
9,1764897996969043225,0,25.100085
10,1764897996978865211,0,20.395495
11,1764897996988939796,0,26.868542
12,1764897996998977781,0,27.83616
13,1764897997008975967,0,39.086957
14,1764897997019057852,0,39.740602
15,1764897997029006438,0,29.816668
16,1764897997039019423,0,30.378238
17,1764897997048980908,0,31.207408
18,1764897997058858494,0,21.341073
19,1764897997068971779,0,27.079796
20,1764897997079011265,0,27.894351
21,1764897997089059350,0,39.996482
22,1764897997099203235,0,40.230213
23,1764897997109254920,0,30.151186
24,1764897997119134606,0,41.610383
25,1764897997128839892,0,48.115347
26,1764897997139445376,0,37.543524
27,1764897997149129462,0,37.625879
28,1764897997158949348,0,49.247522
29,1764897997169225533,0,49.088539
30,1764897997179355218,0,38.98347
31,1764897997189076904,0,29.264146
32,1764897997199024689,0,30.16372
33,1764897997208986875,0,30.801717
34,1764897997218947760,0,26.295862
35,1764897997229042845,0,27.475967
36,1764897997239082431,0,21.518288
37,1764897997249271616,0,28.146338
38,1764897997258969302,0,24.979764
39,1764897997269007087,0,29.704121
40,1764897997279028272,0,30.329661
41,1764897997289345657,0,30.753957
42,1764897997298788944,0,32.333519
43,1764897997309366028,0,21.723826
44,1764897997319246414,0,22.691094
45,1764897997329242299,0,23.101067
46,1764897997339176785,0,23.992971
47,1764897997349431270,0,24.135461
48,1764897997358985556,0,25.799028
49,1764897997368899041,0,31.270771
50,1764897997388994012,0,27.355811
51,1764897997399224897,0,28.878338
52,1764897997408963583,0,22.621689
53,1764897997419026568,0,29.265823
54,1764897997429564853,0,29.205043
55,1764897997439100439,0,36.504705
56,1764897997449253224,0,36.547884
57,1764897997458864310,0,38.210233
58,1764897997469036095,0,28.053463
59,1764897997478992180,0,29.044878
60,1764897997489348465,0,28.557104
61,1764897997499318351,0,28.911272
62,1764897997509428636,0,29.681135
63,1764897997519220022,0,40.832389
64,1764897997529201807,0,36.285968
65,1764897997539124593,0,26.405204
66,1764897997549427878,0,26.03023
67,1764897997559210463,0,21.495052
68,1764897997568863849,0,27.929376
69,1764897997578790235,0,28.813966
70,1764897997589206819,0,28.939241
71,1764897997599181805,0,29.98727
72,1764897997608936491,0,36.156459
73,1764897997619107076,0,36.587718
74,1764897997629016861,0,37.35465
75,1764897997639046247,0,27.345017
76,1764897997649020432,0,28.210923
77,1764897997659098517,0,33.336511
78,1764897997668943003,0,29.002256
79,1764897997678946388,0,29.514997
80,1764897997689004774,0,30.713786
81,1764897997698915659,0,36.749229
82,1764897997708919345,0,26.720948
83,1764897997718943830,0,21.931892
84,1764897997728972215,0,27.771949
85,1764897997738805101,0,23.004858
86,1764897997748995286,0,29.012997
87,1764897997758941372,0,24.504857
88,1764897997769015757,0,30.381522
89,1764897997779009642,0,26.137257
90,1764897997789034928,0,26.822605
91,1764897997799044013,0,27.189646
92,1764897997808951899,0,28.117323
93,1764897997819049884,0,28.518244
94,1764897997829208569,0,29.201952
95,1764897997839493854,0,29.117911
96,1764897997848922940,0,25.479876
97,1764897997859163425,0,21.447831
98,1764897997868926711,0,21.29883
99,1764897997878871496,0,21.901352
100,1764897997888868182,0,23.43294
101,1764897997899077567,0,24.721098
102,1764897997909099052,0,23.519741
103,1764897997919131938,0,25.360465
104,1764897997929264423,0,26.325983
105,1764897997939016409,0,27.561869
