seqno,timestamp,lost,rtt
0,1764954014315533109,0,23.498997
1,1764954014325875196,0,23.75434
2,1764954014335438484,0,24.819006
3,1764954014345381371,0,26.398719
4,1764954014355742858,0,27.196455
5,1764954014365712045,0,21.303004
6,1764954014375900432,0,28.549293
7,1764954014385427920,0,29.953308
8,1764954014395518007,0,24.907892
9,1764954014405625694,0,24.415037
10,1764954014415535681,0,25.175373
11,1764954014426231967,0,25.124174
12,1764954014435705355,0,26.213834
13,1764954014445803242,0,26.91436
14,1764954014456033529,0,32.321648
15,1764954014465439517,0,28.24421
16,1764954014475753704,0,24.388281
17,1764954014485559691,0,24.898093
18,1764954014495252279,0,26.142666
19,1764954014505892565,0,26.479192
20,1764954014516051052,0,26.193258
21,1764954014525689040,0,21.38231
22,1764954014535816927,0,29.132709
23,1764954014545806414,0,29.060655
24,1764954014555828701,0,23.639829
25,1764954014565740188,0,25.320488
26,1764954014575560575,0,26.047851
27,1764954014585793962,0,25.586787
28,1764954014595784750,0,26.338201
29,1764954014605407437,0,21.830229
30,1764954014615794324,0,28.296021
31,1764954014626131911,0,34.679422
32,1764954014635726998,0,25.1286
33,1764954014645529486,0,25.322032
34,1764954014656082172,0,25.686141
35,1764954014665567760,0,26.521961
36,1764954014675629047,0,27.467303
37,1764954014685286635,0,27.156282
38,1764954014695736221,0,28.645932
39,1764954014705943008,0,34.355818
40,1764954014715766995,0,34.978806
41,1764954014725574283,0,25.195777
42,1764954014735705670,0,24.966838
43,1764954014745704957,0,26.369016
44,1764954014755445344,0,26.490518
45,1764954014765373732,0,21.301721
46,1764954014776103918,0,28.414793
47,1764954014785450806,0,28.443138
48,1764954014795129793,0,23.788873
49,1764954014805829780,0,23.40682
50,1764954014815292468,0,24.749611
51,1764954014825230155,0,25.610768
52,1764954014835487042,0,26.199757
53,1764954014845267629,0,26.794759
54,1764954014855405216,0,32.748242
55,1764954014865432603,0,27.718139
56,1764954014875305890,0,23.307224
57,1764954014885479477,0,23.713396
58,1764954014895393865,0,24.615273
59,1764954014905488452,0,25.324202
60,1764954014915407039,0,26.039966
61,1764954014925521926,0,26.329133
62,1764954014935739913,0,21.611549
63,1764954014945547100,0,23.2469
64,1764954014955639987,0,23.435126
65,1764954014965703074,0,23.771144
66,1764954014975460962,0,25.15545
67,1764954014985315249,0,25.391748
68,1764954014995845436,0,20.04569
69,1764954015005778623,0,26.799926
70,1764954015015543310,0,32.526157
71,1764954015025545198,0,33.582484
72,1764954015035857284,0,23.304961
73,1764954015045734872,0,24.484947
74,1764954015055640659,0,25.023418
75,1764954015065741046,0,25.032636
76,1764954015075589333,0,20.427789
77,1764954015085574020,0,21.091113
78,1764954015095504508,0,22.090794
79,1764954015105253595,0,23.304799
80,1764954015115657382,0,22.820997
81,1764954015125587069,0,24.286382
82,1764954015135733856,0,24.548936
83,1764954015145629543,0,26.071442
