since,relative_seconds,rtt
0.000,0.000,20.01
0.009,0.009,26.59
0.019,0.019,24.91
0.029,0.029,30.91
0.039,0.039,20.89
0.049,0.049,26.99
0.059,0.059,24.86
0.069,0.069,23.94
0.079,0.079,24.85
0.089,0.089,22.44
0.099,0.099,20.51
0.109,0.109,26.99
0.119,0.119,29.02
0.129,0.129,26.78
0.139,0.139,20.92
0.149,0.149,22.86
0.159,0.159,24.95
0.169,0.169,26.78
0.179,0.179,20.75
0.189,0.189,34.89
0.199,0.199,32.94
0.219,0.219,21.21
0.229,0.229,27.73
0.239,0.239,21.43
0.249,0.249,26.83
0.259,0.259,25.52
0.269,0.269,31.33
0.279,0.279,28.77
0.289,0.289,19.11
0.299,0.299,20.96
0.309,0.309,23.67
0.319,0.319,20.81
0.329,0.329,26.81
0.339,0.339,26.21
0.349,0.349,30.96
0.359,0.359,25.63
0.369,0.369,19.39
0.379,0.379,25.22
0.389,0.389,24.61
0.400,0.400,24.58
0.409,0.409,24.07
0.419,0.419,25.14
0.429,0.429,23.43
0.439,0.439,25.34
0.449,0.449,27.08
0.459,0.459,28.99
0.469,0.469,31.06
0.479,0.479,24.93
0.489,0.489,30.92
0.499,0.499,29.43
0.509,0.509,19.40
0.519,0.519,20.44
0.529,0.529,35.44
0.539,0.539,25.36
0.549,0.549,30.63
0.559,0.559,25.88
0.569,0.569,23.40
0.579,0.579,21.40
0.589,0.589,23.07
0.599,0.599,20.75
0.609,0.609,24.23
0.619,0.619,20.86
0.629,0.629,23.56
0.639,0.639,21.14
0.649,0.649,23.60
0.659,0.659,20.67
0.669,0.669,23.18
0.679,0.679,20.92
0.689,0.689,26.84
0.699,0.699,20.29
0.709,0.709,22.32
0.719,0.719,28.66
0.729,0.729,22.53
0.739,0.739,28.83
0.749,0.749,18.82
0.759,0.759,24.77
0.769,0.769,26.70
0.779,0.779,28.54
0.789,0.789,22.48
0.799,0.799,20.47
0.809,0.809,27.03
0.819,0.819,25.09
0.829,0.829,30.78
0.839,0.839,40.65
0.849,0.849,39.05
0.859,0.859,28.91
0.869,0.869,22.66
0.879,0.879,20.63
0.889,0.889,22.50
0.899,0.899,20.71
0.909,0.909,23.71
0.919,0.919,33.72
0.929,0.929,27.88
0.939,0.939,20.55
0.949,0.949,22.84
0.959,0.959,20.23
0.969,0.969,27.72
0.979,0.979,48.99
0.989,0.989,50.68
0.999,0.999,40.78
1.009,1.009,30.65
1.019,1.019,29.78
1.029,1.029,35.62
1.039,1.039,41.15
1.049,1.049,31.47
1.059,1.059,37.11
1.069,1.069,26.55
1.079,1.079,33.40
1.089,1.089,43.41
1.099,1.099,40.89
1.109,1.109,31.03
1.119,1.119,21.03
1.129,1.129,23.54
1.139,1.139,24.73
1.149,1.149,23.79
1.159,1.159,26.38
1.169,1.169,30.71
1.179,1.179,24.88
1.189,1.189,19.43
1.199,1.199,25.41
1.209,1.209,31.57
1.219,1.219,29.71
1.229,1.229,28.49
1.239,1.239,20.91
1.249,1.249,24.63
1.259,1.259,20.90
1.269,1.269,23.53
1.280,1.280,20.56
1.289,1.289,23.48
1.299,1.299,21.20
1.309,1.309,23.17
1.319,1.319,21.45
1.329,1.329,23.70
1.339,1.339,25.48
1.349,1.349,24.46
1.359,1.359,25.59
1.369,1.369,23.54
1.379,1.379,21.24
1.389,1.389,22.66
1.399,1.399,24.87
1.409,1.409,26.79
1.419,1.419,28.91
