since,relative_seconds,rtt
0.000,0.000,31.45
0.007,0.007,35.34
0.017,0.017,25.68
0.027,0.027,24.64
0.037,0.037,24.89
0.047,0.047,25.51
0.057,0.057,30.23
0.066,0.066,43.33
0.077,0.077,45.14
0.087,0.087,35.07
0.097,0.097,25.28
0.107,0.107,35.79
0.117,0.117,25.62
0.127,0.127,31.00
0.137,0.137,31.81
0.147,0.147,32.38
0.157,0.157,22.45
0.167,0.167,33.52
0.177,0.177,23.78
0.187,0.187,24.23
0.197,0.197,35.80
0.207,0.207,25.90
0.217,0.217,53.00
0.227,0.227,42.94
0.237,0.237,32.94
0.247,0.247,22.96
0.257,0.257,23.74
0.267,0.267,18.86
0.277,0.277,25.14
0.287,0.287,26.07
0.297,0.297,31.13
0.307,0.307,21.27
0.317,0.317,16.57
0.327,0.327,22.79
0.337,0.337,23.25
0.347,0.347,23.98
0.357,0.357,24.63
0.367,0.367,25.21
0.377,0.377,20.47
0.387,0.387,15.92
0.397,0.397,16.29
0.407,0.407,22.31
0.417,0.417,23.17
0.427,0.427,24.00
0.437,0.437,24.63
0.447,0.447,25.18
0.457,0.457,25.79
0.467,0.467,15.81
0.477,0.477,21.73
0.487,0.487,23.09
0.497,0.497,23.79
0.507,0.507,24.59
0.517,0.517,24.44
0.527,0.527,26.42
0.537,0.537,27.22
0.547,0.547,16.86
0.557,0.557,22.26
0.567,0.567,22.49
0.577,0.577,24.05
0.587,0.587,24.52
0.597,0.597,36.52
0.607,0.607,31.12
0.617,0.617,21.38
0.627,0.627,17.02
0.638,0.638,22.92
0.647,0.647,23.35
0.657,0.657,25.31
0.667,0.667,25.59
0.677,0.677,25.63
0.687,0.687,27.31
0.697,0.697,31.57
0.707,0.707,22.06
0.717,0.717,22.72
0.727,0.727,23.53
0.737,0.737,34.36
0.747,0.747,34.87
0.757,0.757,25.13
0.767,0.767,26.85
0.777,0.777,21.19
0.787,0.787,32.89
0.797,0.797,33.69
0.807,0.807,23.38
0.817,0.817,23.81
0.827,0.827,24.68
0.837,0.837,25.14
0.847,0.847,26.11
0.857,0.857,27.19
0.867,0.867,27.15
0.877,0.877,28.52
0.887,0.887,18.31
0.897,0.897,25.11
0.907,0.907,26.74
0.917,0.917,26.19
0.927,0.927,26.32
0.937,0.937,31.64
0.947,0.947,22.01
0.957,0.957,22.07
0.967,0.967,22.43
0.977,0.977,23.51
0.987,0.987,24.32
0.997,0.997,24.80
1.007,1.007,14.95
1.017,1.017,15.62
1.027,1.027,21.27
1.037,1.037,22.19
1.047,1.047,17.32
1.057,1.057,24.16
1.067,1.067,24.28
1.077,1.077,25.76
1.087,1.087,26.21
1.097,1.097,20.86
1.107,1.107,22.92
1.117,1.117,23.37
1.127,1.127,17.92
1.137,1.137,18.76
1.147,1.147,23.85
1.157,1.157,24.89
1.167,1.167,15.25
1.177,1.177,21.49
1.187,1.187,33.99
1.197,1.197,33.92
1.207,1.207,24.17
1.217,1.217,24.95
1.227,1.227,18.97
1.237,1.237,19.60
1.247,1.247,20.34
1.257,1.257,17.03
1.267,1.267,22.53
1.277,1.277,23.27
1.287,1.287,23.59
1.297,1.297,25.28
1.307,1.307,25.76
1.317,1.317,25.60
1.327,1.327,26.97
1.337,1.337,20.71
1.347,1.347,22.59
1.357,1.357,23.24
1.367,1.367,23.01
1.377,1.377,25.08
1.387,1.387,24.33
1.397,1.397,24.94
1.407,1.407,25.51
1.417,1.417,31.65
1.427,1.427,22.16
1.437,1.437,27.65
1.447,1.447,17.70
1.457,1.457,25.07
1.467,1.467,25.73
1.477,1.477,19.96
1.487,1.487,27.62
1.497,1.497,27.87
1.507,1.507,22.00
1.517,1.517,17.33
1.527,1.527,17.95
1.537,1.537,23.79
1.547,1.547,19.72
1.556,1.556,20.62
1.567,1.567,20.97
1.577,1.577,16.07
1.587,1.587,22.22
1.597,1.597,17.40
1.607,1.607,23.19
1.617,1.617,18.90
1.627,1.627,26.35
1.637,1.637,26.35
1.647,1.647,27.64
1.657,1.657,32.48
1.667,1.667,22.37
1.677,1.677,22.99
1.687,1.687,23.41
1.697,1.697,24.37
1.707,1.707,24.77
1.717,1.717,25.33
1.727,1.727,26.02
1.737,1.737,16.10
1.747,1.747,16.51
1.757,1.757,22.45
1.767,1.767,22.90
1.777,1.777,23.99
1.787,1.787,24.59
1.797,1.797,25.99
1.807,1.807,26.62
