seqno,timestamp,lost,rtt
0,1764905226525379255,0,31.453942
1,1764905226532616646,0,35.337419
2,1764905226542336834,0,25.683434
3,1764905226552516321,0,24.642417
4,1764905226562472609,0,24.889112
5,1764905226572484997,0,25.506882
6,1764905226582331784,0,30.228978
7,1764905226591789673,0,43.331156
8,1764905226602018060,0,45.135881
9,1764905226612106648,0,35.071735
10,1764905226621899035,0,25.279179
11,1764905226632157623,0,35.793345
12,1764905226642346910,0,25.622479
13,1764905226652174198,0,30.998091
14,1764905226661996486,0,31.813498
15,1764905226672245973,0,32.383585
16,1764905226682147461,0,22.454104
17,1764905226692348948,0,33.519479
18,1764905226702102636,0,23.779476
19,1764905226712144224,0,24.23225
20,1764905226722159211,0,35.795143
21,1764905226732066299,0,25.898026
22,1764905226742086387,0,53.001721
23,1764905226752177474,0,42.937941
24,1764905226762180462,0,32.936791
25,1764905226772161149,0,22.956944
26,1764905226782118137,0,23.735037
27,1764905226792182925,0,18.862613
28,1764905226802183412,0,25.140825
29,1764905226812127700,0,26.07426
30,1764905226822253287,0,31.126191
31,1764905226832156675,0,21.268002
32,1764905226842176863,0,16.573545
33,1764905226852188650,0,22.78856
34,1764905226862217038,0,23.252295
35,1764905226872186626,0,23.982821
36,1764905226882178413,0,24.631624
37,1764905226892210901,0,25.211953
38,1764905226902187588,0,20.465946
39,1764905226912214276,0,15.924729
40,1764905226922472763,0,16.286867
41,1764905226932303051,0,22.314455
42,1764905226942204239,0,23.168188
43,1764905226952216926,0,23.998579
44,1764905226962232614,0,24.629217
45,1764905226972269702,0,25.176201
46,1764905226982272189,0,25.788736
47,1764905226992260777,0,15.808217
48,1764905227002224965,0,21.730569
49,1764905227012201452,0,23.094157
50,1764905227022234540,0,23.79318
51,1764905227032269227,0,24.593681
52,1764905227042538315,0,24.436669
53,1764905227052430802,0,26.418835
54,1764905227062164890,0,27.22404
55,1764905227072543277,0,16.858499
56,1764905227082205166,0,22.263658
57,1764905227092585253,0,22.49265
58,1764905227102400341,0,24.047281
59,1764905227112079229,0,24.521046
60,1764905227122619715,0,36.524902
61,1764905227132389003,0,31.116709
62,1764905227142170991,0,21.379419
63,1764905227152269579,0,17.022316
64,1764905227163054865,0,22.919247
65,1764905227172615354,0,23.354205
66,1764905227182131842,0,25.307965
67,1764905227192641729,0,25.586208
68,1764905227202538117,0,25.634869
69,1764905227212420904,0,27.306354
70,1764905227222540892,0,31.568402
71,1764905227232070280,0,22.059426
72,1764905227242394167,0,22.716824
73,1764905227252581755,0,23.531229
74,1764905227262487742,0,34.360214
75,1764905227272537430,0,34.865495
76,1764905227282486418,0,25.130742
77,1764905227292326405,0,26.85483
78,1764905227302349893,0,21.185475
