since,relative_seconds,rtt
0.000,0.000,29.71
0.007,0.007,30.11
0.016,0.016,29.83
0.025,0.025,20.49
0.036,0.036,17.44
0.046,0.046,23.39
0.056,0.056,25.64
0.066,0.066,23.95
0.076,0.076,29.43
0.086,0.086,27.87
0.096,0.096,26.78
0.106,0.106,23.93
0.116,0.116,20.77
0.126,0.126,19.10
0.136,0.136,20.38
0.146,0.146,26.56
0.156,0.156,24.83
0.166,0.166,22.72
0.176,0.176,20.69
0.186,0.186,26.72
0.196,0.196,24.49
0.206,0.206,26.50
0.216,0.216,24.40
0.226,0.226,30.23
0.236,0.236,29.51
0.246,0.246,26.40
0.256,0.256,24.47
0.266,0.266,22.27
0.276,0.276,20.25
0.286,0.286,23.47
0.296,0.296,20.16
0.306,0.306,23.55
0.316,0.316,19.98
0.326,0.326,22.26
0.336,0.336,20.05
0.346,0.346,29.88
0.356,0.356,28.19
0.366,0.366,18.14
0.376,0.376,16.21
0.386,0.386,21.81
0.396,0.396,16.15
0.406,0.406,18.18
0.416,0.416,16.16
0.426,0.426,22.13
0.436,0.436,24.15
0.446,0.446,22.35
0.456,0.456,24.07
0.466,0.466,26.23
0.476,0.476,16.29
0.486,0.486,21.99
0.496,0.496,20.01
0.506,0.506,22.20
0.516,0.516,19.98
0.526,0.526,18.27
0.536,0.536,24.43
0.546,0.546,18.47
0.556,0.556,19.91
0.566,0.566,26.41
0.576,0.576,24.14
0.586,0.586,19.41
0.596,0.596,25.81
0.606,0.606,30.58
0.616,0.616,29.06
0.626,0.626,26.52
0.636,0.636,25.78
0.646,0.646,22.20
0.656,0.656,20.08
0.666,0.666,22.22
0.676,0.676,20.35
0.686,0.686,27.52
0.696,0.696,24.39
0.706,0.706,22.57
0.716,0.716,20.04
0.726,0.726,26.63
0.736,0.736,20.34
0.746,0.746,19.41
0.756,0.756,16.76
0.766,0.766,22.72
0.776,0.776,20.86
0.786,0.786,26.12
0.797,0.797,23.70
0.806,0.806,22.26
0.816,0.816,16.17
0.826,0.826,22.34
0.836,0.836,28.18
0.846,0.846,26.40
0.856,0.856,24.25
0.866,0.866,38.29
0.876,0.876,28.22
0.886,0.886,22.12
0.896,0.896,20.01
0.906,0.906,18.01
0.916,0.916,32.13
0.926,0.926,22.15
0.936,0.936,20.04
0.946,0.946,26.24
0.956,0.956,24.11
0.966,0.966,17.94
0.976,0.976,16.40
0.986,0.986,30.50
0.996,0.996,28.69
1.006,1.006,26.57
1.017,1.017,23.91
1.026,1.026,21.95
1.036,1.036,19.84
1.046,1.046,22.05
1.056,1.056,20.02
1.076,1.076,24.51
1.086,1.086,22.26
1.096,1.096,20.17
1.106,1.106,26.49
1.116,1.116,20.18
1.126,1.126,26.88
1.136,1.136,16.60
1.146,1.146,22.63
1.156,1.156,20.82
1.166,1.166,26.56
1.176,1.176,24.33
1.187,1.187,22.29
1.196,1.196,25.93
1.207,1.207,23.21
1.216,1.216,29.03
1.226,1.226,26.43
1.236,1.236,26.01
1.246,1.246,23.14
1.256,1.256,20.32
1.266,1.266,23.63
1.276,1.276,20.62
1.286,1.286,19.38
1.296,1.296,26.14
1.306,1.306,22.84
1.316,1.316,20.33
1.326,1.326,26.35
1.337,1.337,23.65
1.346,1.346,17.91
1.356,1.356,16.09
1.366,1.366,30.04
1.376,1.376,28.14
1.386,1.386,26.20
1.396,1.396,24.07
1.406,1.406,22.07
1.416,1.416,20.11
1.426,1.426,22.09
1.436,1.436,20.04
1.446,1.446,26.00
1.456,1.456,24.40
1.466,1.466,22.62
1.476,1.476,20.24
1.486,1.486,26.08
1.496,1.496,20.15
1.506,1.506,18.72
1.516,1.516,16.39
1.526,1.526,22.56
1.536,1.536,20.90
1.546,1.546,26.82
1.557,1.557,23.80
1.566,1.566,21.88
1.577,1.577,15.73
1.586,1.586,22.09
1.596,1.596,27.98
1.606,1.606,26.02
1.616,1.616,24.04
1.626,1.626,38.18
1.636,1.636,28.18
1.646,1.646,38.06
1.656,1.656,28.12
1.666,1.666,18.06
1.676,1.676,24.26
1.686,1.686,22.05
1.696,1.696,20.08
1.706,1.706,33.92
1.716,1.716,24.18
1.726,1.726,18.25
1.736,1.736,16.50
1.746,1.746,30.09
1.756,1.756,29.77
1.766,1.766,25.94
1.776,1.776,24.13
1.786,1.786,22.19
1.796,1.796,19.92
1.806,1.806,29.98
1.816,1.816,20.12
1.826,1.826,26.26
1.836,1.836,24.31
1.846,1.846,22.07
1.856,1.856,20.05
1.866,1.866,27.36
1.876,1.876,20.23
1.886,1.886,19.52
1.896,1.896,17.44
1.906,1.906,22.21
1.916,1.916,28.66
1.927,1.927,26.48
1.936,1.936,26.18
1.946,1.946,24.12
1.956,1.956,16.40
1.966,1.966,22.80
1.976,1.976,29.16
1.986,1.986,26.93
1.996,1.996,26.65
2.006,2.006,23.56
2.016,2.016,21.27
2.026,2.026,30.55
2.037,2.037,28.79
2.046,2.046,28.26
2.056,2.056,26.05
2.066,2.066,24.26
2.076,2.076,20.89
2.086,2.086,26.82
2.096,2.096,25.58
2.106,2.106,19.23
2.116,2.116,16.60
2.126,2.126,30.54
2.136,2.136,29.00
2.147,2.147,26.82
2.156,2.156,25.49
2.166,2.166,23.14
2.176,2.176,20.78
2.186,2.186,22.64
2.196,2.196,16.70
2.206,2.206,18.99
2.216,2.216,25.04
2.226,2.226,22.45
2.236,2.236,20.22
2.246,2.246,22.88
2.257,2.257,20.27
2.266,2.266,27.50
2.276,2.276,17.21
2.286,2.286,27.87
2.296,2.296,19.96
2.306,2.306,18.79
2.316,2.316,24.11
2.326,2.326,22.45
2.336,2.336,24.26
2.346,2.346,22.38
2.356,2.356,28.16
2.366,2.366,34.36
2.376,2.376,24.42
2.386,2.386,22.21
2.396,2.396,20.07
2.406,2.406,18.21
2.416,2.416,20.09
2.426,2.426,18.23
2.436,2.436,24.35
2.446,2.446,18.21
2.456,2.456,19.76
2.466,2.466,25.98
2.476,2.476,16.19
2.486,2.486,26.26
2.496,2.496,24.28
2.506,2.506,23.68
2.516,2.516,27.94
2.526,2.526,22.43
2.536,2.536,20.19
2.546,2.546,23.16
2.556,2.556,20.79
2.566,2.566,22.22
2.576,2.576,20.65
2.586,2.586,18.73
2.596,2.596,16.97
2.606,2.606,20.26
2.616,2.616,16.17
2.626,2.626,19.35
2.636,2.636,16.92
2.646,2.646,19.10
2.656,2.656,17.46
2.666,2.666,18.76
2.677,2.677,20.30
2.686,2.686,19.70
2.696,2.696,17.39
2.706,2.706,19.14
2.716,2.716,17.19
2.726,2.726,18.87
2.736,2.736,16.47
2.746,2.746,18.35
2.756,2.756,16.40
2.766,2.766,18.62
2.776,2.776,20.55
2.786,2.786,18.34
2.796,2.796,20.16
2.806,2.806,22.27
2.816,2.816,20.13
2.826,2.826,22.35
2.836,2.836,16.23
2.846,2.846,18.08
2.856,2.856,16.09
2.866,2.866,18.17
2.876,2.876,16.02
2.886,2.886,18.11
2.896,2.896,15.98
2.906,2.906,17.88
2.916,2.916,15.98
2.926,2.926,18.10
2.936,2.936,15.95
2.946,2.946,21.96
2.956,2.956,19.84
2.966,2.966,18.02
2.986,2.986,22.25
2.996,2.996,19.91
3.006,3.006,19.50
3.016,3.016,29.22
3.026,3.026,18.96
3.037,3.037,31.84
3.046,3.046,26.00
3.057,3.057,23.37
3.066,3.066,17.96
3.076,3.076,16.09
3.086,3.086,22.07
3.096,3.096,24.10
3.106,3.106,22.11
3.116,3.116,24.10
3.126,3.126,26.09
3.136,3.136,16.13
3.146,3.146,22.10
3.156,3.156,20.09
3.166,3.166,18.07
3.176,3.176,20.13
3.186,3.186,26.20
3.196,3.196,24.19
3.206,3.206,21.73
3.216,3.216,19.66
3.226,3.226,26.13
3.236,3.236,24.40
3.246,3.246,18.08
3.256,3.256,17.48
3.266,3.266,29.97
3.276,3.276,27.94
3.286,3.286,26.05
3.296,3.296,23.94
3.306,3.306,23.35
3.316,3.316,20.06
3.326,3.326,22.16
3.336,3.336,19.99
3.346,3.346,26.34
3.356,3.356,24.20
3.366,3.366,30.23
3.376,3.376,28.43
3.386,3.386,26.44
3.396,3.396,20.41
3.406,3.406,18.84
3.416,3.416,16.46
3.426,3.426,22.17
3.436,3.436,21.02
3.446,3.446,27.66
3.456,3.456,24.68
3.466,3.466,22.41
3.477,3.477,25.46
3.486,3.486,22.93
3.497,3.497,28.32
3.506,3.506,26.92
3.516,3.516,25.52
3.526,3.526,22.31
