seqno,timestamp,lost,rtt
0,1764901009266031367,0,20.728061
1,1764901009276256652,0,23.507257
2,1764901009286124737,0,21.811879
3,1764901009296272022,0,19.52401
4,1764901009306078307,0,16.711607
5,1764901009315874292,0,23.165491
6,1764901009326053277,0,20.740492
7,1764901009336131362,0,23.794565
8,1764901009346415147,0,17.105206
9,1764901009356396332,0,27.094307
10,1764901009365985917,0,25.465929
11,1764901009375955102,0,24.803505
12,1764901009385874487,0,29.896115
13,1764901009396216672,0,27.446542
14,1764901009406358757,0,26.176056
15,1764901009416048242,0,24.125977
16,1764901009426378227,0,18.420429
17,1764901009436194112,0,24.372711
18,1764901009446390097,0,21.279653
19,1764901009456111382,0,20.014509
20,1764901009466236067,0,26.164766
21,1764901009476276852,0,23.311045
22,1764901009486409737,0,21.051245
23,1764901009496074022,0,24.623076
24,1764901009506132907,0,21.576765
25,1764901009516108192,0,19.718425
26,1764901009526499377,0,17.94911
27,1764901009535915563,0,24.81071
28,1764901009546300947,0,29.837548
29,1764901009556614832,0,28.480791
30,1764901009566595817,0,20.733812
31,1764901009576202802,0,24.945863
32,1764901009586228887,0,25.483741
33,1764901009596059873,0,19.722416
34,1764901009605819058,0,19.377326
35,1764901009616100543,0,19.839221
36,1764901009626309327,0,17.339463
37,1764901009636061513,0,22.91943
38,1764901009646073398,0,17.013941
39,1764901009656040283,0,18.812511
40,1764901009666004168,0,17.314208
41,1764901009676095853,0,19.113914
42,1764901009686046838,0,16.789628
43,1764901009696229123,0,19.879499
44,1764901009706229508,0,17.926871
45,1764901009716046293,0,19.664255
46,1764901009726047378,0,18.035079
47,1764901009735834963,0,19.247315
48,1764901009746105448,0,18.137808
49,1764901009756329133,0,18.868157
50,1764901009766252518,0,17.776914
51,1764901009776310903,0,18.9672
52,1764901009786066888,0,16.899966
53,1764901009795999473,0,22.973302
54,1764901009806022958,0,16.750762
55,1764901009815970243,0,18.506751
56,1764901009825951228,0,20.452791
57,1764901009835949113,0,18.526209
58,1764901009845921998,0,17.204969
59,1764901009855971783,0,18.515603
60,1764901009865943068,0,16.552538
61,1764901009875932753,0,18.638835
62,1764901009885937638,0,16.437936
63,1764901009895784824,0,18.89755
64,1764901009905941209,0,17.715896
65,1764901009915908594,0,23.702413
66,1764901009925914879,0,21.585224
67,1764901009936086263,0,20.12536
68,1764901009946009049,0,17.402022
69,1764901009956058533,0,23.934435
70,1764901009965889619,0,21.461884
71,1764901009976402803,0,18.969125
72,1764901009986108988,0,17.293169
73,1764901009996098973,0,19.553996
74,1764901010006041859,0,17.253374
75,1764901010015954144,0,19.30189
76,1764901010026324528,0,17.379557
77,1764901010036300913,0,19.337271
78,1764901010046152899,0,17.793126
79,1764901010056048184,0,19.893832
80,1764901010066353768,0,19.053788
81,1764901010076020954,0,24.436758
82,1764901010086037239,0,21.648396
83,1764901010096238124,0,20.116567
84,1764901010105827609,0,18.478365
85,1764901010116213994,0,27.86541
86,1764901010126021879,0,18.087793
87,1764901010136390063,0,23.709652
88,1764901010146409948,0,20.5968
89,1764901010156393033,0,19.677454
90,1764901010165899119,0,17.296629
