since,relative_seconds,rtt
0.000,0.000,43.78
0.010,0.010,49.96
0.019,0.019,40.68
0.030,0.030,35.34
0.039,0.039,40.05
0.050,0.050,29.75
0.060,0.060,36.39
0.070,0.070,33.98
0.079,0.079,27.54
0.090,0.090,29.19
0.099,0.099,22.93
0.109,0.109,25.48
0.119,0.119,35.55
0.129,0.129,33.72
0.139,0.139,23.96
0.149,0.149,37.50
0.159,0.159,35.07
0.169,0.169,25.18
0.179,0.179,24.08
0.189,0.189,28.79
0.199,0.199,39.03
0.209,0.209,37.21
0.219,0.219,27.34
0.230,0.230,20.67
0.239,0.239,39.89
0.249,0.249,37.09
0.259,0.259,26.92
0.269,0.269,25.09
0.279,0.279,43.69
0.289,0.289,48.94
0.299,0.299,47.48
0.309,0.309,37.45
0.320,0.320,35.25
0.329,0.329,25.74
0.339,0.339,27.21
0.349,0.349,20.61
0.359,0.359,30.63
0.370,0.370,37.64
0.380,0.380,43.72
0.390,0.390,33.86
0.400,0.400,39.21
0.410,0.410,41.10
0.420,0.420,31.19
0.430,0.430,29.18
0.439,0.439,24.41
0.449,0.449,25.39
0.459,0.459,31.87
0.469,0.469,38.74
0.479,0.479,28.84
0.490,0.490,25.34
0.500,0.500,36.32
0.509,0.509,38.22
0.520,0.520,28.12
0.530,0.530,21.10
0.540,0.540,40.10
0.549,0.549,33.99
0.559,0.559,24.16
0.570,0.570,41.11
0.579,0.579,40.87
0.589,0.589,33.53
0.600,0.600,23.14
0.610,0.610,25.66
0.619,0.619,31.75
0.629,0.629,39.16
0.640,0.640,28.94
0.650,0.650,38.49
0.660,0.660,43.48
0.670,0.670,50.07
0.680,0.680,49.17
0.690,0.690,39.21
0.699,0.699,30.81
0.710,0.710,20.68
0.720,0.720,23.29
0.729,0.729,26.84
0.740,0.740,27.95
0.750,0.750,39.35
0.760,0.760,35.65
0.769,0.769,26.11
0.780,0.780,39.36
0.789,0.789,37.31
0.800,0.800,38.88
0.810,0.810,29.00
0.819,0.819,22.99
0.829,0.829,25.44
0.839,0.839,31.31
0.849,0.849,36.72
0.859,0.859,26.87
0.869,0.869,24.91
0.879,0.879,35.25
0.889,0.889,32.88
0.899,0.899,30.62
0.909,0.909,24.55
0.919,0.919,42.89
0.929,0.929,44.80
0.939,0.939,34.88
0.950,0.950,32.63
0.959,0.959,22.80
0.969,0.969,24.71
0.979,0.979,27.12
0.989,0.989,32.63
1.000,1.000,34.28
1.009,1.009,24.56
1.019,1.019,26.59
1.029,1.029,37.74
1.039,1.039,43.55
1.049,1.049,33.77
1.060,1.060,23.36
1.069,1.069,29.97
1.080,1.080,34.94
1.089,1.089,34.47
1.099,1.099,24.53
1.109,1.109,26.29
1.119,1.119,25.32
1.129,1.129,29.19
1.139,1.139,35.34
1.150,1.150,34.57
1.160,1.160,24.51
1.170,1.170,26.19
1.180,1.180,27.03
1.190,1.190,37.85
1.199,1.199,36.00
1.209,1.209,26.26
1.220,1.220,31.15
1.229,1.229,38.16
1.240,1.240,27.59
1.250,1.250,36.78
1.259,1.259,35.76
1.269,1.269,25.93
1.279,1.279,23.70
1.290,1.290,21.82
1.300,1.300,27.66
1.310,1.310,25.55
1.320,1.320,23.71
1.330,1.330,26.82
1.340,1.340,32.40
1.349,1.349,47.57
1.360,1.360,36.96
1.369,1.369,27.49
1.380,1.380,27.73
1.389,1.389,37.91
1.400,1.400,36.93
1.410,1.410,27.03
1.419,1.419,20.35
1.429,1.429,21.81
1.440,1.440,39.55
1.450,1.450,40.56
1.459,1.459,30.83
1.469,1.469,20.93
1.479,1.479,23.61
1.489,1.489,25.27
1.499,1.499,39.51
1.509,1.509,29.62
1.519,1.519,35.57
1.529,1.529,25.60
1.539,1.539,23.68
1.549,1.549,21.43
1.559,1.559,19.20
1.569,1.569,25.53
1.579,1.579,26.72
1.589,1.589,32.62
1.599,1.599,38.44
1.609,1.609,28.54
1.619,1.619,34.71
1.629,1.629,40.26
1.639,1.639,30.28
1.649,1.649,40.97
1.659,1.659,55.46
1.669,1.669,45.40
1.680,1.680,38.37
1.689,1.689,28.66
1.699,1.699,18.65
1.709,1.709,21.04
1.719,1.719,30.42
1.729,1.729,36.66
1.739,1.739,26.61
1.749,1.749,32.98
1.759,1.759,38.81
1.769,1.769,28.85
1.779,1.779,35.78
1.789,1.789,46.41
1.799,1.799,42.83
1.810,1.810,37.48
1.820,1.820,27.65
1.830,1.830,25.62
1.839,1.839,24.35
1.850,1.850,29.68
1.860,1.860,35.98
1.869,1.869,41.33
1.879,1.879,43.07
1.889,1.889,33.16
1.900,1.900,23.00
1.910,1.910,49.05
1.919,1.919,51.97
1.929,1.929,42.06
1.939,1.939,32.06
1.950,1.950,21.84
1.960,1.960,27.69
1.970,1.970,33.56
1.980,1.980,39.51
1.990,1.990,41.11
2.000,2.000,31.09
2.009,2.009,21.69
2.020,2.020,35.44
2.030,2.030,41.36
2.040,2.040,31.77
2.049,2.049,22.16
2.060,2.060,24.15
2.069,2.069,30.67
2.080,2.080,35.07
2.090,2.090,41.66
2.100,2.100,36.07
2.110,2.110,25.71
2.120,2.120,24.00
2.130,2.130,28.76
2.139,2.139,40.37
2.150,2.150,38.37
2.159,2.159,31.31
2.170,2.170,21.15
2.179,2.179,23.36
2.189,2.189,25.34
2.200,2.200,39.04
2.209,2.209,45.41
2.219,2.219,35.51
2.230,2.230,32.67
2.239,2.239,22.94
2.249,2.249,24.64
2.259,2.259,38.58
2.269,2.269,41.16
2.279,2.279,31.33
2.289,2.289,21.25
2.299,2.299,26.75
2.309,2.309,33.16
2.319,2.319,34.64
2.329,2.329,24.59
2.339,2.339,22.94
2.350,2.350,40.54
2.359,2.359,47.51
2.370,2.370,44.96
2.379,2.379,35.21
2.389,2.389,29.43
2.400,2.400,19.32
2.409,2.409,24.92
2.419,2.419,30.90
2.429,2.429,37.12
2.439,2.439,27.11
2.449,2.449,41.53
2.460,2.460,60.14
2.469,2.469,50.42
2.479,2.479,40.60
2.489,2.489,41.75
2.499,2.499,31.94
2.509,2.509,22.06
2.519,2.519,39.90
2.530,2.530,41.58
2.540,2.540,31.47
2.550,2.550,21.27
2.559,2.559,28.54
2.570,2.570,35.26
2.580,2.580,40.33
2.589,2.589,30.79
2.600,2.600,36.78
2.610,2.610,34.16
2.620,2.620,24.21
2.630,2.630,39.03
2.640,2.640,47.37
2.649,2.649,54.47
2.659,2.659,44.26
2.669,2.669,45.80
2.680,2.680,35.47
2.690,2.690,25.38
2.699,2.699,31.74
2.709,2.709,37.88
2.720,2.720,40.60
2.729,2.729,31.15
2.740,2.740,35.00
2.750,2.750,24.75
2.760,2.760,37.08
2.770,2.770,37.86
2.779,2.779,44.50
2.789,2.789,34.30
2.799,2.799,24.39
2.810,2.810,29.39
2.820,2.820,36.49
2.830,2.830,41.69
2.839,2.839,43.93
2.850,2.850,49.19
2.860,2.860,39.16
2.869,2.869,29.80
2.880,2.880,51.41
2.890,2.890,41.46
2.899,2.899,31.79
2.910,2.910,21.39
2.919,2.919,27.85
2.930,2.930,40.47
2.940,2.940,30.73
2.949,2.949,20.93
2.959,2.959,27.38
2.969,2.969,41.28
2.979,2.979,31.38
2.989,2.989,21.39
2.999,2.999,67.79
3.009,3.009,57.84
3.019,3.019,47.77
3.029,3.029,37.76
3.039,3.039,39.62
3.049,3.049,29.64
3.070,3.070,40.79
3.079,3.079,34.83
3.089,3.089,24.75
3.099,3.099,27.86
3.109,3.109,33.60
3.119,3.119,39.17
3.129,3.129,29.20
3.140,3.140,34.76
3.150,3.150,37.43
3.160,3.160,27.22
3.170,3.170,33.15
3.180,3.180,47.34
3.189,3.189,45.50
3.199,3.199,35.46
3.209,3.209,28.99
3.219,3.219,19.08
3.229,3.229,21.60
3.239,3.239,30.95
3.249,3.249,37.14
3.259,3.259,40.22
3.270,3.270,29.75
3.280,3.280,64.14
3.289,3.289,54.46
3.299,3.299,44.65
3.310,3.310,34.35
3.319,3.319,24.54
3.329,3.329,29.86
3.350,3.350,29.34
3.359,3.359,35.69
3.370,3.370,46.13
3.380,3.380,36.36
3.390,3.390,26.21
3.400,3.400,31.13
3.410,3.410,44.91
3.420,3.420,35.46
3.429,3.429,25.78
3.440,3.440,31.91
