timestamp_utc,rel_start_sec,rel_end_sec,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent
1764011400,0.0,0.100627,0.10062699764966965,302720.0,24066702.3419629,,,,
1764011400.100627,0.100627,0.200319,0.0996920019388199,1216512.0,97621632.73611963,,,,
1764011400.200319,0.200319,0.300162,0.09984300285577774,1634688.0,130980675.92067848,,,,
1764011400.300162,0.300162,0.400245,0.10008300095796585,1512192.0,120875032.56502949,,,,
1764011400.400245,0.400245,0.500241,0.09999600052833557,1792384.0,143396455.10058954,,,,
1764011400.500241,0.500241,0.600293,0.10005199909210205,2138752.0,171011235.71003827,,,,
1764011400.600293,0.600293,0.700304,0.10001099854707718,2245760.0,179641042.0954152,,,,
1764011400.700304,0.700304,0.800284,0.09997999668121338,2479488.0,198398726.32969633,,,,
1764011400.800284,0.800284,0.900224,0.0999400019645691,2745600.0,219779863.600433,,,,
1764011400.900224,0.900224,1.000458,0.1002340018749237,2128896.0,169914077.87202016,,,,
1764011401.000458,1.000458,1.100543,0.10008499771356583,3511552.0,280685583.67157024,,,,
1764011401.100543,1.100543,1.200274,0.0997309982776642,2587904.0,207590742.6732006,,,,
1764011401.200274,1.200274,1.30055,0.10027600079774857,1786752.0,142546729.8883437,,,,
1764011401.30055,1.30055,1.400283,0.09973300248384476,2494976.0,200132428.613419,,,,
1764011401.400283,1.400283,1.500257,0.09997399896383286,2625920.0,210128235.51851454,,,,
1764011401.500257,1.500257,1.600324,0.10006699711084366,2185216.0,174700235.8893171,,,,
1764011401.600324,1.600324,1.700268,0.09994400292634964,1928960.0,154403261.30795318,,,,
1764011401.700268,1.700268,1.800309,0.100041002035141,2271104.0,181613854.62350637,,,,
1764011401.800309,1.800309,1.90027,0.09996099770069122,2421760.0,193816392.84964868,,,,
1764011401.90027,1.90027,2.000232,0.0999620035290718,2587904.0,207111014.87655666,,,,
1764011402.000232,2.000232,2.10033,0.10009799897670746,2461184.0,196701954.09782055,,,,
1764011402.10033,2.10033,2.200187,0.09985700249671936,2596352.0,208005602.81871462,,,,
1764011402.200187,2.200187,2.300206,0.10001900047063828,2654080.0,212286064.6486173,,,,
1764011402.300206,2.300206,2.400314,0.10010799765586853,2893440.0,231225481.89977753,,,,
1764011402.400314,2.400314,2.500269,0.0999549999833107,2444288.0,195631074.01595664,,,,
1764011402.500269,2.500269,2.600204,0.09993500262498856,1862784.0,149119643.8541316,,,,
1764011402.600204,2.600204,2.700295,0.10009100288152695,2288000.0,182873579.77285522,,,,
1764011402.700295,2.700295,2.800255,0.09995999932289124,2086656.0,166999280.843104,,,,
1764011402.800255,2.800255,2.900336,0.10008099675178528,1472768.0,117726085.69458343,,,,
1764011402.900336,2.900336,3.000268,0.099932000041008,1291136.0,103361165.55018778,,,,
1764011403.000268,3.000268,3.100179,0.09991099685430527,1295360.0,103721115.05514874,,,,
1764011403.100179,3.100179,3.200381,0.10020200163125992,1134848.0,90604816.79207994,,,,
1764011403.200381,3.200381,3.300307,0.09992600232362747,1237632.0,99083879.76868857,,,,
1764011403.300307,3.300307,3.400353,0.10004600137472153,1043328.0,83427862.0365624,,,,
1764011403.400353,3.400353,3.500356,0.10000299662351608,580096.0,46406289.37821955,,,,
1764011403.500356,3.500356,3.600324,0.09996800124645233,894080.0,71549294.88253456,,,,
1764011403.600324,3.600324,3.700529,0.10020499676465988,996864.0,79585971.3336429,,,,
1764011403.700529,3.700529,3.800535,0.10000599920749664,906752.0,72535808.42634314,,,,
1764011403.800535,3.800535,3.90059,0.10005500167608261,1036288.0,82857467.004388,,,,
1764011403.90059,3.90059,4.00035,0.099760003387928,872960.0,70004809.17029618,,,,
1764011404.00035,4.00035,4.100359,0.1000090017914772,937728.0,75011487.6223003,,,,
1764011404.100359,4.100359,4.200177,0.09981799870729446,948992.0,76057786.1540035,,,,
1764011404.200177,4.200177,4.300287,0.1001100018620491,926464.0,74035679.3741078,,,,
1764011404.300287,4.300287,4.400253,0.09996599704027176,951808.0,76170540.23812196,,,,
1764011404.400253,4.400253,4.50036,0.10010699927806854,932096.0,74487978.40086323,,,,
1764011404.50036,4.50036,4.600343,0.09998299926519394,937728.0,75030995.8206218,,,,
1764011404.600343,4.600343,4.700246,0.09990300238132477,695552.0,55698185.91398186,,,,
1764011404.700246,4.700246,4.800253,0.10000699758529663,763136.0,61046608.2115197,,,,
1764011404.800253,4.800253,4.900236,0.09998299926519394,704000.0,56329576.44190826,,,,
1764011404.900236,4.900236,5.00014,0.09990400075912476,777216.0,62237027.073533915,,,,
1764011405.00014,5.00014,5.100244,0.100103996694088,727936.0,58174380.56740374,,,,
1764011405.100244,5.100244,5.200173,0.09992899745702744,830720.0,66504820.1134799,,,,
1764011405.200173,5.200173,5.300506,0.10033299773931503,636416.0,50744302.61944607,,,,
1764011405.300506,5.300506,5.400206,0.0996999964118004,670208.0,53777975.857232824,,,,
1764011405.400206,5.400206,5.500233,0.10002700239419937,840576.0,67227926.85017985,,,,
1764011405.500233,5.500233,5.600373,0.10013999789953232,765952.0,61190494.59285656,,,,
1764011405.600373,5.600373,5.700319,0.0999459996819496,742016.0,59393352.5993044,,,,
1764011405.700319,5.700319,5.800318,0.09999900311231613,837760.0,67021468.12876132,,,,
1764011405.800318,5.800318,5.900511,0.10019300132989883,826496.0,65992313.95643307,,,,
1764011405.900511,5.900511,6.000323,0.09981200098991394,853248.0,68388409.5329355,,,,
1764011406.000323,6.000323,6.100435,0.10011199861764908,834944.0,66720793.633446045,,,,
1764011406.100435,6.100435,6.200392,0.09995699673891068,843392.0,67500387.3678161,,,,
1764011406.200392,6.200392,6.300305,0.09991300106048584,767360.0,61442254.10948885,,,,
1764011406.300305,6.300305,6.400354,0.10004899650812149,592768.0,47398216.528988935,,,,
1764011406.400354,6.400354,6.500234,0.09988000243902206,757504.0,60673126.2716951,,,,
1764011406.500234,6.500234,6.600499,0.10026499629020691,730752.0,58305652.184729524,,,,
1764011406.600499,6.600499,6.70019,0.0996910035610199,720896.0,57850435.7865148,,,,
1764011406.70019,6.70019,6.800258,0.10006800293922424,794112.0,63485787.798307486,,,,
1764011406.800258,6.800258,6.900268,0.10001000016927719,650496.0,52034476.464271076,,,,
1764011406.900268,6.900268,7.000496,0.10022799670696259,478720.0,38210481.36078286,,,,
1764011407.000496,7.000496,7.100254,0.09975799918174744,515328.0,41326249.862821124,,,,
1764011407.100254,7.100254,7.20026,0.10000599920749664,549120.0,43926964.730238855,,,,
1764011407.20026,7.20026,7.300286,0.10002599656581879,325248.0,26013077.49318799,,,,
1764011407.300286,7.300286,7.400462,0.10017599910497665,460416.0,36768567.65002322,,,,
1764011407.400462,7.400462,7.500354,0.0998919978737831,588544.0,47134426.18245719,,,,
1764011407.500354,7.500354,7.600452,0.10009799897670746,553344.0,44224180.755402446,,,,
1764011407.600452,7.600452,7.700408,0.0999559983611107,570240.0,45639282.03207143,,,,
1764011407.700408,7.700408,7.800494,0.10008600354194641,781440.0,62461480.914061725,,,,
1764011407.800494,7.800494,7.900348,0.0998539999127388,513920.0,41173713.65786917,,,,
1764011407.900348,7.900348,8.000432,0.10008399933576584,616704.0,49294912.600848936,,,,
1764011408.000432,8.000432,8.100369,0.09993699938058853,589952.0,47225912.617471725,,,,
1764011408.100369,8.100369,8.200596,0.1002269983291626,612480.0,48887426.358994484,,,,
1764011408.200596,8.200596,8.301357,0.10076099634170532,647680.0,51423072.30099693,,,,
1764011408.301357,8.301357,8.400456,0.09909900277853012,561792.0,45351980.08040603,,,,
1764011408.400456,8.400456,8.500226,0.0997700020670891,611072.0,48998455.434658,,,,
1764011408.500226,8.500226,8.600285,0.10005900263786316,665984.0,53247302.6868238,,,,
