timestamp_utc,rel_start_sec,rel_end_sec,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent
1764014400,0.0,0.100205,0.10020499676465988,275968.0,22032274.549991533,,,,
1764014400.100205,0.100205,0.200362,0.1001570001244545,1707904.0,136418143.34516957,,,,
1764014400.200362,0.200362,0.300378,0.10001599788665771,1989504.0,159134861.7851787,,,,
1764014400.300378,0.300378,0.400135,0.09975700080394745,1975424.0,158418876.596525,,,,
1764014400.400135,0.400135,0.50018,0.10004500299692154,2006400.0,160439797.28296784,,,,
1764014400.50018,0.50018,0.600099,0.09991899877786636,1688192.0,135164845.176488,,,,
1764014400.600099,0.600099,0.700429,0.10033000260591507,1626240.0,129671281.392282,,,,
1764014400.700429,0.700429,0.800446,0.1000170037150383,1571328.0,125684868.90304546,,,,
1764014400.800446,0.800446,0.900396,0.09995000064373016,1675520.0,134108653.46343386,,,,
1764014400.900396,0.900396,1.000452,0.1000560000538826,1737472.0,138919964.74488917,,,,
1764014401.000452,1.000452,1.100177,0.09972500056028366,1938816.0,155532994.8644513,,,,
1764014401.100177,1.100177,1.200357,0.1001800000667572,1650176.0,131776881.52528393,,,,
1764014401.200357,1.200357,1.300199,0.09984199702739716,1458688.0,116879713.42157577,,,,
1764014401.300199,1.300199,1.400774,0.10057500004768372,1661440.0,132155306.9221809,,,,
1764014401.400774,1.400774,1.50038,0.0996059998869896,1223552.0,98271349.2270113,,,,
1764014401.50038,1.50038,1.600368,0.09998799860477448,1309440.0,104767773.59457807,,,,
1764014401.600368,1.600368,1.70051,0.10014200210571289,1405184.0,112255315.08879927,,,,
1764014401.70051,1.70051,1.800378,0.0998679995536804,1375616.0,110194737.54538059,,,,
1764014401.800378,1.800378,1.900494,0.10011599957942963,1350272.0,107896600.39732024,,,,
1764014401.900494,1.900494,2.000186,0.0996920019388199,1389696.0,111519156.84091443,,,,
1764014402.000186,2.000186,2.100086,0.0998999997973442,1431936.0,114669549.78216664,,,,
1764014402.100086,2.100086,2.200304,0.10021799802780151,1482624.0,118351915.15908787,,,,
1764014402.200304,2.200304,2.300181,0.0998769998550415,1391104.0,111425373.3707666,,,,
1764014402.300181,2.300181,2.40014,0.09995900094509125,1098240.0,87895236.21615843,,,,
1764014402.40014,2.40014,2.50047,0.10033000260591507,1065856.0,84988017.3281017,,,,
1764014402.50047,2.50047,2.600233,0.09976299852132797,849024.0,68083278.37648065,,,,
1764014402.600233,2.600233,2.700279,0.10004600137472153,1077120.0,86129979.02560087,,,,
1764014402.700279,2.700279,2.800163,0.0998840034008026,1191168.0,95404105.51789545,,,,
1764014402.800163,2.800163,2.900219,0.1000560000538826,1115136.0,89160949.82005852,,,,
1764014402.900219,2.900219,3.000316,0.10009700059890747,1006720.0,80459553.75098327,,,,
1764014403.000316,3.000316,3.100224,0.0999080017209053,920832.0,73734394.3739249,,,,
1764014403.100224,3.100224,3.200496,0.100271999835968,906752.0,72343386.1084513,,,,
1764014403.200496,3.200496,3.300206,0.09971000254154205,944768.0,75801261.7325033,,,,
1764014403.300206,3.300206,3.400505,0.10029900074005127,860288.0,68617872.05474886,,,,
1764014403.400505,3.400505,3.500534,0.10002899914979935,918016.0,73419988.82745726,,,,
1764014403.500534,3.500534,3.600492,0.09995800256729126,889856.0,71218389.89537255,,,,
1764014403.600492,3.600492,3.700823,0.10033100098371506,905344.0,72188575.10626838,,,,
1764014403.700823,3.700823,3.800397,0.0995739996433258,978560.0,78619720.28884675,,,,
1764014403.800397,3.800397,3.900444,0.10004699975252151,915200.0,73181604.8268401,,,,
1764014403.900444,3.900444,4.000365,0.09992100298404694,1005312.0,80488543.5475867,,,,
1764014404.000365,4.000365,4.100142,0.0997769981622696,861696.0,69089751.41533957,,,,
1764014404.100142,4.100142,4.200405,0.10026299953460693,940544.0,75046148.9774489,,,,
1764014404.200405,4.200405,4.300436,0.10003100335597992,1025024.0,81976504.5324799,,,,
1764014404.300436,4.300436,4.400608,0.1001719981431961,895488.0,71516033.74986273,,,,
1764014404.400608,4.400608,4.500454,0.0998459979891777,906752.0,72652045.6111447,,,,
1764014404.500454,4.500454,4.600261,0.0998070016503334,996864.0,79903332.11230537,,,,
1764014404.600261,4.600261,4.700465,0.1002039983868599,1027840.0,82059799.3331,,,,
1764014404.700465,4.700465,4.800255,0.09978999942541122,1054592.0,84544904.7858358,,,,
1764014404.800255,4.800255,4.90043,0.10017500072717667,894080.0,71401446.94862525,,,,
1764014404.90043,4.90043,5.00015,0.09972000122070312,1039104.0,83361731.831529,,,,
1764014405.00015,5.00015,5.100087,0.09993699938058853,1023616.0,81940903.2766156,,,,
1764014405.100087,5.100087,5.200437,0.10034999996423721,943360.0,75205580.49516255,,,,
1764014405.200437,5.200437,5.300247,0.09980999678373337,1063040.0,85205092.41601337,,,,
1764014405.300247,5.300247,5.400087,0.0998400002717972,1099648.0,88112820.27294856,,,,
1764014405.400087,5.400087,5.500226,0.10013899952173233,1019392.0,81438161.34522253,,,,
1764014405.500226,5.500226,5.600312,0.10008600354194641,1053184.0,84182320.2229156,,,,
1764014405.600312,5.600312,5.70052,0.10020799934864044,880000.0,70253872.40300706,,,,
1764014405.70052,5.70052,5.800345,0.09982500225305557,1196800.0,95911843.5652921,,,,
1764014405.800345,5.800345,5.900382,0.10003700107336044,994048.0,79494426.20904092,,,,
1764014405.900382,5.900382,6.000415,0.1000330001115799,1033472.0,82650485.24764696,,,,
1764014406.000415,6.000415,6.10031,0.09989500045776367,1117952.0,89530166.2647414,,,,
1764014406.10031,6.10031,6.200241,0.099931001663208,1150336.0,92090420.85873728,,,,
1764014406.200241,6.200241,6.300386,0.10014499723911285,1084160.0,86607221.9193446,,,,
1764014406.300386,6.300386,6.400197,0.09981100261211395,1171456.0,93893937.0884806,,,,
1764014406.400197,6.400197,6.500278,0.10008099675178528,1101056.0,88013192.1731972,,,,
1764014406.500278,6.500278,6.600194,0.0999160036444664,1030656.0,82521795.3005734,,,,
1764014406.600194,6.600194,6.700453,0.10025899857282639,1095424.0,87407535.7299168,,,,
1764014406.700453,6.700453,6.800448,0.0999950021505356,1108096.0,88652110.69903977,,,,
1764014406.800448,6.800448,6.900285,0.0998369976878166,1161600.0,93079722.09919555,,,,
1764014406.900285,6.900285,7.000361,0.10007599741220474,1172864.0,93757866.44776133,,,,
1764014407.000361,7.000361,7.100234,0.09987299889326096,1234816.0,98910897.93506305,,,,
1764014407.100234,7.100234,7.200155,0.09992100298404694,1226368.0,98187004.80384873,,,,
1764014407.200155,7.200155,7.30013,0.09997499734163284,1092608.0,87430499.949211,,,,
1764014407.30013,7.30013,7.400501,0.10037100315093994,1165824.0,92921179.4961786,,,,
1764014407.400501,7.400501,7.500399,0.09989800304174423,1257344.0,100690220.96264291,,,,
1764014407.500399,7.500399,7.600316,0.0999170020222664,1171456.0,93794327.39496666,,,,
1764014407.600316,7.600316,7.70051,0.10019399970769882,1102464.0,88026349.1399705,,,,
1764014407.70051,7.70051,7.800196,0.09968599677085876,1262976.0,101356342.1874079,,,,
1764014407.800196,7.800196,7.900319,0.10012300312519073,1274240.0,101813965.64038171,,,,
1764014407.900319,7.900319,8.000373,0.10005400329828262,1171456.0,93665897.3260779,,,,
1764014408.000373,8.000373,8.100302,0.09992899745702744,1196800.0,95812028.9770473,,,,
