since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,20.00,29784
5.000,5.000,20.00,29782
10.000,10.000,20.00,29782
15.000,15.000,20.00,29782
20.000,20.000,20.00,29780
25.000,25.000,20.00,29783
30.000,30.000,20.00,29756
35.000,35.000,20.00,29428
40.000,40.000,20.00,29060
45.000,45.000,20.00,21013
50.000,50.000,20.00,15713
55.000,55.000,20.00,15492
60.000,60.000,20.00,29783
65.000,65.000,20.00,29785
70.000,70.000,20.00,29780
75.000,75.000,20.00,29766
80.000,80.000,20.00,29796
85.000,85.000,20.00,29783
90.000,90.000,20.00,29784
95.000,95.000,20.00,29778
100.000,100.000,20.00,29782
105.000,105.000,20.00,29783
110.000,110.000,20.00,29782
115.000,115.000,20.00,29780
120.000,120.000,20.00,29783
125.000,125.000,20.00,29782
130.000,130.000,20.00,29782
135.000,135.000,20.00,29782
140.000,140.000,20.00,29780
145.000,145.000,20.00,29783
150.000,150.000,20.00,29784
155.000,155.000,20.00,29776
160.000,160.000,20.00,29785
165.000,165.000,20.00,29782
170.000,170.000,20.00,29782
175.000,175.000,20.00,29783
180.000,180.000,20.00,29782
185.000,185.000,20.00,29782
190.000,190.000,20.00,29782
195.000,195.000,20.00,29782
200.000,200.000,20.00,29785
205.000,205.000,20.00,29782
210.000,210.000,20.00,29779
215.000,215.000,20.00,29783
220.000,220.000,20.00,29782
225.000,225.000,20.00,29782
230.000,230.000,20.00,29783
235.000,235.000,20.00,29780
240.000,240.000,20.00,29781
245.000,245.000,20.00,29781
250.000,250.000,20.00,29777
255.000,255.000,20.00,29785
260.000,260.000,20.00,29782
265.000,265.000,20.00,29781
270.000,270.000,20.00,29786
275.000,275.000,20.00,29782
280.000,280.000,20.00,29778
285.000,285.000,20.00,29785
290.000,290.000,20.00,29782
295.000,295.000,20.00,29781
300.000,300.000,20.00,29779
305.000,305.000,20.00,29785
310.000,310.000,20.00,29782
315.000,315.000,20.00,29782
320.000,320.000,20.00,29778
325.000,325.000,20.00,29784
330.000,330.000,20.00,29779
335.000,335.000,20.00,29782
340.000,340.000,20.00,29781
345.000,345.000,20.00,29785
350.000,350.000,20.00,29781
355.000,355.000,20.00,29783
360.000,360.000,20.00,29779
365.000,365.000,20.00,29782
370.000,370.000,20.00,29782
375.000,375.000,20.00,29780
380.000,380.000,20.00,29780
385.000,385.000,20.00,29787
390.000,390.000,20.00,29785
395.000,395.000,20.00,29780
400.000,400.000,20.00,29785
405.000,405.000,20.00,29782
410.000,410.000,20.00,29782
415.000,415.000,20.00,29780
420.000,420.000,20.00,29782
425.000,425.000,20.00,29785
430.000,430.000,20.00,29778
435.000,435.000,20.00,29783
440.000,440.000,20.00,29782
445.000,445.000,20.00,29782
450.000,450.000,20.00,29415
455.000,455.000,20.00,29780
460.000,460.000,20.00,29782
465.000,465.000,20.00,29782
470.000,470.000,20.00,29675
475.000,475.000,20.00,29778
480.000,480.000,20.00,29765
485.000,485.000,20.00,29795
490.000,490.000,20.00,29785
495.000,495.000,20.00,29720
500.000,500.000,20.00,29743
505.000,505.000,20.00,29785
510.000,510.000,20.00,29797
515.000,515.000,20.00,29782
520.000,520.000,20.00,29783
525.000,525.000,20.00,29778
530.000,530.000,20.00,29778
535.000,535.000,20.00,29782
540.000,540.000,20.00,29779
545.000,545.000,20.00,29782
550.000,550.000,20.00,29780
555.000,555.000,20.00,29785
560.000,560.000,20.00,29782
565.000,565.000,20.00,29782
570.000,570.000,20.00,29783
575.000,575.000,20.00,29780
580.000,580.000,20.00,29782
585.000,585.000,20.00,29782
590.000,590.000,20.00,29784
595.000,595.000,20.00,29781
600.000,600.000,20.00,29782
605.000,605.000,20.00,29782
610.000,610.000,20.00,29782
615.000,615.000,20.00,29782
620.000,620.000,20.00,29778
625.000,625.000,20.00,29785
630.000,630.000,20.00,29781
635.000,635.000,20.00,29778
640.000,640.000,20.00,29783
645.000,645.000,20.00,29785
650.000,650.000,20.00,29780
655.000,655.000,20.00,29782
660.000,660.000,20.00,29782
665.000,665.000,20.00,29782
670.000,670.000,20.00,29783
675.000,675.000,20.00,29780
680.000,680.000,20.00,29787
685.000,685.000,20.00,29778
690.000,690.000,20.00,29785
695.000,695.000,20.00,29782
