timestamp_utc,rel_start_sec,rel_end_sec,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent
1764012000,0.0,0.100376,0.10037600249052048,159104.0,12680640.475996306,,,,
1764012000.100376,0.100376,0.200455,0.1000789999961853,228096.0,18233275.712882366,,,,
1764012000.200455,0.200455,0.300282,0.09982699900865555,301312.0,24146734.08935189,,,,
1764012000.300282,0.300282,0.400136,0.0998539999127388,211200.0,16920704.24295993,,,,
1764012000.400136,0.400136,0.500165,0.10002899914979935,230912.0,18467604.5516917,,,,
1764012000.500165,0.500165,0.600176,0.10001099854707718,236544.0,18921438.916633073,,,,
1764012000.600176,0.600176,0.700202,0.10002599656581879,225280.0,18017716.012597743,,,,
1764012000.700202,0.700202,0.800307,0.10010500252246857,194304.0,15528015.192358721,,,,
1764012000.800307,0.800307,0.900227,0.09991999715566635,205568.0,16458607.354020923,,,,
1764012000.900227,0.900227,1.000275,0.1000479981303215,235136.0,18801855.46091301,,,,
1764012001.000275,1.000275,1.100458,0.10018300265073776,285824.0,22824151.19829872,,,,
1764012001.100458,1.100458,1.200358,0.0998999997973442,298496.0,23903583.63207407,,,,
1764012001.200358,1.200358,1.300531,0.1001729965209961,329472.0,26312240.738925543,,,,
1764012001.300531,1.300531,1.400287,0.09975600242614746,309760.0,24841412.443673264,,,,
1764012001.400287,1.400287,1.500792,0.10050500184297562,364672.0,29027172.245198045,,,,
1764012001.500792,1.500792,1.600085,0.09929300099611282,332288.0,26772320.03597181,,,,
1764012001.600085,1.600085,1.700134,0.10004899650812149,392832.0,31411169.623724256,,,,
1764012001.700134,1.700134,1.800439,0.1003049984574318,444928.0,35486008.222317815,,,,
1764012001.800439,1.800439,1.900417,0.0999779999256134,363264.0,29067514.874894813,,,,
1764012001.900417,1.900417,2.000253,0.09983599931001663,353408.0,28319083.49232438,,,,
1764012002.000253,2.000253,2.100164,0.09991099685430527,409728.0,32807439.65331335,,,,
1764012002.100164,2.100164,2.200447,0.10028299689292908,511104.0,40772933.86400883,,,,
1764012002.200447,2.200447,2.300264,0.09981700032949448,437888.0,35095264.21788177,,,,
1764012002.300264,2.300264,2.400491,0.1002269983291626,437888.0,34951700.224476516,,,,
