since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,21.76,29639
0.010,0.010,23.06,29639
0.020,0.020,25.30,29639
0.030,0.030,23.50,29639
0.040,0.040,21.71,29639
0.050,0.050,29.13,29639
0.060,0.060,25.88,29639
0.070,0.070,23.90,29639
0.080,0.080,25.21,29639
0.090,0.090,23.71,29639
0.100,0.100,21.86,29639
0.110,0.110,24.09,77701
0.120,0.120,21.40,77701
0.130,0.130,25.58,77701
0.140,0.140,21.08,77701
0.151,0.151,27.50,77701
0.160,0.160,21.82,77701
0.170,0.170,28.52,77701
0.180,0.180,27.72,77701
0.190,0.190,25.09,77701
0.200,0.200,22.61,77701
0.210,0.210,26.72,94428
0.220,0.220,26.61,94428
0.230,0.230,26.01,94428
0.240,0.240,27.75,94428
0.250,0.250,24.01,94428
0.260,0.260,30.74,94428
0.271,0.271,25.18,94428
0.280,0.280,21.22,94428
0.290,0.290,35.49,94428
0.300,0.300,34.82,94428
0.310,0.310,25.18,134236
0.320,0.320,27.36,134236
0.330,0.330,29.86,134236
0.340,0.340,19.96,134236
0.350,0.350,24.46,134236
0.360,0.360,21.71,134236
0.370,0.370,20.61,134236
0.380,0.380,23.09,134236
0.390,0.390,36.72,134236
0.400,0.400,26.82,134236
0.420,0.420,23.45,87648
0.430,0.430,28.55,87648
0.440,0.440,27.16,87648
0.450,0.450,24.30,87648
0.460,0.460,18.34,87648
0.470,0.470,23.05,87648
0.480,0.480,30.46,87648
0.490,0.490,24.49,87648
0.500,0.500,18.46,87648
0.510,0.510,16.84,130990
0.520,0.520,38.67,130990
0.530,0.530,28.65,130990
0.540,0.540,22.44,130990
0.550,0.550,19.47,130990
0.560,0.560,33.65,130990
0.570,0.570,23.65,130990
0.580,0.580,22.45,130990
0.590,0.590,24.47,130990
0.600,0.600,33.39,130990
0.610,0.610,31.31,132173
0.620,0.620,34.72,132173
0.630,0.630,32.77,132173
0.640,0.640,22.78,132173
0.650,0.650,24.75,132173
0.660,0.660,21.07,132173
0.670,0.670,28.90,132173
0.680,0.680,26.95,132173
0.690,0.690,20.49,132173
0.700,0.700,21.92,134091
0.710,0.710,26.99,134091
0.720,0.720,21.88,134091
0.730,0.730,32.20,134091
0.740,0.740,22.22,134091
0.750,0.750,24.31,134091
0.760,0.760,21.87,134091
0.770,0.770,24.46,134091
0.780,0.780,24.96,134091
0.790,0.790,22.81,134091
0.800,0.800,29.08,134091
0.810,0.810,19.07,69258
0.820,0.820,21.80,69258
0.830,0.830,28.29,69258
0.840,0.840,26.06,69258
0.850,0.850,23.34,69258
0.860,0.860,21.70,69258
0.870,0.870,25.57,69258
0.880,0.880,18.74,69258
0.890,0.890,18.70,69258
0.900,0.900,34.08,69258
0.910,0.910,24.29,119208
0.920,0.920,18.45,119208
0.930,0.930,28.73,119208
0.940,0.940,25.75,119208
0.950,0.950,29.22,119208
0.960,0.960,22.62,119208
0.970,0.970,30.66,119208
0.980,0.980,29.83,119208
0.990,0.990,36.73,119208
1.000,1.000,26.78,119208
1.010,1.010,25.05,88219
1.020,1.020,24.89,88219
1.030,1.030,27.27,88219
1.040,1.040,30.76,88219
1.050,1.050,28.87,88219
1.060,1.060,21.98,88219
1.070,1.070,33.16,88219
1.080,1.080,30.83,88219
1.090,1.090,26.24,88219
1.100,1.100,30.28,88219
1.110,1.110,25.63,94684
1.120,1.120,34.23,94684
1.131,1.131,31.17,94684
