# timestamp_sec bandwidth_mbps
0.000	3.110168
1.451	3.158536
4.340	2.935200
7.211	2.991816
8.638	2.869768
11.518	3.255520
15.851	2.923832
17.282	3.112896
18.737	2.962832
20.160	3.006960
21.614	3.104352
23.040	2.636064
27.372	2.761664
28.804	2.939864
30.265	2.786072
31.678	3.106768
33.139	3.499920
34.565	3.111296
36.020	3.304208
38.893	3.201928
40.327	2.782336
41.777	3.180168
43.198	3.352016
48.962	3.285824
51.846	3.289408
53.296	3.119520
57.609	2.655920
60.477	3.331816
61.936	1.026040
63.358	2.768904
64.816	2.692376
66.237	3.407608
70.575	0.000720
71.999	3.044128
73.459	3.057920
74.880	2.828944
76.341	2.953832
77.756	2.929792
79.216	2.892848
82.097	2.969000
83.523	3.249296
86.398	2.855360
87.850	3.247120
89.287	3.186840
90.738	3.183616
92.159	3.020168
93.617	2.884808
95.048	2.908624
96.498	2.996112
102.253	3.000760
103.680	3.018480
105.137	3.232560
108.010	2.630680
112.319	2.902776
113.779	2.735736
118.087	2.916416
120.957	3.185728
122.415	3.166880
123.842	3.052040
125.292	2.805704
126.726	2.782840
131.059	2.823304
132.483	2.996712
133.931	2.837256
136.813	3.059744
138.245	2.904360
139.699	2.881456
141.118	3.080112
144.000	3.050744
146.885	2.821552
149.758	3.195128
151.216	2.711168
152.643	2.885584
154.100	2.930776
158.399	2.999640
159.858	3.006944
161.284	3.112400
164.162	3.200008
165.620	3.094352
168.491	2.649744
172.799	2.809072
174.251	2.451024
177.137	2.973120
181.445	2.704104
184.319	2.741096
187.207	2.579800
188.656	2.940184
191.531	2.952144
196.589	2.988928
198.044	3.099744
199.468	2.864000
202.370	2.717344
203.784	2.636640
205.223	2.998528
206.688	3.110248
209.575	3.338248
211.010	3.287288
212.429	3.408784
213.872	3.212744
215.330	3.171560
216.749	3.104072
218.188	2.973432
221.071	2.977200
222.505	3.202672
225.415	2.973504
226.856	3.028032
228.321	3.177384
234.030	3.285216
236.934	3.048096
238.352	3.208968
239.790	2.922080
242.692	3.078456
244.132	2.865416
245.575	3.313096
248.431	2.077016
252.742	2.969544
254.210	2.771152
255.624	2.817448
257.068	3.127616
259.967	3.346136
262.845	3.006192
264.264	4.252064
265.709	3.515696
267.169	4.093136
268.582	4.030056
270.028	4.219112
271.488	3.352808
274.348	3.553672
277.249	3.682960
278.692	3.154392
280.136	4.125168
281.549	3.203408
282.986	3.308992
284.447	3.169688
285.864	2.922816
288.769	2.815856
290.192	3.615240
291.624	3.513600
294.532	3.662688
295.966	3.097384
297.432	3.730088
298.846	3.350544
300.268	3.107568
301.724	2.705408
304.607	2.265944
306.054	2.066424
308.902	2.587032
310.368	3.593544
314.686	3.283320
316.104	3.238200
317.551	3.072264
319.007	3.107248
320.428	3.077000
321.867	2.729176
323.335	2.946352
324.746	2.880552
327.651	2.804464
329.086	3.136048
330.536	3.476344
333.385	3.108696
337.702	3.094496
339.145	3.181376
340.606	3.189152
342.027	3.166976
343.470	3.036032
344.931	2.562472
346.376	2.830896
347.809	2.385120
349.286	3.407856
350.666	3.234544
353.573	3.035432
354.993	3.047896
356.426	3.237024
357.888	2.745888
359.306	3.418664
360.750	3.421728
366.530	3.164408
370.847	3.330128
372.265	3.638384
373.709	2.719432
375.174	3.115568
376.583	3.012120
378.032	3.348728
382.373	3.410152
383.805	3.310736
385.228	3.479456
386.687	2.135016
391.001	2.745792
392.446	3.064240
393.864	3.033328
395.308	3.068448
396.774	3.224568
398.213	2.887296
399.656	3.244424
401.093	3.422856
402.509	3.458552
403.949	3.459808
406.833	2.046472
408.271	2.909600
412.590	3.783112
418.374	2.987776
421.231	3.219592
422.693	3.496456
424.105	3.259736
425.549	2.670920
428.434	3.105920
432.766	3.492688
434.212	3.122504
435.652	2.724352
438.510	3.222328
439.965	3.148392
441.384	3.272880
444.287	3.090568
445.708	3.161416
447.152	3.049456
448.605	3.203728
451.487	3.082480
452.933	3.001560
454.351	2.950424
457.255	2.405536
465.894	3.084624
467.330	3.237672
470.235	3.085400
471.629	3.031816
473.068	2.958104
474.527	3.059424
475.950	3.067064
477.395	2.975696
478.852	3.389736
480.263	3.033240
483.171	3.255704
484.606	3.492536
486.052	3.370600
487.493	2.968496
488.902	3.223776
490.344	3.189656
491.813	3.087840
493.232	3.258088
496.127	2.869032
497.546	2.874632
498.984	2.912896
500.451	3.087624
503.330	2.611272
504.773	2.814152
506.192	2.963000
507.627	3.153408
510.512	2.859136
511.947	2.880936
513.414	2.605968
514.829	2.944648
517.737	2.541144
519.194	2.716504
520.613	3.023640
522.048	2.915560
523.463	3.167776
524.903	3.282696
526.373	3.198920
529.226	3.046456
532.112	3.240272
