# timestamp_sec bandwidth_mbps
185.000	1.676048
190.000	2.893976
195.000	2.396608
200.000	3.102080
205.000	3.302936
210.000	2.501032
215.000	2.592760
220.000	2.516296
225.000	3.042168
230.000	2.346424
235.000	3.150328
240.000	2.364696
245.000	2.176344
250.000	3.442400
255.000	3.211256
260.000	0.275088
265.000	2.558184
270.000	1.783944
275.000	3.625336
280.000	2.872648
285.000	3.566008
290.000	3.397736
295.000	2.434736
300.000	2.508744
305.000	2.357864
310.000	2.965960
315.000	2.509040
320.000	3.572616
325.000	3.060624
330.000	3.240696
335.000	2.235704
340.000	2.786136
345.000	2.463176
350.000	2.612584
355.000	2.393080
360.000	2.661128
365.000	3.239288
