# timestamp_sec bandwidth_mbps
0.000	1.435328
5.000	1.079008
10.000	1.079928
15.000	1.264376
20.000	1.453992
25.000	1.439880
30.000	1.442352
35.000	1.393488
40.000	1.407624
45.000	1.445968
50.000	1.378640
55.000	1.410488
60.000	1.360232
65.000	1.042072
70.000	1.038240
75.000	1.445648
80.000	1.432248
85.000	1.411856
90.000	1.385656
95.000	1.027680
100.000	1.331240
105.000	1.351312
110.000	1.129632
115.000	1.132416
120.000	1.339400
125.000	0.867272
130.000	0.845256
135.000	0.728496
140.000	1.393384
145.000	1.421288
150.000	1.415680
155.000	1.457040
160.000	1.448136
165.000	1.069032
170.000	1.491328
175.000	1.440320
180.000	1.279208
185.000	1.278400
