since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,215.50,2261
0.879,0.879,83.78,5325
1.506,1.506,137.59,1052
2.079,2.079,125.57,5224
2.719,2.719,193.95,3274
4.217,4.217,167.03,2008
5.253,5.253,202.00,4288
6.277,6.277,145.56,4085
7.807,7.807,166.17,4089
10.532,10.532,135.64,2576
13.106,13.106,170.48,2918
14.562,14.562,146.95,2448
16.666,16.666,166.01,2728
18.087,18.087,162.49,3309
19.392,19.392,139.35,4593
20.939,20.939,176.16,3162
23.320,23.320,164.02,2256
25.181,25.181,127.47,2099
27.473,27.473,166.67,2850
30.949,30.949,320.36,1006
34.171,34.171,242.72,1475
36.498,36.498,151.72,2324
38.398,38.398,104.18,2998
39.912,39.912,144.22,4140
41.368,41.368,159.23,2223
42.953,42.953,164.90,1727
44.353,44.353,153.94,3726
46.137,46.137,214.71,2062
48.319,48.319,164.08,1679
50.264,50.264,209.00,3540
53.127,53.127,211.47,56
54.938,54.938,135.03,1192
56.906,56.906,209.20,1352
59.666,59.666,209.65,2960
61.774,61.774,164.79,2441
63.315,63.315,155.22,1478
65.110,65.110,125.36,1158
66.985,66.985,166.94,2526
68.494,68.494,136.87,3053
70.035,70.035,180.92,2695
71.682,71.682,173.73,3709
72.728,72.728,219.18,2686
73.455,73.455,138.38,2977
75.726,75.726,159.81,1719
77.914,77.914,160.35,1191
79.753,79.753,179.06,3672
80.928,80.928,146.33,3023
81.825,81.825,205.91,3507
82.699,82.699,155.45,3154
84.233,84.233,166.70,3830
88.520,88.520,149.65,3348
92.794,92.794,143.14,2882
97.032,97.032,111.82,1211
100.810,100.810,161.84,1251
102.640,102.640,147.29,3951
105.212,105.212,152.02,3015
106.963,106.963,185.32,3145
109.292,109.292,188.43,1348
111.441,111.441,158.01,2838
113.222,113.222,139.59,1583
114.465,114.465,125.33,3458
116.552,116.552,141.25,3193
117.390,117.390,175.88,1946
118.754,118.754,169.56,2518
122.468,122.468,149.04,1271
125.043,125.043,126.14,1146
127.406,127.406,151.22,3126
128.885,128.885,126.30,1562
129.943,129.943,190.48,2688
130.883,130.883,160.71,3649
132.326,132.326,229.34,1950
133.306,133.306,151.31,1173
135.048,135.048,118.15,1761
137.481,137.481,157.16,4611
139.647,139.647,167.06,2278
141.716,141.716,208.53,4033
143.209,143.209,148.76,2861
144.783,144.783,179.69,943
146.202,146.202,178.96,3427
150.936,150.936,125.52,1872
153.204,153.204,176.79,3229
156.478,156.478,131.61,880
157.087,157.087,161.39,2870
157.864,157.864,168.00,811
159.167,159.167,197.52,2835
160.535,160.535,110.33,2595
161.769,161.769,113.15,2804
163.032,163.032,165.05,4108
164.281,164.281,146.61,644
165.923,165.923,189.24,2123
167.641,167.641,151.54,1428
169.115,169.115,150.24,3334
170.270,170.270,203.22,3527
172.311,172.311,148.98,725
174.304,174.304,118.76,3144
176.305,176.305,102.01,3363
178.311,178.311,128.48,3689
180.311,180.311,124.43,4284
182.310,182.310,90.35,4530
184.305,184.305,103.77,5580
186.303,186.303,124.48,5416
188.265,188.265,121.28,4635
190.304,190.304,172.74,3038
192.736,192.736,136.53,1920
195.595,195.595,148.49,3832
199.419,199.419,134.62,1611
202.277,202.277,160.53,2547
202.673,202.673,127.27,1777
203.860,203.860,131.76,4092
204.621,204.621,137.01,4323
206.303,206.303,179.48,2109
208.304,208.304,190.72,3747
210.307,210.307,142.21,4079
212.279,212.279,88.07,4030
214.302,214.302,206.55,3485
216.653,216.653,148.04,3815
218.303,218.303,174.73,3592
221.620,221.620,205.30,3989
226.974,226.974,247.33,2053
232.858,232.858,167.14,3704
234.815,234.815,157.71,2977
235.131,235.131,169.21,3397
235.985,235.985,161.68,1642
237.714,237.714,189.38,3788
240.181,240.181,132.31,3072
243.872,243.872,214.97,2527
245.295,245.295,155.88,1131
246.917,246.917,138.96,3200
248.625,248.625,183.29,4042
250.310,250.310,167.02,1819
251.167,251.167,160.35,3192
253.849,253.849,158.91,1936
254.866,254.866,131.00,1221
256.061,256.061,143.22,2686
262.038,262.038,159.24,2090
264.090,264.090,188.38,3023
265.600,265.600,168.19,1100
266.692,266.692,218.62,1877
269.629,269.629,150.43,2597
271.696,271.696,120.03,1928
273.356,273.356,194.81,2948
274.895,274.895,143.32,3278
276.667,276.667,168.84,2565
278.191,278.191,132.69,2042
279.843,279.843,139.69,601
281.999,281.999,164.69,3616
283.706,283.706,197.58,3059
285.722,285.722,197.60,2489
287.395,287.395,190.54,2830
288.444,288.444,184.56,3313
289.381,289.381,177.23,3545
292.878,292.878,197.31,1821
294.911,294.911,200.28,4002
296.697,296.697,236.64,2268
298.461,298.461,148.23,823
