since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,144.34,71
3.463,3.463,773.54,74
4.995,4.995,687.98,58
5.338,5.338,308.13,384
7.223,7.223,449.73,82
8.782,8.782,558.86,60
10.053,10.053,391.56,184
12.998,12.998,649.36,109
13.894,13.894,254.87,250
18.630,18.630,831.60,82
21.401,21.401,498.15,105
24.962,24.962,459.05,72
25.562,25.562,335.54,232
27.582,27.582,632.46,80
30.237,30.237,655.78,87
33.260,33.260,892.18,47
36.421,36.421,533.51,30
38.999,38.999,452.49,99
41.855,41.855,234.29,233
45.784,45.784,477.88,46
49.676,49.676,552.77,100
54.637,54.637,605.10,68
57.883,57.883,410.95,33
61.189,61.189,621.36,96
64.067,64.067,463.28,71
66.718,66.718,299.32,159
71.681,71.681,585.96,28
75.259,75.259,653.79,79
79.512,79.512,532.85,126
84.483,84.483,465.80,78
91.004,91.004,658.90,87
94.246,94.246,398.44,122
99.931,99.931,901.12,47
105.282,105.282,955.19,40
109.341,109.341,762.30,57
111.992,111.992,409.81,64
114.596,114.596,498.90,12
118.403,118.403,782.16,55
125.151,125.151,830.02,44
130.827,130.827,745.04,49
136.952,136.952,625.85,107
139.340,139.340,381.21,114
143.621,143.621,577.27,122
148.420,148.420,606.48,53
151.730,151.730,606.91,91
155.844,155.844,733.01,30
160.474,160.474,763.99,45
163.359,163.359,624.86,34
166.896,166.896,539.40,102
169.912,169.912,728.47,46
175.162,175.162,646.90,64
178.315,178.315,267.00,264
183.865,183.865,739.33,46
188.079,188.079,742.02,95
195.163,195.163,598.81,120
199.277,199.277,326.59,160
200.878,200.878,260.04,65
203.368,203.368,527.34,74
204.249,204.249,268.09,253
206.963,206.963,484.60,43
208.350,208.350,512.72,100
209.537,209.537,480.49,135
210.947,210.947,344.47,112
213.044,213.044,325.67,94
216.054,216.054,298.39,204
219.439,219.439,660.72,152
221.391,221.391,371.34,149
225.200,225.200,380.28,128
229.594,229.594,244.14,260
232.299,232.299,330.08,62
234.818,234.818,559.41,58
239.049,239.049,441.82,67
243.696,243.696,569.40,49
247.106,247.106,456.27,94
250.952,250.952,270.89,203
252.441,252.441,266.15,48
254.558,254.558,388.10,86
256.381,256.381,500.44,117
268.516,268.516,526.84,99
275.768,275.768,995.04,42
281.172,281.172,724.59,90
286.874,286.874,843.42,31
296.003,296.003,1002.67,44
