since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,316.57,162
0.986,0.986,63.72,1905
1.204,1.204,75.29,3142
2.514,2.514,404.97,111
3.293,3.293,412.95,1336
3.984,3.984,453.77,666
5.331,5.331,64.35,2979
6.151,6.151,62.48,3209
7.072,7.072,54.28,2916
8.337,8.337,95.62,3512
10.060,10.060,74.74,5385
11.880,11.880,83.15,4085
14.315,14.315,91.74,5606
16.125,16.125,48.96,8306
18.427,18.427,131.69,2896
21.422,21.422,176.21,2293
22.101,22.101,101.34,3090
23.386,23.386,49.72,3487
29.132,29.132,116.41,2693
39.870,39.870,162.11,1076
40.269,40.269,150.74,1038
41.038,41.038,157.81,1176
41.795,41.795,77.87,2385
42.728,42.728,51.51,3266
43.940,43.940,126.44,1288
45.938,45.938,173.74,1792
46.832,46.832,59.46,3907
47.601,47.601,80.63,3433
48.865,48.865,74.91,6294
49.494,49.494,65.58,5235
50.319,50.319,81.97,6161
51.092,51.092,138.12,3292
53.123,53.123,425.07,1159
55.234,55.234,110.39,5504
61.602,61.602,41.79,5051
65.443,65.443,54.63,3463
71.267,71.267,208.74,958
72.558,72.558,186.09,1059
73.754,73.754,207.06,740
74.362,74.362,65.05,2352
75.365,75.365,284.87,1082
77.720,77.720,274.80,641
78.709,78.709,53.25,2084
79.629,79.629,72.60,4334
80.482,80.482,76.97,8964
82.268,82.268,91.98,4897
85.653,85.653,58.56,2155
87.992,87.992,72.71,4299
91.060,91.060,171.96,873
95.040,95.040,201.51,914
96.684,96.684,91.95,1731
101.080,101.080,180.17,1502
101.991,101.991,96.37,3311
103.971,103.971,294.27,1217
106.272,106.272,344.95,327
108.057,108.057,50.66,2445
110.351,110.351,59.70,3708
111.134,111.134,79.45,5229
111.975,111.975,131.80,2644
113.019,113.019,133.24,2800
115.916,115.916,188.67,448
117.119,117.119,60.82,2876
119.211,119.211,95.67,2865
119.931,119.931,57.02,2403
120.975,120.975,74.51,3125
124.732,124.732,258.44,920
129.192,129.192,103.13,2384
130.551,130.551,73.50,532
132.076,132.076,156.91,1375
133.506,133.506,220.67,1394
134.706,134.706,67.51,1665
136.544,136.544,78.56,3655
139.179,139.179,186.46,1444
139.870,139.870,48.27,3462
140.469,140.469,114.63,3599
144.299,144.299,247.71,975
146.410,146.410,80.61,5210
148.183,148.183,393.22,558
150.891,150.891,70.98,4102
151.946,151.946,111.58,3592
152.342,152.342,65.90,5505
156.379,156.379,116.16,2255
159.172,159.172,138.06,2117
161.113,161.113,104.49,3400
165.657,165.657,295.45,148
167.268,167.268,243.66,1036
168.262,168.262,94.95,1984
170.112,170.112,97.88,2898
170.918,170.918,98.44,2999
171.955,171.955,298.45,854
176.667,176.667,107.20,1567
178.051,178.051,107.54,3165
179.811,179.811,192.24,963
181.507,181.507,161.39,2097
182.674,182.674,91.64,3667
183.866,183.866,65.83,5196
185.131,185.131,89.05,3693
186.931,186.931,127.14,3449
189.663,189.663,46.28,4634
191.473,191.473,58.99,4884
193.701,193.701,148.63,1691
196.054,196.054,187.51,1487
198.271,198.271,47.90,3763
199.753,199.753,97.43,2057
203.500,203.500,107.96,3978
204.163,204.163,104.26,4480
205.031,205.031,63.35,3901
206.737,206.737,93.87,6324
208.128,208.128,63.52,5823
209.855,209.855,59.37,8517
214.163,214.163,49.63,3969
218.128,218.128,229.54,2048
220.729,220.729,69.03,5089
223.873,223.873,263.74,1091
224.811,224.811,91.08,3138
225.657,225.657,150.31,2659
226.313,226.313,81.04,2672
227.231,227.231,232.35,1217
227.748,227.748,74.06,5511
230.609,230.609,158.72,1789
233.103,233.103,191.96,3585
235.473,235.473,167.65,3440
237.315,237.315,111.62,3211
239.969,239.969,53.58,3577
241.719,241.719,569.63,209
246.090,246.090,61.67,2987
247.936,247.936,39.87,4796
249.034,249.034,146.67,2930
251.904,251.904,149.44,907
255.502,255.502,127.92,1704
256.799,256.799,118.34,1677
257.936,257.936,57.98,3843
259.582,259.582,143.70,2750
261.371,261.371,53.38,3711
262.953,262.953,183.91,2257
264.330,264.330,88.02,3150
266.149,266.149,43.65,6763
267.829,267.829,120.45,3654
268.982,268.982,46.98,5286
269.871,269.871,66.16,6133
270.492,270.492,72.13,6039
271.541,271.541,67.44,7185
273.432,273.432,306.07,1726
275.459,275.459,120.48,4052
277.446,277.446,149.48,3364
279.460,279.460,135.30,3996
281.436,281.436,79.68,7392
283.983,283.983,123.92,6919
286.580,286.580,64.43,3995
288.622,288.622,129.50,4807
290.560,290.560,61.32,7496
294.545,294.545,179.51,93
297.043,297.043,173.78,3973
