since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,76.05,7060
0.509,0.509,78.44,6738
1.263,1.263,82.80,1740
2.623,2.623,84.12,775
3.659,3.659,75.59,1393
4.023,4.023,76.08,4803
5.023,5.023,75.04,2314
7.405,7.405,76.22,3343
8.503,8.503,83.39,1876
10.238,10.238,75.88,3847
12.362,12.362,81.41,1947
14.083,14.083,83.70,2171
14.984,14.984,75.92,4966
15.333,15.333,81.18,3258
17.654,17.654,83.51,1595
18.776,18.776,79.07,5275
20.334,20.334,76.19,6671
22.284,22.284,82.16,3573
23.484,23.484,75.83,6775
24.377,24.377,83.38,1240
25.786,25.786,75.42,6802
27.885,27.885,86.73,3279
29.885,29.885,77.01,6807
32.002,32.002,76.89,6952
33.886,33.886,83.07,3236
35.807,35.807,75.58,6952
37.813,37.813,83.74,775
39.885,39.885,76.80,2011
41.890,41.890,80.81,1070
43.886,43.886,83.03,2790
45.885,45.885,82.02,294
47.886,47.886,74.81,2418
49.886,49.886,79.36,1073
51.886,51.886,74.95,777
53.885,53.885,82.36,190
55.886,55.886,75.74,1858
57.886,57.886,86.66,310
59.884,59.884,78.87,1078
61.886,61.886,76.00,1080
63.886,63.886,84.60,1549
65.886,65.886,85.97,1240
67.888,67.888,76.69,155
69.888,69.888,76.39,4400
71.887,71.887,75.26,6825
73.886,73.886,79.08,1073
75.887,75.887,74.97,622
77.887,77.887,75.15,466
79.887,79.887,82.14,2177
81.887,81.887,90.58,97
83.888,83.888,76.59,1398
85.890,85.890,76.47,156
88.045,88.045,77.56,6525
89.803,89.803,76.45,6746
92.016,92.016,84.21,477
94.090,94.090,76.87,6685
96.036,96.036,75.09,2481
97.889,97.889,80.31,1043
99.890,99.890,82.99,2332
102.064,102.064,83.45,623
104.056,104.056,75.45,6684
106.157,106.157,76.09,4821
107.764,107.764,83.75,777
109.892,109.892,80.85,3885
112.354,112.354,82.66,2822
114.382,114.382,76.22,6522
115.889,115.889,84.53,2891
117.887,117.887,81.48,3380
119.890,119.890,80.81,1280
121.890,121.890,79.02,1066
123.892,123.892,76.72,4035
126.794,126.794,75.27,1088
129.500,129.500,75.98,6975
131.515,131.515,75.17,2253
131.871,131.871,76.65,6974
133.891,133.891,82.76,955
135.893,135.893,77.29,466
138.160,138.160,74.91,6967
139.890,139.890,75.31,3883
141.892,141.892,84.13,1397
143.892,143.892,82.26,1589
145.892,145.892,80.59,1039
147.891,147.891,80.83,1082
149.891,149.891,85.23,906
151.893,151.893,81.28,783
153.893,153.893,76.49,155
155.892,155.892,81.97,878
157.892,157.892,76.41,155
159.893,159.893,82.85,774
161.893,161.893,76.23,155
163.893,163.893,76.83,2904
165.895,165.895,82.34,681
167.894,167.894,87.48,2677
169.894,169.894,76.75,147
171.892,171.892,76.14,6878
173.893,173.893,83.53,2637
175.893,175.893,85.25,2099
177.894,177.894,82.89,2439
179.896,179.896,79.02,1073
181.868,181.868,76.10,5279
183.895,183.895,82.86,3171
185.911,185.911,77.03,4026
187.894,187.894,81.14,3344
189.894,189.894,79.07,4493
191.894,191.894,82.74,4009
193.896,193.896,84.66,1397
195.895,195.895,84.65,1546
197.895,197.895,86.54,2461
199.895,199.895,76.33,4341
201.900,201.900,82.57,3761
203.898,203.898,75.09,5249
206.212,206.212,84.09,3670
208.306,208.306,77.16,6931
209.897,209.897,83.70,3779
211.895,211.895,79.93,443
213.895,213.895,76.84,931
215.897,215.897,84.80,2118
217.896,217.896,78.87,1073
219.897,219.897,84.80,3052
221.898,221.898,82.52,1533
223.898,223.898,80.42,97
225.900,225.900,80.99,1130
228.680,228.680,75.73,6678
230.749,230.749,82.65,619
232.736,232.736,77.64,6831
234.353,234.353,82.05,1672
235.897,235.897,86.85,1432
237.898,237.898,79.09,1076
239.898,239.898,78.59,5407
241.898,241.898,78.85,1084
243.899,243.899,75.40,6739
245.899,245.899,84.17,3308
247.902,247.902,80.80,1661
249.899,249.899,74.95,1702
251.899,251.899,84.14,1397
254.152,254.152,81.89,2482
256.150,256.150,77.22,1394
258.149,258.149,76.44,6513
260.151,260.151,74.88,6834
262.034,262.034,75.36,6588
264.149,264.149,76.64,464
266.150,266.150,76.53,1397
268.150,268.150,78.75,5594
270.149,270.149,84.76,3152
272.152,272.152,76.87,155
274.149,274.149,76.17,6601
276.034,276.034,82.23,884
278.035,278.035,83.56,2084
280.162,280.162,75.45,6981
282.510,282.510,75.30,6343
285.278,285.278,83.53,3891
286.981,286.981,75.68,6894
289.557,289.557,76.25,3095
291.942,291.942,77.39,6818
292.558,292.558,77.21,929
295.269,295.269,84.66,1555
296.616,296.616,75.88,6651
299.023,299.023,75.55,6364
