since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,117.06,2530
1.862,1.862,197.80,1805
2.093,2.093,84.90,2181
2.466,2.466,189.49,1269
2.657,2.657,91.75,2570
3.987,3.987,128.70,2063
5.859,5.859,195.47,214
7.662,7.662,308.06,1344
8.936,8.936,107.67,1651
10.134,10.134,224.18,1477
10.857,10.857,170.77,1538
11.937,11.937,158.41,1657
15.873,15.873,83.86,2326
18.206,18.206,301.22,1343
20.993,20.993,157.09,1296
24.219,24.219,181.59,980
27.553,27.553,121.63,1197
30.317,30.317,227.35,1522
30.785,30.785,95.66,1912
31.146,31.146,88.77,2310
32.417,32.417,169.61,2020
34.066,34.066,182.30,2031
35.495,35.495,118.64,1644
35.708,35.708,75.53,1657
38.517,38.517,177.90,1737
41.308,41.308,155.52,1594
43.778,43.778,79.86,3027
46.267,46.267,223.29,1517
49.553,49.553,181.68,1759
51.559,51.559,272.17,1291
53.678,53.678,97.58,1387
54.684,54.684,174.52,1233
56.836,56.836,83.87,915
60.157,60.157,215.34,1123
62.268,62.268,147.10,1043
64.958,64.958,149.48,1911
67.919,67.919,187.60,1302
69.794,69.794,147.10,1435
71.468,71.468,197.21,1851
73.457,73.457,194.80,1608
75.296,75.296,164.85,1839
77.214,77.214,178.38,2121
79.535,79.535,360.41,1531
81.547,81.547,126.02,2668
82.406,82.406,138.38,2473
83.711,83.711,235.16,2099
84.479,84.479,283.98,1886
84.720,84.720,128.00,1756
87.075,87.075,178.50,1789
89.899,89.899,121.29,1608
