since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,111.92,1570
1.700,1.700,116.71,2044
1.869,1.869,110.07,951
2.595,2.595,218.22,1326
3.688,3.688,425.44,797
5.584,5.584,165.51,781
7.546,7.546,198.76,1132
9.219,9.219,225.63,612
11.360,11.360,393.99,788
12.788,12.788,70.21,1338
14.242,14.242,126.47,1925
16.239,16.239,162.88,1617
17.439,17.439,188.33,1743
18.406,18.406,182.59,1841
19.459,19.459,171.30,2227
20.434,20.434,176.33,1898
21.234,21.234,179.03,2010
22.087,22.087,177.77,1564
23.118,23.118,212.37,1673
25.097,25.097,151.78,1067
30.276,30.276,75.58,2319
31.380,31.380,306.22,1430
32.059,32.059,267.80,1348
33.128,33.128,168.67,876
35.132,35.132,155.16,1282
37.113,37.113,243.37,935
39.111,39.111,171.99,992
43.120,43.120,174.61,1092
47.686,47.686,111.67,927
49.666,49.666,235.99,908
51.312,51.312,183.44,1104
53.102,53.102,71.68,1082
55.127,55.127,268.82,941
56.363,56.363,197.57,842
57.686,57.686,182.22,1346
59.827,59.827,180.09,1725
63.889,63.889,205.35,1589
65.443,65.443,260.79,1450
69.387,69.387,250.26,1296
71.418,71.418,203.86,1209
72.819,72.819,75.58,2475
74.759,74.759,269.11,1319
76.921,76.921,378.96,909
79.919,79.919,254.80,1433
80.947,80.947,73.14,2623
81.898,81.898,219.55,1575
84.270,84.270,236.29,1689
88.820,88.820,64.83,1829
90.118,90.118,250.06,1448
91.460,91.460,285.31,1415
93.415,93.415,209.78,1104
96.859,96.859,132.35,1477
97.954,97.954,153.30,1230
99.820,99.820,187.35,1597
100.959,100.959,77.75,1388
102.520,102.520,178.05,1685
106.428,106.428,298.27,1204
109.186,109.186,121.26,1392
110.417,110.417,156.31,1734
111.280,111.280,173.08,1789
113.340,113.340,113.54,1278
114.728,114.728,206.48,1367
116.088,116.088,209.21,1375
117.340,117.340,276.52,1150
118.908,118.908,238.76,863
120.099,120.099,95.53,1265
121.164,121.164,196.52,820
122.498,122.498,294.99,957
124.897,124.897,74.46,1930
129.792,129.792,107.15,1582
133.403,133.403,106.27,1550
136.060,136.060,182.45,1269
136.761,136.761,216.06,1123
