since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,84.29,2294
0.385,0.385,73.18,2845
1.158,1.158,87.85,3102
2.340,2.340,99.39,3242
3.848,3.848,104.51,2564
5.470,5.470,80.18,2957
7.145,7.145,105.13,2595
8.790,8.790,99.21,3144
11.188,11.188,76.01,3367
13.689,13.689,101.14,3111
15.032,15.032,79.94,3358
16.168,16.168,81.88,3435
18.230,18.230,106.78,3218
20.523,20.523,81.65,3125
22.760,22.760,103.19,3332
25.410,25.410,96.13,3373
27.861,27.861,101.65,3265
29.763,29.763,108.61,3435
31.582,31.582,127.29,3363
33.621,33.621,99.68,2851
35.550,35.550,88.40,2334
37.285,37.285,107.05,3153
39.164,39.164,107.99,2601
41.410,41.410,88.11,2464
43.448,43.448,97.84,3171
45.648,45.648,98.33,2825
47.621,47.621,99.00,3330
50.117,50.117,90.74,2095
52.473,52.473,99.61,3164
53.696,53.696,102.99,3360
55.257,55.257,97.43,2863
56.833,56.833,100.37,3389
58.417,58.417,108.08,2474
59.918,59.918,103.93,3109
61.291,61.291,69.56,2451
62.898,62.898,101.20,2997
65.386,65.386,98.64,3012
67.734,67.734,104.90,3163
69.453,69.453,104.81,3213
70.947,70.947,96.61,2336
72.805,72.805,109.16,3360
74.927,74.927,102.07,3071
76.516,76.516,80.33,3320
78.181,78.181,99.40,3222
79.723,79.723,113.76,2539
81.427,81.427,90.96,3093
83.472,83.472,68.41,3384
85.701,85.701,84.61,2245
87.406,87.406,107.18,3099
88.867,88.867,100.05,3368
90.419,90.419,83.47,3361
92.082,92.082,92.00,2549
93.898,93.898,104.38,2612
95.891,95.891,80.48,3481
97.841,97.841,101.42,2474
99.760,99.760,103.61,3367
101.898,101.898,90.61,2536
105.664,105.664,84.62,3377
110.277,110.277,112.75,2424
113.756,113.756,102.55,2394
116.972,116.972,97.06,3326
119.972,119.972,103.37,3148
122.728,122.728,101.81,2990
125.464,125.464,79.31,2319
128.102,128.102,107.06,2447
129.166,129.166,104.11,3266
129.729,129.729,85.70,3368
131.685,131.685,79.38,3143
133.583,133.583,103.74,2513
135.504,135.504,68.04,3051
136.976,136.976,99.25,2619
137.474,137.474,81.72,2591
138.493,138.493,101.33,3182
138.904,138.904,81.15,3508
139.287,139.287,72.15,3424
139.753,139.753,77.29,2573
141.893,141.893,91.02,2495
143.892,143.892,82.13,2831
146.548,146.548,86.46,3380
149.632,149.632,101.40,3151
151.928,151.928,92.77,3339
154.068,154.068,104.03,3169
158.020,158.020,100.56,3435
161.017,161.017,72.44,2178
163.201,163.201,97.87,3050
166.269,166.269,54.51,3491
169.876,169.876,103.21,3215
171.995,171.995,89.45,3287
173.337,173.337,112.28,3110
176.050,176.050,87.43,3217
178.600,178.600,104.85,2489
180.828,180.828,79.44,2905
183.149,183.149,103.10,3365
185.155,185.155,99.28,3083
186.983,186.983,53.00,1927
188.612,188.612,103.88,2461
190.380,190.380,103.52,3146
192.190,192.190,104.16,3392
193.588,193.588,103.12,3206
194.900,194.900,102.76,2664
196.165,196.165,85.77,2706
197.657,197.657,96.97,3342
200.464,200.464,99.70,3074
203.279,203.279,100.71,3070
204.346,204.346,100.94,3168
205.379,205.379,99.52,3177
206.373,206.373,80.59,3298
207.541,207.541,50.49,3343
208.599,208.599,105.56,3152
209.660,209.660,104.44,3357
210.675,210.675,102.61,3327
211.889,211.889,82.25,2282
213.894,213.894,102.43,2709
215.894,215.894,65.32,3446
217.895,217.895,60.56,3458
219.893,219.893,82.65,2964
221.895,221.895,85.92,3286
223.864,223.864,48.85,2689
225.903,225.903,111.06,2499
227.897,227.897,120.04,2777
229.902,229.902,103.37,3023
231.895,231.895,94.37,2675
233.895,233.895,105.64,3072
235.896,235.896,104.50,2516
240.607,240.607,105.19,2559
243.944,243.944,105.22,3226
244.992,244.992,98.14,3174
245.656,245.656,98.46,3364
246.534,246.534,88.93,2500
250.429,250.429,99.48,3110
256.151,256.151,90.27,2888
259.748,259.748,109.00,3363
262.196,262.196,89.92,3340
263.084,263.084,109.67,2802
266.260,266.260,89.42,2986
268.635,268.635,99.82,2391
270.794,270.794,102.53,3198
272.886,272.886,98.57,3351
274.835,274.835,100.48,3447
276.769,276.769,60.93,2188
278.985,278.985,108.99,2475
280.915,280.915,110.77,3105
282.815,282.815,100.00,3112
284.532,284.532,105.98,2508
286.482,286.482,84.21,2893
288.429,288.429,103.92,3339
290.207,290.207,104.97,3183
292.048,292.048,79.48,3326
294.798,294.798,103.70,2567
295.453,295.453,78.57,3099
296.146,296.146,82.63,2424
297.907,297.907,94.68,3098
