since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,257.24,5338
0.922,0.922,205.92,370
1.281,1.281,182.37,370
1.677,1.677,162.36,370
2.117,2.117,156.78,370
2.548,2.548,141.55,370
2.991,2.991,138.71,370
3.402,3.402,134.09,370
3.844,3.844,125.52,370
4.760,4.760,125.97,450
6.956,6.956,121.70,536
8.788,8.788,119.24,546
10.958,10.958,117.69,546
12.955,12.955,120.75,546
14.760,14.760,122.57,546
16.973,16.973,117.33,558
18.760,18.760,122.91,558
20.960,20.960,118.99,558
23.013,23.013,117.94,558
24.973,24.973,121.93,558
26.773,26.773,124.80,558
28.996,28.996,127.09,558
30.969,30.969,123.83,558
32.774,32.774,123.59,558
35.095,35.095,126.70,558
36.989,36.989,127.48,558
39.002,39.002,123.55,558
41.031,41.031,123.22,558
43.003,43.003,125.90,558
45.011,45.011,123.48,558
47.031,47.031,126.08,558
48.995,48.995,121.06,558
50.949,50.949,118.93,558
52.974,52.974,117.66,558
54.993,54.993,120.90,558
56.789,56.789,121.01,558
58.876,58.876,123.11,558
60.965,60.965,127.79,558
63.033,63.033,127.17,558
64.974,64.974,123.82,558
66.813,66.813,126.71,558
68.992,68.992,123.38,558
71.013,71.013,125.40,558
73.043,73.043,127.39,558
75.032,75.032,124.54,558
77.001,77.001,125.22,558
78.972,78.972,122.97,558
81.042,81.042,120.28,558
82.959,82.959,117.45,558
85.036,85.036,122.74,558
87.009,87.009,119.89,558
88.831,88.831,124.35,558
90.964,90.964,124.72,558
92.959,92.959,122.81,558
95.012,95.012,122.01,558
97.006,97.006,124.63,558
98.969,98.969,130.50,558
100.969,100.969,133.33,558
103.037,103.037,127.61,558
105.001,105.001,122.92,558
106.997,106.997,119.87,558
109.001,109.001,122.20,558
110.996,110.996,123.19,558
113.008,113.008,121.93,558
114.965,114.965,128.08,558
117.043,117.043,125.94,558
118.960,118.960,127.42,558
120.968,120.968,121.71,558
122.985,122.985,125.00,558
124.986,124.986,122.89,558
127.014,127.014,123.08,558
128.956,128.956,120.08,558
131.003,131.003,121.49,558
132.991,132.991,118.74,558
134.991,134.991,117.70,558
137.005,137.005,118.41,558
139.043,139.043,119.76,558
140.988,140.988,120.92,558
