since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,164.92,2640
4.890,4.890,129.93,2530
5.238,5.238,151.68,1792
6.189,6.189,191.93,1558
7.202,7.202,185.17,1429
8.383,8.383,150.84,2289
9.289,9.289,253.17,2090
10.832,10.832,277.34,1034
11.778,11.778,254.33,1004
12.785,12.785,159.50,2406
14.930,14.930,219.30,2439
17.494,17.494,186.15,1189
18.154,18.154,157.26,2161
18.778,18.778,173.36,731
22.303,22.303,186.69,1614
24.525,24.525,163.78,1896
30.116,30.116,211.90,374
32.894,32.894,174.52,1812
33.550,33.550,210.20,1403
35.855,35.855,189.11,2602
37.299,37.299,176.13,2141
38.462,38.462,223.62,2533
40.272,40.272,208.49,2417
42.278,42.278,209.03,1913
43.292,43.292,195.98,2490
43.753,43.753,169.24,2592
44.939,44.939,192.22,2349
49.256,49.256,253.53,16
53.959,53.959,150.27,3379
54.954,54.954,134.70,1711
57.099,57.099,136.10,3844
59.457,59.457,212.82,2448
60.269,60.269,125.98,4834
60.981,60.981,95.22,5347
62.302,62.302,160.70,5027
64.819,64.819,174.57,2432
66.322,66.322,131.69,4358
70.424,70.424,195.84,2619
72.533,72.533,144.29,4770
74.419,74.419,222.85,3576
76.547,76.547,262.55,306
77.739,77.739,85.91,3521
81.963,81.963,225.67,1244
84.111,84.111,219.15,2071
84.514,84.514,191.61,2579
85.366,85.366,204.53,2856
90.383,90.383,214.31,4004
92.682,92.682,104.28,4828
94.081,94.081,140.86,4265
95.649,95.649,189.53,3101
98.184,98.184,87.40,4864
99.472,99.472,137.48,2890
101.046,101.046,289.04,1582
103.025,103.025,172.60,3306
105.471,105.471,249.65,2571
106.509,106.509,151.78,2777
108.771,108.771,279.49,2524
111.240,111.240,174.29,1875
112.888,112.888,135.63,4714
115.248,115.248,217.04,2089
117.564,117.564,110.30,2682
119.694,119.694,206.89,3498
121.470,121.470,100.84,2662
123.121,123.121,158.19,3051
126.411,126.411,82.02,2967
129.358,129.358,161.47,823
131.596,131.596,135.71,5297
133.195,133.195,235.48,3104
135.152,135.152,262.87,274
136.332,136.332,111.31,4441
136.844,136.844,141.19,4775
137.320,137.320,139.36,4732
142.319,142.319,101.88,5047
143.144,143.144,191.47,2110
144.533,144.533,245.83,628
147.228,147.228,131.06,4301
148.499,148.499,195.90,4267
150.430,150.430,330.45,1926
152.574,152.574,104.63,4642
154.598,154.598,259.01,900
155.724,155.724,173.76,4923
156.998,156.998,112.21,4583
158.804,158.804,167.64,1906
161.775,161.775,101.62,3040
167.161,167.161,193.69,1094
169.596,169.596,165.53,1719
170.410,170.410,200.94,1995
172.319,172.319,173.12,603
174.606,174.606,173.36,592
178.336,178.336,118.94,1677
179.726,179.726,201.95,1017
180.841,180.841,82.68,3842
181.573,181.573,114.31,4184
182.459,182.459,128.54,4759
183.433,183.433,202.32,3432
184.656,184.656,179.38,132
187.021,187.021,136.68,4197
188.346,188.346,143.56,2971
190.541,190.541,162.06,3181
192.644,192.644,146.24,2159
195.446,195.446,209.69,2749
199.480,199.480,142.18,1699
201.897,201.897,154.78,2821
203.852,203.852,91.41,3760
204.705,204.705,198.92,3514
206.182,206.182,145.52,3735
206.944,206.944,80.82,4847
207.590,207.590,161.81,5315
210.176,210.176,147.85,3655
213.642,213.642,274.50,423
214.720,214.720,234.71,2600
216.921,216.921,151.05,3264
219.130,219.130,200.85,2149
220.344,220.344,172.04,2182
224.984,224.984,127.66,2855
226.308,226.308,129.75,3022
228.117,228.117,138.58,2750
230.666,230.666,102.53,4705
231.403,231.403,123.08,5514
233.120,233.120,185.66,3379
235.667,235.667,109.76,2029
240.397,240.397,89.63,2366
242.244,242.244,84.84,5076
243.347,243.347,229.26,2901
244.705,244.705,143.79,2457
245.861,245.861,122.51,5318
247.379,247.379,167.83,5188
249.251,249.251,191.78,3732
251.264,251.264,90.61,4262
252.524,252.524,131.71,3444
255.956,255.956,158.00,2620
257.051,257.051,86.31,4856
260.622,260.622,100.37,5254
262.165,262.165,149.95,4940
264.462,264.462,177.68,3529
266.900,266.900,134.88,3739
268.910,268.910,193.98,2633
271.074,271.074,203.62,3826
273.850,273.850,221.27,3082
276.568,276.568,122.57,3590
278.873,278.873,189.37,1397
279.901,279.901,206.90,1205
282.382,282.382,203.54,3721
284.514,284.514,248.63,2751
286.602,286.602,175.25,263
288.428,288.428,193.91,5219
290.272,290.272,151.22,5050
291.749,291.749,152.01,4867
293.222,293.222,196.30,57
294.897,294.897,162.41,5118
297.405,297.405,169.68,1900
