since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,64.25,197
1.183,1.183,59.06,1408
3.163,3.163,65.33,1603
5.153,5.153,62.54,392
7.173,7.173,67.19,2262
9.182,9.182,81.51,1255
11.173,11.173,76.45,2566
13.151,13.151,118.72,2309
15.151,15.151,75.67,1357
17.183,17.183,65.28,1368
19.173,19.173,67.24,945
21.153,21.153,70.15,2801
23.152,23.152,99.53,1467
25.153,25.153,101.66,1173
27.163,27.163,50.74,493
29.153,29.153,56.75,441
31.173,31.173,72.62,3068
33.173,33.173,54.77,666
35.163,35.163,88.16,2339
37.154,37.154,53.44,1806
39.153,39.153,70.03,3269
41.183,41.183,91.24,722
43.172,43.172,56.49,36
45.153,45.153,80.95,1157
47.174,47.174,78.58,3392
49.442,49.442,153.23,974
51.421,51.421,84.29,1354
53.402,53.402,65.31,1564
55.403,55.403,76.06,635
57.405,57.405,72.69,602
59.425,59.425,79.07,1897
61.402,61.402,74.19,2324
63.402,63.402,73.16,1571
65.440,65.440,60.38,849
67.471,67.471,60.84,573
69.403,69.403,54.53,1619
71.362,71.362,81.03,476
73.442,73.442,50.71,2094
75.422,75.422,78.09,2100
77.422,77.422,59.50,420
79.402,79.402,51.59,293
81.404,81.404,79.32,365
83.403,83.403,51.97,1250
85.401,85.401,77.94,585
87.403,87.403,55.79,8845
89.443,89.443,60.26,2523
91.422,91.422,69.46,521
93.413,93.413,50.80,2082
95.402,95.402,57.45,589
97.442,97.442,49.26,1171
99.423,99.423,58.81,390
101.412,101.412,54.56,141
103.401,103.401,59.63,1158
105.403,105.403,72.85,32
107.424,107.424,49.95,1557
109.411,109.411,73.51,291
111.402,111.402,54.16,3116
113.442,113.442,60.58,2786
115.421,115.421,57.37,596
117.412,117.412,64.77,3326
119.331,119.331,69.20,504
121.441,121.441,56.51,2797
123.421,123.421,56.14,282
125.413,125.413,71.84,688
127.403,127.403,59.32,2339
129.443,129.443,85.44,1455
131.422,131.422,51.84,142
133.413,133.413,49.08,1851
135.409,135.409,51.57,3245
137.404,137.404,65.79,2360
139.414,139.414,76.99,365
141.412,141.412,55.89,1896
143.356,143.356,56.74,734
145.442,145.442,52.67,1959
147.422,147.422,62.38,2344
149.402,149.402,53.81,312
151.403,151.403,56.69,1093
153.442,153.442,74.22,461
155.422,155.422,55.59,1756
157.413,157.413,60.85,195
159.401,159.401,48.15,768
161.442,161.442,58.35,1369
163.422,163.422,67.15,537
165.412,165.412,58.95,1811
167.370,167.370,64.37,146
169.441,169.441,61.72,1359
171.422,171.422,59.32,2366
173.411,173.411,58.70,777
175.403,175.403,77.39,2915
177.402,177.402,63.22,187
179.402,179.402,54.48,197
181.406,181.406,51.86,2972
183.401,183.401,57.62,817
185.443,185.443,74.76,146
187.424,187.424,55.75,652
189.413,189.413,188.97,757
191.344,191.344,75.15,345
193.443,193.443,57.16,2334
195.422,195.422,63.85,2572
197.412,197.412,60.84,581
199.401,199.401,55.08,1403
201.402,201.402,69.44,148
203.420,203.420,55.03,1178
205.411,205.411,53.47,1028
207.402,207.402,59.35,729
209.442,209.442,55.40,1278
211.420,211.420,57.01,141
213.412,213.412,56.43,1290
215.393,215.393,68.39,344
217.442,217.442,60.59,3012
219.423,219.423,55.69,626
221.413,221.413,59.55,147
223.402,223.402,56.88,977
225.402,225.402,72.02,515
227.402,227.402,55.40,278
229.403,229.403,59.16,1251
231.401,231.401,55.42,2295
233.442,233.442,59.59,440
235.421,235.421,73.25,861
237.413,237.413,65.12,584
239.403,239.403,57.84,411
241.442,241.442,57.23,2132
243.562,243.562,53.01,1640
245.413,245.413,59.21,2520
247.404,247.404,47.04,1403
249.441,249.441,87.79,308
251.422,251.422,55.25,2339
253.412,253.412,85.58,582
255.401,255.401,62.22,1527
257.392,257.392,64.47,830
259.422,259.422,76.49,642
261.411,261.411,83.16,1182
263.393,263.393,74.61,195
265.442,265.442,64.30,2577
267.423,267.423,55.40,1368
269.412,269.412,56.56,578
271.402,271.402,53.56,2083
273.441,273.441,80.14,367
275.422,275.422,55.61,978
277.412,277.412,72.95,1793
279.402,279.402,56.63,4199
281.441,281.441,53.64,1350
283.402,283.402,56.89,730
285.401,285.401,50.35,1281
287.402,287.402,73.31,403
289.440,289.440,61.04,2546
291.402,291.402,54.96,628
293.402,293.402,62.61,438
295.402,295.402,68.63,1704
297.402,297.402,64.77,686
299.423,299.423,60.63,1753
