since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,70.09,23798
0.210,0.210,62.50,154
0.379,0.379,62.59,3619
0.554,0.554,60.97,391
0.719,0.719,57.88,3095
1.230,1.230,56.64,1574
1.759,1.759,59.59,157
2.229,2.229,55.99,6069
2.685,2.685,56.10,960
3.350,3.350,56.60,163
5.600,5.600,55.79,4525
7.490,7.490,56.17,194
9.560,9.560,57.02,780
11.560,11.560,54.61,4532
13.560,13.560,58.32,2913
15.571,15.571,55.49,2960
17.560,17.560,60.77,4704
19.560,19.560,57.82,2353
21.599,21.599,55.11,469
23.580,23.580,60.02,2713
25.559,25.559,59.23,488
27.560,27.560,57.02,141
29.559,29.559,53.28,465
31.520,31.520,73.41,114
33.570,33.570,55.51,3564
35.560,35.560,49.35,3369
37.599,37.599,60.06,2629
39.570,39.570,202.34,467
41.570,41.570,63.14,141
43.559,43.559,64.20,714
45.600,45.600,61.47,194
47.580,47.580,53.47,461
49.560,49.560,60.05,1346
51.560,51.560,60.69,154
53.550,53.550,55.18,1371
55.489,55.489,75.89,153
57.559,57.559,52.70,1562
59.559,59.559,57.35,2737
61.559,61.559,68.25,415
63.580,63.580,64.34,422
65.551,65.551,81.76,120
67.550,67.550,53.96,146
69.551,69.551,64.34,1611
71.561,71.561,56.14,331
73.561,73.561,51.76,484
75.560,75.560,56.20,970
77.600,77.600,62.13,1155
79.459,79.459,67.88,413
81.550,81.550,53.58,1401
83.555,83.555,58.07,1439
85.550,85.550,69.35,142
87.560,87.560,85.47,5407
89.560,89.560,60.23,149
91.559,91.559,59.92,1857
93.561,93.561,70.35,3919
95.582,95.582,105.62,779
