since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,267.56,4729
1.290,1.290,168.45,2041
1.515,1.515,111.56,5380
2.393,2.393,117.45,10453
3.539,3.539,108.89,8391
5.491,5.491,109.43,10245
7.344,7.344,179.24,5967
8.540,8.540,123.89,11803
9.587,9.587,151.99,3239
11.577,11.577,307.85,2541
13.862,13.862,141.53,7431
14.874,14.874,153.28,11336
15.909,15.909,117.16,10490
18.547,18.547,239.04,3768
22.259,22.259,105.20,4087
24.316,24.316,107.20,4067
25.939,25.939,130.01,4321
28.059,28.059,265.32,2702
30.468,30.468,276.93,2819
31.670,31.670,122.20,8207
33.001,33.001,225.05,4252
33.919,33.919,106.49,12210
35.784,35.784,240.36,3671
37.390,37.390,203.03,5879
38.905,38.905,135.22,1926
42.225,42.225,109.12,7980
44.369,44.369,140.58,9948
47.052,47.052,200.22,751
52.432,52.432,437.50,1537
54.764,54.764,142.89,1795
56.088,56.088,112.44,1294
58.023,58.023,128.63,1539
60.475,60.475,113.02,2571
61.943,61.943,132.80,4444
62.970,62.970,155.72,3378
64.403,64.403,115.18,4665
65.526,65.526,137.11,3769
67.642,67.642,273.02,1755
68.792,68.792,105.62,7998
70.518,70.518,187.14,4724
72.275,72.275,224.94,4994
73.670,73.670,107.42,8777
76.422,76.422,294.11,1915
78.927,78.927,118.51,2698
81.667,81.667,192.48,1457
83.715,83.715,242.73,2953
85.816,85.816,109.92,5245
87.900,87.900,265.76,2549
90.109,90.109,232.33,3030
93.428,93.428,281.46,1377
94.944,94.944,108.25,12080
95.827,95.827,110.56,12547
97.659,97.659,118.62,643
99.755,99.755,296.36,1083
100.361,100.361,196.98,1060
101.163,101.163,259.13,4101
102.040,102.040,104.69,8811
106.863,106.863,104.87,11795
107.900,107.900,141.38,12422
108.832,108.832,174.04,5854
109.794,109.794,180.09,55
110.685,110.685,179.30,12523
111.756,111.756,181.33,10401
113.066,113.066,375.54,1358
115.205,115.205,249.91,3726
117.264,117.264,138.43,9933
118.765,118.765,225.10,6058
121.450,121.450,188.69,3999
124.250,124.250,110.65,7481
126.831,126.831,318.21,2684
130.268,130.268,229.99,3095
133.484,133.484,106.42,5014
136.491,136.491,148.84,2144
138.904,138.904,131.01,2656
141.220,141.220,112.83,5423
143.190,143.190,111.11,7642
145.006,145.006,212.94,5167
147.010,147.010,126.29,4972
149.182,149.182,276.38,3158
151.115,151.115,190.45,2312
152.252,152.252,125.25,4834
153.476,153.476,166.21,3244
157.015,157.015,291.68,2174
159.949,159.949,148.12,5816
161.729,161.729,149.48,3246
163.151,163.151,108.19,7705
166.422,166.422,256.11,1005
169.285,169.285,109.57,3855
172.339,172.339,380.99,2112
174.875,174.875,109.14,3879
175.987,175.987,113.97,5930
176.981,176.981,118.27,5822
178.334,178.334,225.23,1759
180.141,180.141,163.29,3597
183.285,183.285,410.78,192
184.104,184.104,104.69,9836
186.144,186.144,193.29,322
188.822,188.822,153.43,1593
189.892,189.892,125.42,6856
191.678,191.678,112.34,6827
193.927,193.927,189.46,5056
197.649,197.649,110.61,2349
199.604,199.604,168.01,1456
201.613,201.613,151.35,1637
204.781,204.781,426.31,1382
206.197,206.197,503.41,1362
206.968,206.968,115.39,2938
208.260,208.260,109.44,3249
209.678,209.678,265.30,2464
211.176,211.176,140.29,2987
213.038,213.038,158.96,2636
214.512,214.512,123.44,5850
216.077,216.077,114.37,6068
217.646,217.646,107.29,8877
221.321,221.321,115.16,2969
222.663,222.663,180.98,3962
223.792,223.792,132.20,4078
224.387,224.387,108.95,8861
228.255,228.255,337.15,704
229.474,229.474,105.38,12373
231.245,231.245,305.10,3870
232.034,232.034,213.94,1692
233.941,233.941,184.20,672
236.619,236.619,385.86,1800
237.938,237.938,150.52,2400
242.328,242.328,204.39,1540
244.282,244.282,118.01,4301
247.792,247.792,181.72,110
248.994,248.994,111.90,2044
251.588,251.588,219.59,1800
254.382,254.382,224.03,432
257.718,257.718,105.87,2628
258.391,258.391,139.31,1804
260.493,260.493,110.96,2840
262.396,262.396,129.29,3191
263.232,263.232,208.40,2007
263.951,263.951,210.73,2630
265.812,265.812,398.29,1625
266.894,266.894,216.25,2182
268.469,268.469,128.56,2940
272.342,272.342,129.48,2481
274.863,274.863,179.80,1978
278.590,278.590,214.43,1235
279.908,279.908,158.82,2426
283.699,283.699,217.00,165
284.467,284.467,109.49,4079
285.537,285.537,138.00,1555
286.741,286.741,142.73,2425
287.680,287.680,112.65,5473
288.956,288.956,109.96,5972
290.674,290.674,277.92,107
291.321,291.321,117.63,7832
292.231,292.231,104.05,10981
293.498,293.498,110.35,8889
294.887,294.887,146.55,9784
296.867,296.867,228.15,1996
298.954,298.954,123.35,8676
