since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,133.06,49208
0.226,0.226,123.75,47683
0.321,0.321,113.59,47683
0.423,0.423,111.03,47683
0.584,0.584,98.92,47683
0.676,0.676,93.36,47683
0.846,0.846,89.50,47683
0.940,0.940,86.99,47683
1.361,1.361,84.11,47683
4.045,4.045,83.94,47683
6.045,6.045,83.25,47683
8.044,8.044,82.94,47683
10.044,10.044,82.40,47683
12.044,12.044,82.72,47683
14.047,14.047,82.82,47683
16.044,16.044,82.73,47683
18.043,18.043,82.90,47683
20.045,20.045,82.45,47683
22.044,22.044,83.68,47683
24.046,24.046,83.75,47683
26.047,26.047,83.25,839
28.046,28.046,86.27,839
30.047,30.047,88.37,839
32.044,32.044,88.36,839
34.048,34.048,89.64,839
36.043,36.043,91.40,839
38.045,38.045,90.62,839
40.044,40.044,92.38,839
42.045,42.045,93.33,839
44.046,44.046,92.83,839
46.044,46.044,92.01,839
48.048,48.048,91.63,839
50.046,50.046,88.72,839
52.045,52.045,89.12,839
54.044,54.044,90.49,839
56.045,56.045,90.38,839
58.045,58.045,90.77,839
60.045,60.045,90.49,839
62.049,62.049,89.91,839
64.044,64.044,90.58,839
66.045,66.045,91.11,839
68.045,68.045,91.17,839
70.045,70.045,91.75,839
72.043,72.043,90.70,839
74.053,74.053,87.47,839
76.043,76.043,87.72,839
78.051,78.051,88.66,839
80.044,80.044,88.75,839
82.044,82.044,89.84,839
84.043,84.043,89.64,839
86.046,86.046,90.06,839
88.045,88.045,90.75,839
90.044,90.044,90.25,839
92.044,92.044,91.42,839
94.045,94.045,90.33,839
96.044,96.044,89.83,839
98.045,98.045,87.96,839
100.045,100.045,88.39,839
102.045,102.045,89.36,839
104.045,104.045,88.98,839
106.045,106.045,90.40,839
108.045,108.045,90.89,839
110.046,110.046,90.30,839
112.045,112.045,90.89,839
114.048,114.048,90.99,839
116.045,116.045,90.43,839
118.047,118.047,90.20,839
120.046,120.046,89.66,839
122.049,122.049,87.46,839
124.047,124.047,87.54,839
126.046,126.046,88.60,839
128.045,128.045,88.36,839
130.045,130.045,89.36,839
132.044,132.044,89.17,839
134.046,134.046,88.75,839
136.045,136.045,89.10,839
138.045,138.045,88.64,839
140.045,140.045,89.17,839
142.045,142.045,88.83,839
144.046,144.046,88.99,839
146.045,146.045,87.25,839
148.052,148.052,87.89,839
150.045,150.045,89.31,839
152.045,152.045,89.25,839
154.045,154.045,89.69,839
156.045,156.045,89.50,839
158.050,158.050,89.16,839
160.044,160.044,90.32,839
162.045,162.045,90.30,839
164.045,164.045,90.12,839
166.045,166.045,89.87,839
168.045,168.045,89.60,839
170.046,170.046,87.59,839
172.045,172.045,87.91,839
174.046,174.046,88.86,839
176.049,176.049,89.17,839
178.047,178.047,89.97,839
180.050,180.050,89.33,839
182.056,182.056,89.13,839
184.046,184.046,89.19,839
186.046,186.046,88.97,839
188.047,188.047,90.53,839
190.044,190.044,89.87,839
192.046,192.046,89.82,839
194.045,194.045,88.00,839
196.046,196.046,88.18,839
198.045,198.045,89.28,839
200.045,200.045,89.20,839
202.046,202.046,90.33,839
204.045,204.045,89.88,839
206.046,206.046,89.48,839
208.045,208.045,90.21,839
210.045,210.045,89.58,839
212.046,212.046,91.18,839
214.046,214.046,90.35,839
216.044,216.044,90.01,839
218.054,218.054,87.24,839
220.055,220.055,87.56,839
222.046,222.046,88.60,839
224.045,224.045,88.34,839
226.045,226.045,89.42,839
228.045,228.045,89.52,839
230.046,230.046,89.16,839
232.047,232.047,89.92,839
234.045,234.045,89.47,839
236.049,236.049,90.14,839
238.043,238.043,90.83,839
240.044,240.044,89.97,839
242.045,242.045,87.53,839
244.047,244.047,88.21,839
246.046,246.046,89.68,839
248.047,248.047,89.19,839
250.046,250.046,90.25,839
252.059,252.059,89.85,839
254.045,254.045,89.72,839
256.048,256.048,88.33,839
258.046,258.046,88.28,839
260.045,260.045,88.94,839
262.047,262.047,88.63,839
264.046,264.046,88.52,839
266.046,266.046,87.26,839
268.054,268.054,87.57,839
270.045,270.045,89.82,839
272.045,272.045,89.23,839
274.046,274.046,89.85,839
276.045,276.045,89.95,839
278.046,278.046,89.27,839
280.045,280.045,87.53,839
282.045,282.045,87.53,839
284.047,284.047,88.68,839
286.047,286.047,88.43,839
288.044,288.044,88.18,839
290.045,290.045,86.15,839
292.046,292.046,87.02,839
294.047,294.047,88.31,839
296.045,296.045,88.58,839
298.044,298.044,89.60,839
