since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,226.56,152
2.369,2.369,1897.18,92
2.762,2.762,196.23,1576
3.072,3.072,193.41,1576
3.577,3.577,190.49,1731
4.271,4.271,198.80,3555
4.880,4.880,253.68,3765
5.895,5.895,193.75,4810
6.846,6.846,196.89,403
10.856,10.856,184.17,1818
14.543,14.543,354.43,74
15.198,15.198,187.65,4128
16.535,16.535,196.82,63
19.265,19.265,2080.20,953
20.388,20.388,303.99,33
21.806,21.806,320.55,23
22.437,22.437,273.26,5164
23.238,23.238,263.83,5850
24.229,24.229,264.51,5396
25.594,25.594,230.31,4013
27.121,27.121,224.81,4738
29.072,29.072,266.97,27
36.352,36.352,190.78,2412
40.777,40.777,1744.24,8
41.192,41.192,237.79,1635
42.311,42.311,247.39,49
43.207,43.207,184.80,3858
44.158,44.158,202.94,4934
44.535,44.535,211.79,4126
45.471,45.471,239.69,3953
50.276,50.276,2079.14,378
51.736,51.736,218.96,1065
55.151,55.151,184.69,4447
58.460,58.460,1910.57,799
60.670,60.670,928.45,500
62.200,62.200,1096.92,1199
63.856,63.856,216.54,260
66.707,66.707,1671.98,144
68.026,68.026,303.07,4017
69.020,69.020,273.21,3824
70.458,70.458,299.12,1069
71.505,71.505,204.40,3963
78.331,78.331,1911.03,38
81.982,81.982,234.70,74
83.802,83.802,283.72,170
84.503,84.503,214.32,2017
84.875,84.875,204.42,2017
86.975,86.975,1897.07,255
87.803,87.803,194.19,2997
88.705,88.705,268.90,3711
92.013,92.013,1484.97,49
92.808,92.808,344.87,3452
95.021,95.021,1683.14,939
96.419,96.419,270.54,69
100.679,100.679,245.84,3492
103.004,103.004,1747.23,582
103.798,103.798,189.04,5261
106.752,106.752,2067.47,888
107.646,107.646,236.70,6412
111.602,111.602,218.41,99
114.153,114.153,1945.66,998
