since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,47.16,3897
0.867,0.867,154.03,789
1.282,1.282,103.50,4526
2.882,2.882,126.31,100
3.734,3.734,138.78,581
4.611,4.611,131.91,3955
5.359,5.359,46.28,4283
6.161,6.161,46.41,4289
6.364,6.364,47.77,4358
7.266,7.266,100.87,4256
9.286,9.286,52.40,3478
12.137,12.137,106.77,1979
15.995,15.995,158.46,265
19.978,19.978,52.38,3808
22.092,22.092,89.13,1501
23.392,23.392,47.42,3804
23.911,23.911,58.57,4208
27.745,27.745,49.23,3338
29.539,29.539,80.68,4437
32.617,32.617,46.89,3954
33.636,33.636,82.44,4455
34.204,34.204,50.54,3513
34.458,34.458,60.16,4060
35.045,35.045,76.00,3690
35.755,35.755,59.22,3568
37.260,37.260,41.43,3549
40.128,40.128,46.23,3625
43.848,43.848,174.37,296
47.012,47.012,100.97,4034
49.147,49.147,57.50,3763
50.831,50.831,59.05,3887
52.324,52.324,53.45,4252
54.496,54.496,51.67,4403
60.293,60.293,108.54,6154
61.277,61.277,101.09,4357
62.439,62.439,53.55,4398
63.656,63.656,57.08,3742
65.387,65.387,50.78,3750
66.983,66.983,43.37,3752
68.945,68.945,40.25,4553
70.501,70.501,75.61,639
75.144,75.144,91.21,4334
75.627,75.627,94.37,4317
76.524,76.524,50.63,3921
79.096,79.096,48.22,4221
79.740,79.740,46.48,4453
81.414,81.414,47.75,4104
82.209,82.209,49.30,3206
84.834,84.834,106.40,237
91.558,91.558,131.32,913
91.995,91.995,67.89,3822
93.929,93.929,50.26,4210
96.122,96.122,74.15,718
97.176,97.176,61.10,4031
97.660,97.660,64.45,4262
101.169,101.169,124.96,647
102.989,102.989,78.34,4000
104.111,104.111,45.97,4109
105.498,105.498,46.23,3597
107.373,107.373,40.00,4143
109.932,109.932,41.18,3669
114.707,114.707,194.85,728
116.822,116.822,97.30,4057
118.097,118.097,47.36,4357
120.267,120.267,45.42,3347
121.655,121.655,47.56,3828
122.954,122.954,44.58,3744
124.133,124.133,48.33,4070
128.626,128.626,41.34,6648
130.138,130.138,67.37,3980
131.467,131.467,42.92,3590
132.852,132.852,47.55,4732
134.453,134.453,41.61,4165
136.591,136.591,42.62,4281
139.544,139.544,46.23,4228
144.486,144.486,91.45,4330
145.325,145.325,47.59,3738
147.457,147.457,38.91,3745
147.922,147.922,17.14,4212
148.913,148.913,48.49,3976
149.741,149.741,48.32,4418
150.904,150.904,36.46,3910
152.465,152.465,40.52,4174
158.296,158.296,120.62,1548
159.401,159.401,115.62,1183
161.496,161.496,189.87,4393
162.717,162.717,143.02,4319
164.505,164.505,47.88,4354
167.515,167.515,57.30,3850
169.636,169.636,53.80,13019
171.934,171.934,86.63,3941
173.196,173.196,35.99,3373
175.946,175.946,41.11,4349
177.568,177.568,17.06,4614
178.700,178.700,58.48,3985
181.100,181.100,46.42,4013
186.539,186.539,69.87,4264
187.114,187.114,58.34,4379
188.206,188.206,27.01,4332
188.778,188.778,74.18,4147
191.803,191.803,64.32,4361
193.461,193.461,48.67,4197
194.749,194.749,45.28,4180
197.024,197.024,94.19,268
200.156,200.156,54.30,4308
201.653,201.653,17.43,4885
202.232,202.232,63.37,3462
202.343,202.343,28.05,3936
203.663,203.663,45.74,3618
204.715,204.715,49.26,4599
207.426,207.426,133.68,841
209.443,209.443,44.01,4114
214.416,214.416,144.87,2448
215.442,215.442,61.58,2297
217.187,217.187,46.62,4641
219.596,219.596,35.37,3816
221.740,221.740,46.75,4457
227.550,227.550,17.34,7295
228.208,228.208,79.10,4352
229.282,229.282,44.65,4374
232.778,232.778,48.52,3180
234.933,234.933,119.65,1410
236.875,236.875,69.66,3954
238.845,238.845,239.45,910
240.892,240.892,143.63,636
241.976,241.976,118.33,4249
242.478,242.478,118.04,4263
243.535,243.535,51.03,3773
244.668,244.668,43.34,4364
245.883,245.883,48.21,3739
247.962,247.962,45.19,3824
250.224,250.224,46.33,3848
255.215,255.215,182.97,1094
255.707,255.707,118.23,4237
256.421,256.421,116.80,4267
258.465,258.465,48.65,4132
259.782,259.782,45.98,3891
260.284,260.284,58.37,4191
262.077,262.077,46.57,4028
264.085,264.085,85.38,4298
267.914,267.914,203.45,742
270.416,270.416,102.15,4298
270.829,270.829,100.56,4327
273.013,273.013,41.20,4393
275.393,275.393,46.21,4353
276.076,276.076,65.56,4008
278.080,278.080,66.87,3413
283.275,283.275,60.57,4179
285.655,285.655,47.78,3752
285.991,285.991,57.98,3992
287.213,287.213,63.59,4331
289.174,289.174,47.01,4107
291.019,291.019,46.07,4220
292.080,292.080,45.32,4205
299.116,299.116,44.50,2507
