since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,92.82,11197
0.173,0.173,88.28,8204
0.346,0.346,92.73,6316
0.455,0.455,81.00,8672
0.591,0.591,95.41,11533
0.786,0.786,85.87,12857
1.147,1.147,81.71,2604
1.439,1.439,98.95,10242
1.686,1.686,85.01,21535
3.577,3.577,91.67,844
5.632,5.632,104.05,1682
7.640,7.640,101.26,28631
9.642,9.642,96.45,397
11.652,11.652,86.34,15762
13.657,13.657,85.86,34875
15.658,15.658,199.08,16522
17.660,17.660,118.32,13893
19.666,19.666,140.62,120
21.666,21.666,101.44,129
23.675,23.675,110.79,7780
25.669,25.669,88.63,6236
27.671,27.671,95.76,106
29.681,29.681,101.45,3661
31.679,31.679,227.59,107
33.680,33.680,203.39,2288
35.680,35.680,87.96,120
37.680,37.680,129.65,2307
39.682,39.682,92.13,573
41.683,41.683,115.97,348
43.700,43.700,85.65,339
45.687,45.687,92.39,238
47.686,47.686,82.24,108
49.688,49.688,97.34,5782
51.689,51.689,83.74,8408
53.688,53.688,151.99,233
55.689,55.689,95.47,987
57.693,57.693,99.56,1019
59.694,59.694,86.19,129
61.698,61.698,138.84,684
63.699,63.699,90.14,5783
65.699,65.699,95.03,14179
67.851,67.851,86.46,20122
69.704,69.704,244.06,136
71.704,71.704,228.74,237
73.707,73.707,88.84,91
75.707,75.707,85.79,125
77.710,77.710,99.15,631
79.711,79.711,97.98,23027
81.714,81.714,85.66,5974
83.716,83.716,82.13,696
85.717,85.717,81.90,27131
87.718,87.718,93.73,24834
89.720,89.720,95.93,7460
91.721,91.721,86.16,26739
93.724,93.724,95.89,135
95.725,95.725,88.98,32655
97.731,97.731,111.42,32579
99.733,99.733,342.00,7460
101.741,101.741,172.81,113
103.739,103.739,294.76,13484
105.735,105.735,145.14,8197
107.739,107.739,81.70,6266
109.740,109.740,111.89,15820
111.740,111.740,133.72,16271
113.740,113.740,96.40,274
115.743,115.743,168.56,2973
117.747,117.747,87.17,26
119.745,119.745,115.48,345
121.752,121.752,81.91,23841
123.747,123.747,114.63,16685
125.747,125.747,89.26,129
127.748,127.748,83.92,30563
129.748,129.748,106.75,3502
131.752,131.752,85.33,185
133.750,133.750,123.69,217
135.754,135.754,84.48,104
137.754,137.754,87.99,31798
139.754,139.754,90.71,936
141.756,141.756,87.03,173
143.757,143.757,93.68,423
145.758,145.758,87.04,6281
147.759,147.759,94.94,459
149.761,149.761,78.72,3620
151.768,151.768,97.07,6625
153.780,153.780,83.00,2889
155.767,155.767,80.16,518
157.770,157.770,88.17,519
159.773,159.773,79.93,222
161.782,161.782,181.89,16734
163.777,163.777,81.25,4534
165.778,165.778,109.21,84
167.780,167.780,147.62,5473
169.780,169.780,80.85,6203
171.780,171.780,83.46,3468
173.785,173.785,79.06,7768
175.787,175.787,82.78,25850
177.792,177.792,90.87,22680
179.789,179.789,83.70,533
181.789,181.789,177.83,423
183.790,183.790,199.42,1463
185.793,185.793,100.73,24208
187.796,187.796,86.14,1862
189.796,189.796,114.66,1344
191.801,191.801,208.66,128
193.794,193.794,99.59,5559
195.795,195.795,187.10,21262
197.797,197.797,81.85,572
199.798,199.798,83.68,6550
201.800,201.800,83.08,247
203.799,203.799,210.51,2227
206.013,206.013,192.59,491
207.803,207.803,88.66,26675
209.806,209.806,100.11,27651
211.811,211.811,145.97,30219
213.807,213.807,141.20,24
215.812,215.812,95.38,378
217.812,217.812,83.74,739
219.811,219.811,83.76,389
221.819,221.819,109.96,20979
223.818,223.818,185.30,1447
225.824,225.824,115.86,196
227.828,227.828,244.69,1056
229.826,229.826,176.74,1097
231.839,231.839,81.91,562
233.827,233.827,87.93,14907
235.830,235.830,140.63,7381
237.831,237.831,114.23,5126
239.831,239.831,118.34,81
241.835,241.835,84.77,205
243.834,243.834,97.84,1345
245.835,245.835,116.31,29630
247.835,247.835,140.04,24
249.837,249.837,124.27,727
251.838,251.838,86.69,101
253.837,253.837,179.40,18752
255.839,255.839,103.47,416
257.838,257.838,101.14,28086
259.841,259.841,175.39,2340
261.843,261.843,220.69,1104
263.860,263.860,86.42,13453
265.844,265.844,80.96,706
267.847,267.847,83.29,822
269.848,269.848,115.91,821
271.859,271.859,161.37,15134
273.851,273.851,137.25,18768
275.859,275.859,81.33,22424
278.852,278.852,110.40,19112
279.854,279.854,80.62,545
281.855,281.855,86.75,11045
283.856,283.856,105.14,655
285.856,285.856,84.21,12323
287.858,287.858,82.49,12323
289.861,289.861,81.76,6346
292.865,292.865,81.48,1579
293.870,293.870,83.91,2940
296.864,296.864,81.03,3367
297.866,297.866,78.45,1630
299.869,299.869,78.46,5383
