since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,100.27,518
1.087,1.087,420.81,61
3.201,3.201,152.89,548
5.265,5.265,342.47,235
11.792,11.792,342.75,555
15.997,15.997,772.50,114
17.950,17.950,453.94,255
19.122,19.122,169.46,547
19.747,19.747,154.09,313
22.664,22.664,755.06,50
24.229,24.229,682.02,66
24.878,24.878,273.47,349
25.183,25.183,125.26,522
26.153,26.153,105.64,618
27.592,27.592,83.92,1076
29.433,29.433,495.25,189
31.816,31.816,119.24,1136
33.587,33.587,246.12,731
35.904,35.904,210.95,670
37.777,37.777,549.77,71
42.374,42.374,512.88,170
43.124,43.124,200.23,585
43.616,43.616,106.60,927
44.483,44.483,208.65,597
47.724,47.724,526.55,199
48.794,48.794,119.64,1183
50.457,50.457,153.12,864
52.606,52.606,398.23,222
54.031,54.031,103.98,732
55.319,55.319,205.18,798
56.245,56.245,169.82,1124
57.587,57.587,142.79,1383
61.626,61.626,580.00,343
64.447,64.447,322.31,373
65.967,65.967,123.99,550
67.958,67.958,91.73,1190
69.245,69.245,112.65,852
71.472,71.472,445.58,316
74.341,74.341,131.72,1078
78.306,78.306,136.39,1172
79.913,79.913,159.19,767
80.903,80.903,171.33,914
82.342,82.342,201.51,1233
84.048,84.048,144.68,1077
86.282,86.282,200.92,887
88.397,88.397,81.32,859
90.978,90.978,169.68,1006
93.258,93.258,223.74,812
95.507,95.507,73.11,1539
97.950,97.950,316.25,694
100.285,100.285,150.91,1128
103.246,103.246,323.14,545
104.898,104.898,94.65,988
106.579,106.579,250.12,117
109.038,109.038,68.07,1449
110.593,110.593,227.89,244
111.626,111.626,236.57,440
112.706,112.706,97.03,969
113.548,113.548,167.10,1016
116.454,116.454,273.62,548
122.259,122.259,170.98,594
123.557,123.557,254.98,471
125.707,125.707,387.10,235
126.566,126.566,183.01,486
127.365,127.365,94.53,951
129.329,129.329,562.71,103
131.870,131.870,223.28,512
133.027,133.027,137.69,979
135.058,135.058,183.61,546
136.856,136.856,205.53,646
137.899,137.899,229.80,632
139.566,139.566,214.67,540
145.629,145.629,496.79,390
146.209,146.209,172.42,801
147.161,147.161,134.12,896
148.664,148.664,277.04,638
150.341,150.341,170.85,1152
152.587,152.587,227.59,572
154.245,154.245,144.73,1071
160.841,160.841,666.18,34
162.092,162.092,425.23,188
162.775,162.775,212.10,502
163.535,163.535,87.04,749
164.257,164.257,113.70,1335
165.707,165.707,334.59,223
166.470,166.470,213.00,1107
169.989,169.989,308.52,337
172.208,172.208,211.08,330
173.769,173.769,245.35,426
175.809,175.809,182.97,830
177.133,177.133,87.28,2551
178.419,178.419,73.06,2304
180.323,180.323,139.04,1257
181.425,181.425,166.16,2377
181.904,181.904,70.83,2897
183.752,183.752,115.84,1931
184.995,184.995,156.79,2090
186.832,186.832,265.14,983
188.990,188.990,221.87,924
190.985,190.985,70.65,2862
193.003,193.003,144.27,1988
194.991,194.991,57.10,3169
196.991,196.991,137.71,1309
199.006,199.006,213.75,1831
200.796,200.796,171.07,2581
202.992,202.992,62.45,3888
204.797,204.797,235.34,64
224.653,224.653,734.00,87
236.699,236.699,263.73,76
240.997,240.997,813.42,58
245.256,245.256,564.74,55
249.583,249.583,613.68,103
252.572,252.572,393.49,125
254.054,254.054,494.57,135
255.694,255.694,413.00,104
259.057,259.057,568.71,104
260.921,260.921,559.37,104
264.916,264.916,638.07,105
267.287,267.287,820.40,71
269.489,269.489,440.24,138
272.678,272.678,411.19,45
274.694,274.694,597.55,73
276.618,276.618,600.42,65
278.078,278.078,467.50,151
281.808,281.808,820.64,56
282.835,282.835,384.06,134
285.419,285.419,523.51,135
287.326,287.326,508.04,89
292.717,292.717,965.36,78
296.248,296.248,712.33,19
298.696,298.696,627.64,37
