since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,29.30,24651
5.000,5.000,29.30,14399
10.000,10.000,29.30,25506
15.000,15.000,29.30,26307
20.000,20.000,29.30,28014
25.000,25.000,29.30,28018
30.000,30.000,29.30,23870
35.000,35.000,29.30,23074
40.000,40.000,29.30,20648
45.000,45.000,29.30,24244
50.000,50.000,29.30,26562
55.000,55.000,29.30,26705
60.000,60.000,29.30,25904
65.000,65.000,29.30,28013
70.000,70.000,29.30,27936
75.000,75.000,29.30,28002
80.000,80.000,29.30,27990
85.000,85.000,29.30,17080
90.000,90.000,29.30,26906
95.000,95.000,29.30,25356
100.000,100.000,29.30,27944
105.000,105.000,29.30,25913
110.000,110.000,29.30,26789
115.000,115.000,29.30,27725
120.000,120.000,29.30,27104
125.000,125.000,29.30,28006
130.000,130.000,29.30,28011
135.000,135.000,29.30,22903
140.000,140.000,29.30,25345
145.000,145.000,29.30,28013
150.000,150.000,29.30,26310
155.000,155.000,29.30,27683
160.000,160.000,29.30,25141
165.000,165.000,29.30,25243
170.000,170.000,29.30,27965
175.000,175.000,29.30,24532
180.000,180.000,29.30,27990
185.000,185.000,29.30,25648
190.000,190.000,29.30,24053
195.000,195.000,29.30,25748
200.000,200.000,29.30,27975
205.000,205.000,29.30,25676
210.000,210.000,29.30,25252
215.000,215.000,29.30,26444
220.000,220.000,29.30,27982
225.000,225.000,29.30,27949
230.000,230.000,29.30,28024
235.000,235.000,29.30,27978
240.000,240.000,29.30,27986
245.000,245.000,29.30,22994
250.000,250.000,29.30,25344
255.000,255.000,29.30,27133
260.000,260.000,29.30,27797
265.000,265.000,29.30,28041
270.000,270.000,29.30,23782
275.000,275.000,29.30,24625
280.000,280.000,29.30,21437
285.000,285.000,29.30,21587
290.000,290.000,29.30,25224
295.000,295.000,29.30,23110
300.000,300.000,29.30,23119
305.000,305.000,29.30,20911
310.000,310.000,29.30,21073
315.000,315.000,29.30,20801
320.000,320.000,29.30,23935
325.000,325.000,29.30,25225
330.000,330.000,29.30,24764
335.000,335.000,29.30,22530
340.000,340.000,29.30,25225
345.000,345.000,29.30,22631
350.000,350.000,29.30,22407
355.000,355.000,29.30,25176
360.000,360.000,29.30,20092
365.000,365.000,29.30,22867
370.000,370.000,29.30,25223
375.000,375.000,29.30,24350
380.000,380.000,29.30,23609
385.000,385.000,29.30,25223
