# timestamp_sec bandwidth_mbps
0.000	0.973336
1.432	0.957408
2.861	0.975656
5.757	0.980208
7.168	0.968008
8.614	0.994672
10.053	0.975376
11.492	0.847552
12.941	0.939752
14.370	0.948976
15.814	0.952424
18.692	1.013440
20.144	1.040056
21.592	0.966712
23.027	1.071272
24.458	0.904856
25.894	1.023912
27.331	0.987680
28.777	0.932680
30.215	0.897680
31.648	0.992632
33.089	1.029216
34.534	1.003992
35.972	0.391016
37.407	0.978800
38.873	1.020840
40.303	0.951256
41.726	1.059432
43.184	1.051784
44.623	1.084560
46.067	1.018360
47.494	1.001744
48.929	0.834072
50.378	1.033112
51.823	0.885624
53.258	0.868704
54.699	1.035296
56.136	1.021304
57.590	0.557016
59.015	1.040600
60.502	1.050584
61.896	1.114320
63.337	1.104024
64.776	1.051224
66.215	0.985256
67.656	0.928280
69.094	0.994776
70.533	0.981968
71.974	1.018952
74.873	1.097712
76.291	1.005992
77.735	1.063976
79.179	1.014584
80.620	0.970072
82.053	0.018536
83.508	0.979848
86.382	0.964608
87.823	0.931200
89.256	1.011064
90.708	0.873360
92.127	0.993928
93.571	1.027128
95.004	1.065440
96.451	0.930880
97.908	0.905320
99.343	0.933648
100.781	1.001992
102.219	0.938032
105.091	0.910336
106.539	0.956312
107.991	1.065544
109.413	0.394872
110.848	1.011512
112.297	0.639792
113.725	0.985456
115.187	0.926568
116.615	1.018400
118.054	0.973240
119.484	1.033592
120.928	0.982272
122.378	0.987808
123.823	0.907184
125.263	0.386856
126.712	1.115712
128.134	1.068344
129.569	1.040000
131.013	0.940816
132.459	0.923328
133.891	0.890000
135.336	1.020504
136.776	1.006864
138.215	1.011584
139.654	1.082864
141.092	1.093368
142.527	0.984480
143.980	1.019240
145.416	1.035376
146.214	0.871288
147.603	0.393016
149.042	1.032568
150.479	0.943528
151.914	0.976216
153.373	0.975576
154.797	1.063064
156.235	1.023704
157.672	1.000256
159.117	1.056008
160.566	1.059600
161.986	1.031304
163.431	1.069472
164.881	0.993752
166.320	1.080056
167.758	1.041032
169.200	1.029008
172.083	0.951480
173.531	0.853880
176.394	0.992040
177.854	0.957848
179.276	1.060848
180.708	1.012264
182.149	1.023392
183.594	1.041496
185.030	1.036048
186.483	1.037376
187.908	0.971672
192.277	0.997952
193.688	0.953936
195.128	1.029464
196.554	0.960624
197.991	1.074200
200.885	1.035560
202.314	0.953760
203.800	1.039416
205.199	0.788288
206.632	0.998040
208.099	0.364832
209.527	0.934552
210.966	0.885544
212.429	0.975576
213.837	0.901400
215.280	1.042008
216.728	1.036168
219.601	1.026064
221.048	1.013784
222.481	0.943328
223.917	0.376744
225.372	1.055120
226.802	0.988880
228.261	1.014936
229.694	0.800736
231.116	0.368496
232.556	1.055400
234.018	0.018176
235.440	1.018728
236.865	0.987272
238.329	0.991464
239.753	1.000448
241.204	1.087176
242.647	1.022272
244.143	0.909808
245.531	0.920000
246.961	0.884608
248.414	1.043928
249.834	0.012552
251.286	1.020760
252.768	0.856104
254.165	1.033328
255.637	0.382032
258.482	0.958824
259.928	0.017592
261.370	0.986584
262.821	1.065232
264.256	1.034120
265.688	0.976208
267.115	1.016640
268.562	0.970408
269.990	0.965016
271.434	1.009016
272.893	1.007064
275.765	1.103872
277.210	0.908216
280.090	1.071568
281.528	1.076816
282.963	1.023624
284.400	0.989640
285.842	1.089616
287.281	0.965264
288.716	0.921432
290.165	1.019736
291.604	1.072208
293.032	0.933144
294.489	1.043304
295.925	1.113208
297.363	1.139128
298.807	0.944704
300.220	1.052000
301.661	1.075472
303.131	1.092560
304.554	1.072560
305.995	0.972864
307.447	1.016872
308.879	1.093688
310.318	1.040280
311.778	0.991032
313.214	1.057592
314.658	1.012168
316.109	1.049320
317.509	1.059288
318.951	1.077640
320.408	1.023904
321.837	0.012360
323.265	1.038056
324.720	0.950952
326.151	1.026864
327.595	1.026240
329.073	0.950504
330.488	0.926592
331.932	0.857128
333.398	1.086568
334.796	1.074936
336.237	1.004592
337.687	0.380728
339.123	0.982352
342.005	0.956400
343.428	0.940456
344.870	1.027448
347.763	0.938216
349.202	1.037384
350.636	1.043656
352.075	1.023752
353.514	0.972336
354.974	0.996248
356.402	0.974840
357.835	0.899976
359.289	1.036064
362.169	0.570176
363.613	0.965784
365.037	1.034288
366.483	0.996040
367.935	0.016728
369.352	1.044832
370.792	0.975336
372.257	1.008320
373.665	0.973904
375.125	0.016392
378.017	0.931680
379.438	0.984376
380.885	1.011016
382.338	1.050240
383.789	1.017816
385.200	1.046288
386.651	1.059016
388.071	1.071376
389.520	1.019192
390.947	0.920024
392.386	0.958808
393.840	1.020360
395.269	1.033880
396.710	1.033216
398.160	1.026256
399.607	0.011040
401.057	0.967328
402.512	0.949600
405.356	1.028712
406.812	1.031880
408.243	1.019032
409.685	1.017232
411.133	0.959144
412.561	1.010488
414.005	0.392408
415.452	0.853272
418.330	0.921448
419.762	0.963400
421.187	1.007096
422.622	1.030536
424.073	1.030304
425.523	0.955640
426.961	0.882264
428.411	0.953680
429.843	0.911048
431.297	0.970152
432.726	1.017272
434.163	0.878136
435.628	1.029416
437.054	0.917464
438.480	1.093808
439.908	1.075648
441.367	0.932576
442.794	0.890464
444.233	0.985304
445.677	0.953536
447.114	1.035480
448.550	0.979152
450.007	0.930488
451.454	0.895424
452.912	0.017144
454.342	0.981416
455.752	1.017160
457.193	1.016688
458.642	0.976152
460.071	1.053840
461.516	0.975832
462.967	0.967608
465.853	0.918112
468.728	1.023848
471.610	1.016184
473.032	1.016752
474.462	1.026088
475.932	1.014520
477.357	0.377600
478.802	0.993016
481.669	1.010440
483.116	0.961800
