since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,500.00,995
1.450,1.450,481.94,1037
2.881,2.881,475.80,1051
8.645,8.645,464.47,1076
10.085,10.085,483.19,1035
11.518,11.518,482.23,1037
12.966,12.966,494.55,1011
15.854,15.854,474.49,1054
17.286,17.286,484.40,1032
18.733,18.733,500.00,986
20.161,20.161,462.39,1081
21.613,21.613,455.82,1097
25.938,25.938,466.28,1072
27.380,27.380,469.64,1065
28.797,28.797,462.23,1082
30.259,30.259,500.00,965
33.123,33.123,465.63,1074
34.560,34.560,464.97,1075
36.027,36.027,463.98,1078
43.205,43.205,461.21,1084
44.677,44.677,460.01,1087
46.080,46.080,500.00,998
47.544,47.544,486.13,1029
48.960,48.960,482.80,1036
53.303,53.303,500.00,780
60.473,60.473,465.23,1075
61.939,61.939,500.00,975
64.814,64.814,467.60,1069
66.244,66.244,460.44,1086
67.694,67.694,456.09,1096
69.116,69.116,457.18,1094
70.576,70.576,500.00,925
72.001,72.001,500.00,952
77.761,77.761,461.06,1084
80.652,80.652,435.44,1148
82.091,82.091,451.48,1107
83.517,83.517,453.98,1101
84.971,84.971,461.94,1082
86.418,86.418,451.72,1107
87.857,87.857,499.10,1002
89.284,89.284,492.60,1015
95.058,95.058,472.49,1058
96.498,96.498,472.05,1059
97.914,97.914,435.73,1147
99.375,99.375,455.98,1097
103.680,103.680,456.14,1096
105.135,105.135,485.90,1029
106.610,106.610,500.00,958
110.901,110.901,443.41,1128
112.326,112.326,471.56,1060
113.790,113.790,485.25,1030
115.200,115.200,455.05,1099
116.649,116.649,490.64,1019
118.082,118.082,467.22,1070
119.530,119.530,493.29,1014
122.431,122.431,445.60,1122
129.601,129.601,472.15,1059
131.061,131.061,469.83,1064
132.485,132.485,464.96,1075
133.946,133.946,465.49,1074
135.388,135.388,500.00,996
138.233,138.233,500.00,934
146.880,146.880,500.00,706
148.340,148.340,464.16,1077
149.756,149.756,500.00,957
151.210,151.210,436.31,1146
152.634,152.634,500.00,965
155.519,155.519,460.16,1087
156.979,156.979,500.00,938
158.406,158.406,487.13,1026
159.861,159.861,500.00,987
164.160,164.160,500.00,992
165.613,165.613,458.62,1090
167.035,167.035,484.36,1032
169.920,169.920,472.23,1059
172.794,172.794,489.39,1022
174.248,174.248,471.76,1060
175.673,175.673,500.00,875
180.035,180.035,458.85,1090
181.439,181.439,467.34,1070
182.910,182.910,500.00,961
184.321,184.321,500.00,996
185.768,185.768,490.47,1019
190.073,190.073,457.75,1092
191.528,191.528,464.24,1077
192.972,192.972,498.95,1002
198.734,198.734,461.86,1083
201.600,201.600,475.45,1052
203.053,203.053,483.43,1034
204.477,204.477,492.85,1015
205.928,205.928,466.49,1072
207.364,207.364,457.82,1092
208.818,208.818,485.82,1029
210.234,210.234,473.63,1056
216.009,216.009,447.87,1116
218.875,218.875,456.78,1095
220.354,220.354,445.10,1123
221.753,221.753,450.88,1109
223.230,223.230,460.51,1086
224.641,224.641,480.47,1041
226.104,226.104,463.46,1079
227.557,227.557,453.57,1102
233.278,233.278,442.00,1131
239.037,239.037,446.74,1119
249.146,249.146,479.67,1042
250.557,250.557,480.00,1042
252.019,252.019,500.00,965
253.440,253.440,454.84,1099
254.885,254.885,490.61,1019
256.323,256.323,463.80,1078
257.771,257.771,458.38,1091
267.836,267.836,458.24,1091
274.353,274.353,500.00,919
278.690,278.690,493.28,1014
282.996,282.996,497.11,1006
284.439,284.439,464.29,1077
285.860,285.860,483.41,1034
287.294,287.294,476.16,1050
288.752,288.752,500.00,957
290.175,290.175,459.13,1089
291.607,291.607,500.00,990
293.075,293.075,478.03,1046
294.515,294.515,489.74,1021
295.967,295.967,441.49,1133
297.406,297.406,435.09,1149
298.817,298.817,459.91,1087
300.261,300.261,479.07,1044
301.727,301.727,484.30,1032
303.141,303.141,462.60,1081
304.575,304.575,473.61,1056
306.038,306.038,451.06,1108
307.451,307.451,476.06,1050
308.896,308.896,473.25,1057
310.363,310.363,456.96,1094
311.803,311.803,485.83,1029
313.235,313.235,489.85,1021
314.674,314.674,454.26,1101
316.092,316.092,487.87,1025
317.539,317.539,441.58,1132
319.013,319.013,445.94,1121
320.417,320.417,497.59,1005
321.855,321.855,468.11,1068
323.325,323.325,469.27,1065
324.740,324.740,487.52,1026
326.181,326.181,468.89,1066
327.639,327.639,491.39,1018
329.083,329.083,470.23,1063
330.518,330.518,469.97,1064
331.954,331.954,456.94,1094
333.375,333.375,469.74,1064
334.812,334.812,445.82,1122
336.269,336.269,449.48,1112
337.689,337.689,416.44,1201
339.135,339.135,496.28,1007
340.595,340.595,469.72,1064
342.019,342.019,476.56,1049
343.458,343.458,449.90,1111
344.922,344.922,492.33,1016
346.361,346.361,452.56,1105
347.807,347.807,416.79,1200
349.234,349.234,433.31,1154
350.656,350.656,419.15,1193
352.094,352.094,450.49,1110
353.557,353.557,500.00,985
354.978,354.978,451.57,1107
356.409,356.409,453.29,1103
357.870,357.870,435.52,1148
359.288,359.288,439.88,1137
360.736,360.736,434.73,1150
362.190,362.190,468.19,1068
363.642,363.642,483.15,1035
365.082,365.082,454.79,1099
366.520,366.520,452.32,1105
367.942,367.942,469.35,1065
369.377,369.377,440.19,1136
370.842,370.842,482.38,1037
372.259,372.259,490.08,1020
373.702,373.702,490.89,1019
375.157,375.157,451.65,1107
376.574,376.574,466.83,1071
378.009,378.009,500.00,944
379.476,379.476,500.00,857
380.919,380.919,467.95,1068
382.359,382.359,462.70,1081
383.800,383.800,433.43,1154
385.210,385.210,452.11,1106
386.657,386.657,482.15,1037
388.113,388.113,489.71,1021
389.527,389.527,500.00,977
390.976,390.976,500.00,925
392.444,392.444,464.44,1077
393.859,393.859,469.96,1064
395.298,395.298,479.13,1044
396.764,396.764,484.38,1032
398.197,398.197,484.72,1032
399.637,399.637,469.04,1066
401.080,401.080,469.74,1064
402.501,402.501,435.25,1149
403.939,403.939,477.38,1047
405.397,405.397,495.04,1010
406.814,406.814,478.10,1046
408.248,408.248,491.83,1017
409.716,409.716,481.46,1039
411.130,411.130,479.75,1042
412.565,412.565,500.00,939
414.050,414.050,500.00,973
415.480,415.480,475.22,1052
416.929,416.929,480.04,1042
418.358,418.358,478.45,1045
419.776,419.776,469.97,1064
421.220,421.220,500.00,891
422.686,422.686,480.06,1042
424.097,424.097,484.05,1033
425.531,425.531,500.00,995
426.997,426.997,500.00,933
428.409,428.409,446.70,1119
429.854,429.854,483.54,1034
431.312,431.312,479.58,1043
432.750,432.750,477.94,1046
434.201,434.201,500.00,937
435.644,435.644,483.04,1035
437.062,437.062,459.16,1089
438.503,438.503,500.00,991
439.966,439.966,458.73,1090
441.381,441.381,500.00,977
442.821,442.821,481.03,1039
444.274,444.274,496.82,1006
445.695,445.695,500.00,953
447.141,447.141,479.17,1043
448.601,448.601,485.17,1031
450.033,450.033,466.98,1071
451.472,451.472,474.26,1054
452.916,452.916,490.18,1020
454.332,454.332,473.69,1056
455.772,455.772,488.25,1024
457.245,457.245,461.14,1084
458.659,458.659,469.22,1066
460.099,460.099,470.68,1062
461.564,461.564,485.12,1031
462.976,462.976,471.09,1061
464.421,464.421,469.49,1065
465.882,465.882,454.01,1101
467.316,467.316,455.07,1099
468.755,468.755,458.29,1091
470.199,470.199,463.35,1079
471.614,471.614,473.60,1056
473.058,473.058,464.73,1076
474.508,474.508,446.68,1119
475.933,475.933,476.32,1050
477.371,477.371,479.23,1043
478.832,478.832,485.61,1030
480.266,480.266,487.96,1025
481.698,481.698,475.38,1052
483.164,483.164,485.13,1031
484.604,484.604,500.00,965
486.036,486.036,455.24,1098
487.473,487.473,460.40,1086
488.901,488.901,458.33,1091
490.334,490.334,470.18,1063
491.803,491.803,468.98,1066
493.210,493.210,456.28,1096
494.652,494.652,486.29,1028
496.112,496.112,500.00,936
497.535,497.535,498.31,1003
498.967,498.967,499.20,1002
500.438,500.438,481.28,1039
501.886,501.886,486.82,1027
503.323,503.323,485.11,1031
504.760,504.760,452.64,1105
506.184,506.184,465.98,1073
507.623,507.623,463.10,1080
509.076,509.076,498.92,1002
510.499,510.499,485.72,1029
511.937,511.937,479.70,1042
513.398,513.398,492.37,1016
514.821,514.821,476.64,1049
516.257,516.257,500.00,890
517.718,517.718,453.13,1103
519.154,519.154,478.49,1045
520.597,520.597,463.17,1080
522.035,522.035,492.44,1015
523.465,523.465,484.76,1031
524.903,524.903,455.49,1098
526.358,526.358,500.00,978
527.781,527.781,500.00,998
529.214,529.214,500.00,850
530.680,530.680,469.82,1064
533.549,533.549,500.00,989
