# timestamp_sec bandwidth_mbps
185.000	0.477416
190.000	0.415528
195.000	0.471192
200.000	0.478480
205.000	0.477688
210.000	0.225616
215.000	0.479400
220.000	0.473584
225.000	0.454704
230.000	0.477208
235.000	0.477880
240.000	0.444736
245.000	0.000000
250.000	0.477424
255.000	0.475032
260.000	0.476080
265.000	0.118248
270.000	0.473464
275.000	0.477584
280.000	0.472368
285.000	0.474760
290.000	0.471168
295.000	0.477272
300.000	0.482728
305.000	0.482608
310.000	0.482568
315.000	0.480192
320.000	0.519168
325.000	0.480168
330.000	0.481872
335.000	0.482888
340.000	0.479272
345.000	0.480136
350.000	0.478488
355.000	0.478592
360.000	0.474648
365.000	0.482392
