since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,500.00,482
5.000,5.000,375.74,1331
10.000,10.000,500.00,623
15.000,15.000,500.00,399
20.000,20.000,500.00,889
25.000,25.000,368.79,1356
30.000,30.000,376.91,1327
35.000,35.000,348.54,1435
40.000,40.000,386.50,1294
45.000,45.000,500.00,458
50.000,50.000,363.07,1377
55.000,55.000,370.66,1349
60.000,60.000,352.48,1419
65.000,65.000,414.52,1206
70.000,70.000,396.41,1261
75.000,75.000,356.29,1403
80.000,80.000,376.21,1329
85.000,85.000,360.29,1388
90.000,90.000,356.97,1401
95.000,95.000,365.48,1368
100.000,100.000,358.38,1395
105.000,105.000,405.84,1232
110.000,110.000,395.71,1264
115.000,115.000,384.00,1302
120.000,120.000,218.14,2292
125.000,125.000,199.43,2507
130.000,130.000,204.40,2446
135.000,135.000,204.43,2446
140.000,140.000,197.40,2533
145.000,145.000,196.88,2540
150.000,150.000,196.97,2538
155.000,155.000,197.20,2536
160.000,160.000,198.08,2524
165.000,165.000,197.55,2531
170.000,170.000,198.15,2523
175.000,175.000,205.72,2430
180.000,180.000,202.01,2475
185.000,185.000,198.04,2525
