since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,206.60,2420
2.881,2.881,120.59,4146
5.777,5.777,467.13,1070
7.225,7.225,384.05,1302
8.635,8.635,135.70,3684
11.522,11.522,158.14,3162
12.980,12.980,106.70,4686
14.401,14.401,151.48,3301
15.860,15.860,150.75,3317
17.281,17.281,158.62,3152
18.739,18.739,116.00,4311
20.162,20.162,145.61,3434
23.044,23.044,131.95,3789
24.485,24.485,126.44,3955
25.919,25.919,118.08,4234
27.366,27.366,148.86,3359
30.248,30.248,143.47,3485
33.142,33.142,136.79,3655
36.012,36.012,123.56,4046
37.442,37.442,118.74,4211
38.892,38.892,142.25,3515
41.778,41.778,121.04,4131
43.192,43.192,112.35,4450
47.533,47.533,121.47,4116
48.961,48.961,126.14,3964
50.412,50.412,186.76,2677
51.851,51.851,124.70,4010
53.297,53.297,149.32,3349
54.722,54.722,107.75,4640
56.172,56.172,142.04,3520
60.479,60.479,131.65,3798
63.362,63.362,129.85,3851
64.809,64.809,137.15,3646
66.247,66.247,90.07,5551
67.700,67.700,91.65,5456
69.125,69.125,176.81,2828
70.570,70.570,116.43,4294
72.007,72.007,311.70,1604
73.452,73.452,150.80,3316
76.340,76.340,129.54,3860
79.210,79.210,171.66,2913
80.635,80.635,141.98,3522
82.103,82.103,425.64,1175
83.531,83.531,352.93,1417
84.990,84.990,129.34,3866
86.402,86.402,117.13,4269
87.876,87.876,125.13,3996
89.326,89.326,137.62,3633
90.750,90.750,139.31,3589
92.182,92.182,130.71,3825
93.635,93.635,132.81,3765
95.053,95.053,118.34,4225
96.510,96.510,132.71,3768
97.938,97.938,128.27,3898
102.273,102.273,132.52,3773
103.703,103.703,124.72,4009
105.148,105.148,148.43,3369
106.572,106.572,115.69,4322
108.040,108.040,141.55,3532
109.515,109.515,141.55,3532
110.894,110.894,134.11,3728
113.771,113.771,132.11,3785
115.221,115.221,128.57,3889
119.547,119.547,126.25,3960
122.435,122.435,120.96,4133
123.864,123.864,129.98,3847
125.308,125.308,121.01,4132
126.738,126.738,125.71,3977
128.184,128.184,174.99,2857
131.059,131.059,126.96,3938
135.364,135.364,150.77,3316
136.821,136.821,150.33,3326
138.240,138.240,140.59,3556
139.698,139.698,143.33,3488
141.121,141.121,138.21,3618
146.887,146.887,126.24,3961
148.330,148.330,132.02,3787
151.211,151.211,122.01,4098
154.099,154.099,136.03,3676
155.521,155.521,123.68,4043
156.981,156.981,135.99,3677
158.405,158.405,110.28,4534
159.856,159.856,127.28,3928
161.284,161.284,344.66,1451
162.733,162.733,133.05,3758
167.037,167.037,130.60,3828
168.493,168.493,121.00,4132
169.924,169.924,128.96,3877
171.378,171.378,135.01,3703
174.254,174.254,113.08,4422
175.682,175.682,111.05,4502
181.443,181.443,134.38,3721
185.775,185.775,100.81,4960
187.207,187.207,124.26,4024
188.659,188.659,129.18,3871
190.088,190.088,150.17,3330
191.541,191.541,132.67,3769
194.420,194.420,235.29,2125
195.840,195.840,113.99,4386
199.496,199.496,133.96,3732
200.908,200.908,140.61,3556
202.344,202.344,163.90,3051
203.819,203.819,266.49,1876
205.226,205.226,151.40,3303
