since,relative_seconds,rtt,bandwidth_kbps
0.000,0.000,348.35,1435
5.000,5.000,463.39,1079
10.000,10.000,462.99,1080
15.000,15.000,395.45,1264
20.000,20.000,343.88,1454
25.000,25.000,347.25,1440
30.000,30.000,346.66,1442
35.000,35.000,358.81,1393
40.000,40.000,355.21,1408
45.000,45.000,345.79,1446
50.000,50.000,362.68,1379
55.000,55.000,354.49,1410
60.000,60.000,367.58,1360
65.000,65.000,479.81,1042
70.000,70.000,481.58,1038
75.000,75.000,345.87,1446
80.000,80.000,349.10,1432
85.000,85.000,354.14,1412
90.000,90.000,360.84,1386
95.000,95.000,486.53,1028
100.000,100.000,375.59,1331
105.000,105.000,370.01,1351
110.000,110.000,442.62,1130
115.000,115.000,441.53,1132
120.000,120.000,373.30,1339
125.000,125.000,500.00,867
130.000,130.000,500.00,845
135.000,135.000,500.00,728
140.000,140.000,358.84,1393
145.000,145.000,351.79,1421
150.000,150.000,353.19,1416
155.000,155.000,343.16,1457
160.000,160.000,345.27,1448
165.000,165.000,467.71,1069
170.000,170.000,335.27,1491
175.000,175.000,347.15,1440
180.000,180.000,390.87,1279
185.000,185.000,391.11,1278
